seqname	start	end	exon_id	strand	event_type	junction_id_l	junction_id_r	coord_prev	coord_next	novel_length	expr_exon	expr_junction	phastcons	meta	sample_count	GB_link
chr19	45619645	45619697	chr19_45619645_45619697_-	-	CE	chr19_45619191_45619645_-	chr19_45619697_45621207_-	45619191	45621207	52	21.56	8.13	0.0	Blood,Prostate,Testis	8	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A45619181%2D45621217
chr17	42288930	42288997	chr17_42288930_42288997_+	+	CE	chr17_42288598_42288930_+	chr17_42288997_42289402_+	42288598	42289402	67	24.79	15.7	61.63	Adipose Tissue,Adrenal Gland,Blood,Blood Vessel,Breast,Colon,Esophagus,Heart,Kidney,Lung,Muscle,Nerve,Ovary,Skin,Testis,Thyroid,Uterus,Vagina	82	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A42288588%2D42289412
chr14	91202445	91203063	chr14_91202445_91203063_+	+	CE	chr14_91199905_91202445_+	chr14_91203063_91204706_+	91199905	91204706	618	17.91	10.8	42.74	Blood,Brain	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr14%3A91199895%2D91204716
chr22	41445293	41445421	chr22_41445293_41445421_-	-	CE	chr22_41437407_41445293_-	chr22_41445421_41446379_-	41437407	41446379	128	25.23	13.41	262.71	Brain,Muscle	27	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr22%3A41437397%2D41446389
chr19	9535426	9535520	chr19_9535426_9535520_-	-	CE	chr19_9535279_9535426_-	chr19_9535520_9536208_-	9535279	9536208	94	18.28	9.33	0.0	Esophagus	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A9535269%2D9536218
chrX	55752227	55752353	chrX_55752227_55752353_+	+	CE	chrX_55751196_55752227_+	chrX_55752353_55753392_+	55751196	55753392	126	12.54	6.0	756.88	Prostate	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A55751186%2D55753402
chr11	117914609	117914700	chr11_117914609_117914700_-	-	CE	chr11_117914514_117914609_-	chr11_117914700_117917170_-	117914514	117917170	91	15.28	7.54	439.22	Breast,Skin,Thyroid	13	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A117914504%2D117917180
chr3	68991822	68993855	chr3_68991822_68993855_-	-	CE	chr3_68989017_68991822_-	chr3_68993855_68998011_-	68989017	68998011	2033	32.96	8.25	14.49	Blood Vessel,Nerve	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A68989007%2D68998021
chr17	6545106	6545160	chr17_6545106_6545160_-	-	CE	chr17_6538082_6545106_-	chr17_6545160_6556385_-	6538082	6556385	54	17.16	10.69	45.68	Esophagus,Stomach	35	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A6538072%2D6556395
chr17	50690395	50690542	chr17_50690395_50690542_+	+	CE	chr17_50687730_50690395_+	chr17_50690542_50691092_+	50687730	50691092	147	35.21	13.72	8.44	Blood Vessel,Esophagus,Stomach	18	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A50687720%2D50691102
chr6	2772988	2773116	chr6_2772988_2773116_+	+	CE	chr6_2770361_2772988_+	chr6_2773116_2779263_+	2770361	2779263	128	13.33	6.0	12.77	Testis	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A2770351%2D2779273
chr2	86463509	86463656	chr2_86463509_86463656_+	+	CE	chr2_86457071_86463509_+	chr2_86463656_86464053_+	86457071	86464053	147	16.22	7.75	0.0	Esophagus	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A86457061%2D86464063
chr6	102065797	102065932	chr6_102065797_102065932_+	+	5'AS	chr6_102055580_102065797_+	chr6_102065932_102068347_+	102055580	102068347	4	10.78	6.0	639.0	Muscle,Nerve	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A102055570%2D102068357
chr15	76948338	76948552	chr15_76948338_76948552_+	+	3'AS	chr15_76947517_76948338_+	chr15_76948552_76949070_+	76947517	76949070	72	9.24	6.0	82.63	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr15%3A76947507%2D76949080
chr6	134982373	134982562	chr6_134982373_134982562_-	-	5'AS	chr6_134979268_134982373_-	chr6_134982562_134985341_-	134979268	134985341	85	14.02	14.4	362.7	Brain,Uterus	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A134979258%2D134985351
chr17	5426137	5426299	chr17_5426137_5426299_+	+	3'AS	chr17_5422829_5426137_+	chr17_5426299_5428071_+	5422829	5428071	99	14.99	6.0	129.62	Colon	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A5422819%2D5428081
chr16	58542231	58542354	chr16_58542231_58542354_-	-	3'AS	chr16_58541620_58542231_-	chr16_58542354_58542428_-	58541620	58542428	19	9.58	9.08	681.0	Adipose Tissue,Blood Vessel,Brain,Breast,Esophagus,Kidney,Liver,Lung,Muscle,Nerve,Ovary,Pituitary,Prostate,Thyroid,Vagina	24	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A58541610%2D58542438
chr16	282014	282108	chr16_282014_282108_+	+	3'AS	chr16_281925_282014_+	chr16_282108_282297_+	281925	282297	34	8.96	6.0	289.42	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A281915%2D282307
chr16	89712605	89712805	chr16_89712605_89712805_-	-	3'AS	chr16_89712522_89712605_-	chr16_89712805_89716462_-	89712522	89716462	89	17.35	8.25	77.81	Blood,Lung	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A89712512%2D89716472
chr18	24170311	24170453	chr18_24170311_24170453_-	-	5'AS	chr18_24167445_24170311_-	chr18_24170453_24171409_-	24167445	24171409	16	6.74	6.0	171.85	Adrenal Gland	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr18%3A24167435%2D24171419
chr9	130462701	130462821	chr9_130462701_130462821_+	+	CE	chr9_130458589_130462701_+	chr9_130462821_130464111_+	130458589	130464111	120	13.12	7.0	4.03	Prostate	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A130458579%2D130464121
chr1	51442817	51442899	chr1_51442817_51442899_-	-	CE	chr1_51440432_51442817_-	chr1_51442899_51444889_-	51440432	51444889	82	20.69	7.0	688.81	Brain	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A51440422%2D51444899
chr14	90729435	90729458	chr14_90729435_90729458_-	-	CE	chr14_90695578_90729435_-	chr14_90729458_90730075_-	90695578	90730075	23	14.83	10.2	491.62	Brain	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr14%3A90695568%2D90730085
chr1	159043410	159043559	chr1_159043410_159043559_+	+	CE	chr1_159032691_159043410_+	chr1_159043559_159045297_+	159032691	159045297	149	20.02	9.17	0.0	Adipose Tissue,Blood,Skin	6	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A159032681%2D159045307
chr13	49340234	49340521	chr13_49340234_49340521_-	-	CE	chr13_49339742_49340234_-	chr13_49340521_49344179_-	49339742	49344179	287	40.48	7.0	4.57	Lung	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr13%3A49339732%2D49344189
chr5	40972008	40972109	chr5_40972008_40972109_+	+	CE	chr5_40964873_40972008_+	chr5_40972109_40972403_+	40964873	40972403	101	33.09	7.0	37.92	Uterus	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr5%3A40964863%2D40972413
chr12	3824581	3824676	chr12_3824581_3824676_-	-	CE	chr12_3822157_3824581_-	chr12_3824676_3826158_-	3822157	3826158	95	14.41	8.0	2.61	Testis	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A3822147%2D3826168
chr3	119620769	119620908	chr3_119620769_119620908_+	+	CE	chr3_119619652_119620769_+	chr3_119620908_119625124_+	119619652	119625124	139	14.58	7.0	5.88	Muscle	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A119619642%2D119625134
chr4	82911757	82911835	chr4_82911757_82911835_+	+	CE	chr4_82910811_82911757_+	chr4_82911835_82916944_+	82910811	82916944	78	12.14	7.0	26.34	Testis	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A82910801%2D82916954
chrX	154448114	154448399	chrX_154448114_154448399_+	+	CE	chrX_154446560_154448114_+	chrX_154448399_154448484_+	154446560	154448484	285	39.09	16.5	0.0	Esophagus,Muscle	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A154446550%2D154448494
chr19	17631476	17631572	chr19_17631476_17631572_-	-	CE	chr19_17630750_17631476_-	chr19_17631572_17632782_-	17630750	17632782	96	14.15	7.0	0.0	Pituitary	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A17630740%2D17632792
chr2	96265138	96265618	chr2_96265138_96265618_-	-	3'AS	chr2_96254997_96265138_-	chr2_96265618_96265869_-	96254997	96265869	129	9.44	7.0	142.2	Blood	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A96254987%2D96265879
chr10	114445312	114445519	chr10_114445312_114445519_-	-	3'AS	chr10_114444134_114445312_-	chr10_114445519_114447880_-	114444134	114447880	116	27.12	7.0	165.69	Breast,Testis	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A114444124%2D114447890
chr16	59415	59494	chr16_59415_59494_-	-	5'AS	chr16_59349_59415_-	chr16_59494_59732_-	59349	59732	4	29.36	7.0	244.4	Adipose Tissue	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A59339%2D59742
chr10	118335535	118335641	chr10_118335535_118335641_-	-	5'AS	chr10_118335426_118335535_-	chr10_118335641_118336182_-	118335426	118336182	19	7.77	9.14	296.4	Adipose Tissue,Blood Vessel,Esophagus,Thyroid,Uterus	7	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A118335416%2D118336192
chr17	8148636	8148786	chr17_8148636_8148786_-	-	5'AS	chr17_8148259_8148636_-	chr17_8148786_8149259_-	8148259	8149259	8	10.88	7.0	167.53	Thyroid	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A8148249%2D8149269
chr8	27658438	27659539	chr8_27658438_27659539_+	+	3'AS	chr8_27656880_27658438_+	chr8_27659539_27676569_+	27656880	27676569	58	9.43	7.0	110.25	Ovary	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr8%3A27656870%2D27676579
chr14	74809910	74810019	chr14_74809910_74810019_+	+	5'AS	chr14_74809797_74809910_+	chr14_74810019_74810225_+	74809797	74810225	17	5.7	7.0	323.79	Brain	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr14%3A74809787%2D74810235
chr11	76195255	76195357	chr11_76195255_76195357_-	-	CE	chr11_76194844_76195255_-	chr11_76195357_76196483_-	76194844	76196483	102	25.94	8.0	0.0	Adipose Tissue	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A76194834%2D76196493
chr18	53415258	53415359	chr18_53415258_53415359_+	+	CE	chr18_53410646_53415258_+	chr18_53415359_53416124_+	53410646	53416124	101	22.99	8.0	19.84	Testis	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr18%3A53410636%2D53416134
chr12	93482337	93482471	chr12_93482337_93482471_+	+	CE	chr12_93479472_93482337_+	chr12_93482471_93487497_+	93479472	93487497	134	20.09	12.11	33.18	Testis	9	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A93479462%2D93487507
chr1	109402313	109402527	chr1_109402313_109402527_-	-	CE	chr1_109402090_109402313_-	chr1_109402527_109409928_-	109402090	109409928	214	22.27	8.0	0.0	Muscle	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A109402080%2D109409938
chr15	58932528	58932593	chr15_58932528_58932593_-	-	CE	chr15_58932443_58932528_-	chr15_58932593_58933404_-	58932443	58933404	65	15.14	8.0	0.0	Adipose Tissue	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr15%3A58932433%2D58933414
chr12	94303149	94303371	chr12_94303149_94303371_+	+	CE	chr12_94301057_94303149_+	chr12_94303371_94303756_+	94301057	94303756	222	20.6	10.8	244.63	Blood,Colon	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A94301047%2D94303766
chr4	67522201	67522512	chr4_67522201_67522512_-	-	CE	chr4_67519502_67522201_-	chr4_67522512_67530815_-	67519502	67530815	311	20.96	10.33	0.0	Brain	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A67519492%2D67530825
chr1	228317253	228317302	chr1_228317253_228317302_+	+	CE	chr1_228316984_228317253_+	chr1_228317302_228317464_+	228316984	228317464	49	89.2	12.44	0.0	Muscle	9	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A228316974%2D228317474
chr4	1295374	1297825	chr4_1295374_1297825_+	+	CE	chr4_1289982_1295374_+	chr4_1297825_1297956_+	1289982	1297956	2451	16.33	14.38	0.0	Blood Vessel,Heart,Muscle,Nerve	8	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A1289972%2D1297966
chr21	28961078	28961192	chr21_28961078_28961192_-	-	CE	chr21_28960706_28961078_-	chr21_28961192_28965865_-	28960706	28965865	114	21.48	8.0	354.07	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr21%3A28960696%2D28965875
chr11	124751110	124751236	chr11_124751110_124751236_-	-	CE	chr11_124750921_124751110_-	chr11_124751236_124751423_-	124750921	124751423	126	58.27	8.0	0.0	Colon	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A124750911%2D124751433
chr2	85427979	85428170	chr2_85427979_85428170_+	+	CE	chr2_85425407_85427979_+	chr2_85428170_85428584_+	85425407	85428584	191	9.48	8.0	0.0	Testis	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A85425397%2D85428594
chr17	18382822	18382864	chr17_18382822_18382864_+	+	3'AS	chr17_18382638_18382822_+	chr17_18382864_18383025_+	18382638	18383025	4	7.27	8.0	119.73	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A18382628%2D18383035
chr3	131152631	131152741	chr3_131152631_131152741_+	+	5'AS	chr3_131152537_131152631_+	chr3_131152741_131155036_+	131152537	131155036	32	6.71	8.0	195.84	Testis	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A131152527%2D131155046
chr18	36159942	36160015	chr18_36159942_36160015_+	+	3'AS	chr18_36159830_36159942_+	chr18_36160015_36160932_+	36159830	36160932	16	14.39	8.0	265.78	Pituitary	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr18%3A36159820%2D36160942
chr3	138289048	138289131	chr3_138289048_138289131_+	+	5'AS	chr3_138284526_138289048_+	chr3_138289131_138290546_+	138284526	138290546	11	7.16	8.0	670.0	Nerve	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A138284516%2D138290556
chr15	84920989	84921073	chr15_84920989_84921073_+	+	5'AS	chr15_84918604_84920989_+	chr15_84921073_84923985_+	84918604	84923985	4	5.4	8.0	318.93	Liver	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr15%3A84918594%2D84923995
chr9	93556359	93556591	chr9_93556359_93556591_+	+	3'AS	chr9_93550691_93556359_+	chr9_93556591_93557827_+	93550691	93557827	23	16.12	8.0	694.0	Brain	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A93550681%2D93557837
chr7	149211671	149211723	chr7_149211671_149211723_+	+	CE	chr7_149210704_149211671_+	chr7_149211723_149212358_+	149210704	149212358	52	26.49	10.0	0.0	Pancreas,Prostate	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A149210694%2D149212368
chr17	28584843	28584929	chr17_28584843_28584929_-	-	CE	chr17_28584745_28584843_-	chr17_28584929_28585102_-	28584745	28585102	86	12.1	9.0	0.0	Muscle	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A28584735%2D28585112
chr4	128277811	128277889	chr4_128277811_128277889_-	-	CE	chr4_128272517_128277811_-	chr4_128277889_128286716_-	128272517	128286716	78	17.78	9.0	14.83	Testis	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A128272507%2D128286726
chr2	105056468	105056604	chr2_105056468_105056604_+	+	CE	chr2_105049350_105056468_+	chr2_105056604_105071313_+	105049350	105071313	136	12.16	9.0	10.65	Prostate	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A105049340%2D105071323
chr16	11394903	11395046	chr16_11394903_11395046_-	-	CE	chr16_11393559_11394903_-	chr16_11395046_11396511_-	11393559	11396511	143	41.04	23.0	0.0	Blood	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A11393549%2D11396521
chr4	8095633	8096597	chr4_8095633_8096597_-	-	CE	chr4_8088284_8095633_-	chr4_8096597_8097099_-	8088284	8097099	964	81.57	12.0	0.0	Muscle	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A8088274%2D8097109
chr22	37282864	37283041	chr22_37282864_37283041_+	+	CE	chr22_37282588_37282864_+	chr22_37283041_37292621_+	37282588	37292621	177	26.72	9.0	17.41	Blood	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr22%3A37282578%2D37292631
chr10	5963743	5963897	chr10_5963743_5963897_-	-	3'AS	chr10_5960567_5963743_-	chr10_5963897_5966145_-	5960567	5966145	56	35.31	9.0	242.73	Uterus	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A5960557%2D5966155
chr3	112166321	112166543	chr3_112166321_112166543_-	-	CE	chr3_112155049_112166321_-	chr3_112166543_112167221_-	112155049	112167221	222	12.79	10.0	2.21	Testis	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A112155039%2D112167231
chr2	48693248	48693950	chr2_48693248_48693950_-	-	CE	chr2_48688849_48693248_-	chr2_48693950_48694224_-	48688849	48694224	702	19.79	17.0	34.28	Esophagus	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A48688839%2D48694234
chr11	64354390	64354522	chr11_64354390_64354522_+	+	CE	chr11_64354170_64354390_+	chr11_64354522_64355194_+	64354170	64355194	132	30.27	10.0	0.0	Brain	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A64354160%2D64355204
chr15	41561451	41561639	chr15_41561451_41561639_+	+	3'AS	chr15_41561310_41561451_+	chr15_41561639_41562548_+	41561310	41562548	88	24.42	10.0	186.84	Ovary	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr15%3A41561300%2D41562558
chr13	114291955	114298552	chr13_114291955_114298552_+	+	CE	chr13_114291792_114291955_+	chr13_114298552_114298840_+	114291792	114298840	6597	16.65	17.25	2.72	Brain,Skin	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr13%3A114291782%2D114298850
chr20	59907958	59908080	chr20_59907958_59908080_-	-	CE	chr20_59907424_59907958_-	chr20_59908080_59911750_-	59907424	59911750	122	33.22	11.0	6.11	Breast	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A59907414%2D59911760
chr19	2243382	2243573	chr19_2243382_2243573_+	+	5'AS	chr19_2236901_2243382_+	chr19_2243573_2244544_+	2236901	2244544	29	15.62	11.0	107.0	Esophagus	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A2236891%2D2244554
chr11	77356507	77357707	chr11_77356507_77357707_-	-	CE	chr11_77355842_77356507_-	chr11_77357707_77358898_-	77355842	77358898	1200	11.39	12.0	0.0	Testis	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A77355832%2D77358908
chr3	52834940	52835376	chr3_52834940_52835376_-	-	3'AS	chr3_52833749_52834940_-	chr3_52835376_52835789_-	52833749	52835789	74	33.66	12.0	26.19	Blood	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A52833739%2D52835799
chr16	27355020	27355189	chr16_27355020_27355189_+	+	CE	chr16_27352696_27355020_+	chr16_27355189_27355808_+	27352696	27355808	169	60.6	13.0	4.28	Adipose Tissue	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A27352686%2D27355818
chr2	26469246	26469409	chr2_26469246_26469409_-	-	CE	chr2_26468474_26469246_-	chr2_26469409_26470593_-	26468474	26470593	163	19.6	15.0	41.21	Muscle	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A26468464%2D26470603
chr9	13110913	13111024	chr9_13110913_13111024_-	-	CE	chr9_13110740_13110913_-	chr9_13111024_13112024_-	13110740	13112024	111	11.0	15.0	13.1	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A13110730%2D13112034
chr8	22162574	22162739	chr8_22162574_22162739_+	+	5'AS	chr8_22161870_22162574_+	chr8_22162739_22163080_+	22161870	22163080	7	60.57	15.0	324.5	Lung	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr8%3A22161860%2D22163090
chr20	2758396	2758485	chr20_2758396_2758485_+	+	CE	chr20_2755824_2758396_+	chr20_2758485_2758909_+	2755824	2758909	89	33.69	16.0	20.76	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A2755814%2D2758919
chr12	110028416	110028642	chr12_110028416_110028642_+	+	3'AS	chr12_110027766_110028416_+	chr12_110028642_110029478_+	110027766	110029478	96	32.09	16.0	179.96	Blood	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A110027756%2D110029488
chr12	52056457	52056645	chr12_52056457_52056645_+	+	3'AS	chr12_52056159_52056457_+	chr12_52056645_52057057_+	52056159	52057057	37	133.22	17.0	116.02	Skin	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A52056149%2D52057067
chrX	47196356	47196469	chrX_47196356_47196469_+	+	CE	chrX_47194024_47196356_+	chrX_47196469_47198803_+	47194024	47198803	113	58.28	24.5	89.74	Muscle	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A47194014%2D47198813
chr17	1496301	1496402	chr17_1496301_1496402_-	-	5'AS	chr17_1496164_1496301_-	chr17_1496402_1496666_-	1496164	1496666	18	12.31	20.0	154.24	Testis	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A1496154%2D1496676
chr5	146506683	146506741	chr5_146506683_146506741_+	+	CE	chr5_146504006_146506683_+	chr5_146506741_146507028_+	146504006	146507028	58	74.84	28.0	0.0	Brain	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr5%3A146503996%2D146507038
chr12	66204985	66205160	chr12_66204985_66205160_+	+	CE	chr12_66203893_66204985_+	chr12_66205160_66209456_+	66203893	66209456	175	49.47	29.0	36.82	Blood	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A66203883%2D66209466
chr8	73074519	73075743	chr8_73074519_73075743_-	-	CE	chr8_73071870_73074519_-	chr8_73075743_73081019_-	73071870	73081019	1224	30.73	30.0	39.94	Nerve	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr8%3A73071860%2D73081029
chr1	21989417	21995513	chr1_21989417_21995513_+	+	CE	chr1_21986683_21989417_+	chr1_21995513_21998151_+	21986683	21998151	6096	190.58	61.0	1.07	Pancreas	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A21986673%2D21998161
chr19	40671652	40671863	chr19_40671652_40671863_-	-	CE	chr19_40670020_40671652_-	chr19_40671863_40673344_-	40670020	40673344	211	18.94	9.07	0.0	Blood Vessel,Brain,Lung,Testis,Vagina	15	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A40670010%2D40673354
chr1	98912919	98912981	chr1_98912919_98912981_-	-	CE	chr1_98893104_98912919_-	chr1_98912981_98914786_-	98893104	98914786	62	11.69	5.33	0.0	Brain	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A98893094%2D98914796
chr12	57304473	57304561	chr12_57304473_57304561_-	-	CE	chr12_57303217_57304473_-	chr12_57304561_57305640_-	57303217	57305640	88	16.19	10.7	0.0	Brain	110	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A57303207%2D57305650
chr2	48511340	48511477	chr2_48511340_48511477_+	+	5'AS	chr2_48510113_48511340_+	chr2_48511477_48514715_+	48510113	48514715	9	9.81	6.41	252.45	Blood,Brain,Esophagus,Kidney,Liver,Lung,Nerve,Ovary,Skin,Thyroid	22	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A48510103%2D48514725
chr11	11905399	11905625	chr11_11905399_11905625_+	+	5'AS	chr11_11903342_11905399_+	chr11_11905625_11920156_+	11903342	11920156	77	10.98	9.1	654.77	Muscle,Testis	20	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A11903332%2D11920166
chr2	101876923	101877146	chr2_101876923_101877146_+	+	3'AS	chr2_101874252_101876923_+	chr2_101877146_101882551_+	101874252	101882551	80	19.63	13.19	68.94	Blood	16	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A101874242%2D101882561
chr7	30968002	30968465	chr7_30968002_30968465_+	+	CE	chr7_30964125_30968002_+	chr7_30968465_30968834_+	30964125	30968834	463	67.55	10.25	4.96	Pituitary	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A30964115%2D30968844
chr1	151308167	151309558	chr1_151308167_151309558_-	-	CE	chr1_151307801_151308167_-	chr1_151309558_151310211_-	151307801	151310211	1391	23.13	9.57	105.83	Colon,Kidney,Thyroid	7	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A151307791%2D151310221
