seqname	start	end	exon_id	strand	event_type	junction_id_l	junction_id_r	coord_prev	coord_next	novel_length	expr_exon	expr_junction	phastcons	meta	sample_count	GB_link
chr2	20325050	20325121	chr2_20325050_20325121_-	-	CE	chr2_20318645_20325050_-	chr2_20325121_20326261_-	20318645	20326261	71	12.31	8.0	662.0	Brain	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A20318635%2D20326271
chr1	119924977	119925190	chr1_119924977_119925190_-	-	CE	chr1_119923984_119924977_-	chr1_119925190_119925305_-	119923984	119925305	213	12.02	8.0	208.13	Testis	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A119923974%2D119925315
chr17	75847487	75847612	chr17_75847487_75847612_-	-	3'AS	chr17_75846984_75847487_-	chr17_75847612_75847796_-	75846984	75847796	3	31.69	12.0	317.57	Heart	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A75846974%2D75847806
chr14	24056899	24057024	chr14_24056899_24057024_+	+	3'AS	chr14_24056708_24056899_+	chr14_24057024_24057167_+	24056708	24057167	16	24.16	8.0	250.0	Brain	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr14%3A24056698%2D24057177
chr18	9576081	9576207	chr18_9576081_9576207_-	-	CE	chr18_9570683_9576081_-	chr18_9576207_9577064_-	9570683	9577064	126	11.61	9.0	537.97	Heart	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr18%3A9570673%2D9577074
chr9	65720031	65720092	chr9_65720031_65720092_+	+	3'AS	chr9_65708958_65720031_+	chr9_65720092_65731630_+	65708958	65731630	10	14.74	32.0	327.86	Brain,Uterus	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A65708948%2D65731640
chr22	19405463	19405531	chr22_19405463_19405531_-	-	CE	chr22_19398087_19405463_-	chr22_19405531_19405786_-	19398087	19405786	68	28.5	15.6	300.3	Adipose Tissue,Blood,Blood Vessel,Brain,Breast,Colon,Esophagus,Heart,Kidney,Liver,Lung,Muscle,Nerve,Ovary,Pancreas,Pituitary,Skin,Stomach,Testis,Thyroid,Uterus,Vagina	765	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr22%3A19398077%2D19405796
chr17	75002064	75002232	chr17_75002064_75002232_+	+	5'AS	chr17_75001489_75002064_+	chr17_75002232_75003183_+	75001489	75003183	4	11.1	7.77	415.33	Adipose Tissue,Adrenal Gland,Blood Vessel,Brain,Breast,Colon,Esophagus,Fallopian Tube,Heart,Kidney,Lung,Muscle,Nerve,Ovary,Prostate,Skin,Stomach,Thyroid,Uterus,Vagina	370	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A75001479%2D75003193
chr7	100098567	100098715	chr7_100098567_100098715_-	-	5'AS	chr7_100098290_100098567_-	chr7_100098715_100099023_-	100098290	100099023	11	12.86	11.25	328.91	Adipose Tissue,Blood,Blood Vessel,Brain,Breast,Colon,Esophagus,Heart,Liver,Lung,Muscle,Nerve,Ovary,Pancreas,Pituitary,Prostate,Skin,Testis,Thyroid,Uterus,Vagina	161	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A100098280%2D100099033
chr3	48421224	48421384	chr3_48421224_48421384_-	-	5'AS	chr3_48420956_48421224_-	chr3_48421384_48421674_-	48420956	48421674	4	15.13	17.07	474.0	Adipose Tissue,Adrenal Gland,Blood Vessel,Brain,Breast,Colon,Esophagus,Heart,Kidney,Liver,Lung,Muscle,Nerve,Ovary,Pancreas,Pituitary,Prostate,Skin,Stomach,Testis,Thyroid,Uterus,Vagina	752	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A48420946%2D48421684
chr10	29507737	29507814	chr10_29507737_29507814_-	-	CE	chr10_29499263_29507737_-	chr10_29507814_29508342_-	29499263	29508342	77	76.54	47.37	658.81	Blood Vessel,Esophagus,Heart,Muscle	375	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A29499253%2D29508352
chr7	100590210	100590331	chr7_100590210_100590331_-	-	5'AS	chr7_100590082_100590210_-	chr7_100590331_100592825_-	100590082	100592825	20	13.27	5.67	295.87	Nerve,Ovary	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A100590072%2D100592835
chr17	4988779	4988960	chr17_4988779_4988960_-	-	3'AS	chr17_4988554_4988779_-	chr17_4988960_4989428_-	4988554	4989428	16	23.28	15.46	292.89	Esophagus,Lung,Muscle,Testis,Thyroid	71	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A4988544%2D4989438
chr1	155268293	155268445	chr1_155268293_155268445_-	-	3'AS	chr1_155268126_155268293_-	chr1_155268445_155268708_-	155268126	155268708	86	24.81	8.82	396.76	Adipose Tissue,Colon,Nerve,Pituitary,Skin,Testis	55	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A155268116%2D155268718
chr11	7617112	7617311	chr11_7617112_7617311_+	+	5'AS	chr11_7610422_7617112_+	chr11_7617311_7620935_+	7610422	7620935	17	11.21	6.45	529.0	Muscle	11	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A7610412%2D7620945
chr16	64333	64440	chr16_64333_64440_-	-	3'AS	chr16_63800_64333_-	chr16_64440_64699_-	63800	64699	3	35.11	22.8	358.14	Muscle	107	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A63790%2D64709
chr11	22731331	22731425	chr11_22731331_22731425_+	+	5'AS	chr11_22726433_22731331_+	chr11_22731425_22737705_+	22726433	22737705	29	6.65	5.8	377.95	Muscle	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A22726423%2D22737715
chr8	42322347	42322498	chr8_42322347_42322498_+	+	5'AS	chr8_42322153_42322347_+	chr8_42322498_42325970_+	42322153	42325970	4	14.64	7.25	398.73	Adipose Tissue,Esophagus,Skin	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr8%3A42322143%2D42325980
chr3	62372017	62372955	chr3_62372017_62372955_-	-	3'AS	chr3_62371667_62372017_-	chr3_62372955_62373279_-	62371667	62373279	29	5.63	5.0	676.0	Brain	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A62371657%2D62373289
chr6	31743904	31744303	chr6_31743904_31744303_+	+	5'AS	chr6_31743170_31743904_+	chr6_31744303_31744546_+	31743170	31744546	4	10.01	10.31	533.0	Breast,Esophagus,Nerve,Prostate,Testis,Thyroid,Uterus	13	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A31743160%2D31744556
chr10	112421947	112422039	chr10_112421947_112422039_+	+	5'AS	chr10_112421665_112421947_+	chr10_112422039_112422325_+	112421665	112422325	4	4.89	5.0	488.13	Liver	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A112421655%2D112422335
chr1	66978667	66978838	chr1_66978667_66978838_+	+	CE	chr1_66976722_66978667_+	chr1_66978838_66981779_+	66976722	66981779	171	9.54	6.0	412.36	Testis	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A66976712%2D66981789
chr9	98836541	98836641	chr9_98836541_98836641_+	+	CE	chr9_98835366_98836541_+	chr9_98836641_98836972_+	98835366	98836972	100	27.42	19.97	466.41	Brain	37	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A98835356%2D98836982
chr11	129884986	129885095	chr11_129884986_129885095_-	-	CE	chr11_129884882_129884986_-	chr11_129885095_129885435_-	129884882	129885435	109	22.95	9.22	527.48	Breast,Esophagus,Lung,Muscle,Ovary,Pancreas,Skin,Testis,Thyroid,Uterus,Vagina	41	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A129884872%2D129885445
chr5	177247924	177248079	chr5_177247924_177248079_+	+	CE	chr5_177246796_177247924_+	chr5_177248079_177248181_+	177246796	177248181	155	14.51	8.31	730.0	Testis	16	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr5%3A177246786%2D177248191
chr1	41123963	41124008	chr1_41123963_41124008_-	-	CE	chr1_41117010_41123963_-	chr1_41124008_41142878_-	41117010	41142878	45	9.74	6.0	477.0	Muscle	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A41117000%2D41142888
chr1	202453534	202453573	chr1_202453534_202453573_+	+	CE	chr1_202449171_202453534_+	chr1_202453573_202488533_+	202449171	202488533	39	11.05	6.8	274.0	Testis	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A202449161%2D202488543
chr7	16532414	16532568	chr7_16532414_16532568_+	+	3'AS	chr7_16527042_16532414_+	chr7_16532568_16536926_+	16527042	16536926	81	8.53	7.67	575.67	Testis	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A16527032%2D16536936
chr7	92213892	92214081	chr7_92213892_92214081_-	-	3'AS	chr7_92213401_92213892_-	chr7_92214081_92214611_-	92213401	92214611	102	6.46	6.0	214.02	Lung	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A92213391%2D92214621
chr6	10910813	10910869	chr6_10910813_10910869_+	+	3'AS	chr6_10910200_10910813_+	chr6_10910869_10912673_+	10910200	10912673	11	9.75	6.0	295.27	Thyroid	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A10910190%2D10912683
chr11	65884570	65884688	chr11_65884570_65884688_-	-	3'AS	chr11_65884489_65884570_-	chr11_65884688_65884935_-	65884489	65884935	32	19.03	9.09	344.51	Brain,Esophagus,Nerve,Prostate,Thyroid	11	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A65884479%2D65884945
chr6	109475399	109475563	chr6_109475399_109475563_-	-	3'AS	chr6_109467734_109475399_-	chr6_109475563_109476175_-	109467734	109476175	81	8.97	9.3	664.0	Adipose Tissue,Testis	10	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A109467724%2D109476185
chr3	65448022	65448060	chr3_65448022_65448060_-	-	3'AS	chr3_65442849_65448022_-	chr3_65448060_65453258_-	65442849	65453258	3	7.9	7.0	700.0	Brain	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A65442839%2D65453268
chr2	206160882	206161132	chr2_206160882_206161132_+	+	3'AS	chr2_206160710_206160882_+	chr2_206161132_206161346_+	206160710	206161346	5	52.05	13.33	287.25	Muscle,Nerve,Testis	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A206160700%2D206161356
chr6	138424970	138425062	chr6_138424970_138425062_-	-	CE	chr6_138424816_138424970_-	chr6_138425062_138429711_-	138424816	138429711	92	14.84	8.0	295.92	Skin	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A138424806%2D138429721
chr2	53869364	53869538	chr2_53869364_53869538_-	-	5'AS	chr2_53866880_53869364_-	chr2_53869538_53874339_-	53866880	53874339	12	33.61	28.33	240.87	Blood,Testis	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A53866870%2D53874349
chr11	126209494	126209722	chr11_126209494_126209722_-	-	5'AS	chr11_126205781_126209494_-	chr11_126209722_126210890_-	126205781	126210890	27	12.73	10.0	249.72	Uterus	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A126205771%2D126210900
chr12	18723311	18723557	chr12_18723311_18723557_-	-	3'AS	chr12_18719632_18723311_-	chr12_18723557_18736221_-	18719632	18736221	12	20.78	14.33	308.75	Testis	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A18719622%2D18736231
chr12	52014090	52014201	chr12_52014090_52014201_+	+	3'AS	chr12_52013943_52014090_+	chr12_52014201_52014694_+	52013943	52014694	45	37.43	24.5	214.46	Lung	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A52013933%2D52014704
chr11	18090175	18090265	chr11_18090175_18090265_-	-	3'AS	chr11_18089510_18090175_-	chr11_18090265_18090434_-	18089510	18090434	4	32.56	24.0	574.0	Brain	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A18089500%2D18090444
chr1	100268137	100268295	chr1_100268137_100268295_+	+	3'AS	chr1_100266624_100268137_+	chr1_100268295_100270557_+	100266624	100270557	15	12.93	9.31	471.85	Adipose Tissue,Adrenal Gland,Blood,Blood Vessel,Brain,Breast,Colon,Esophagus,Fallopian Tube,Heart,Kidney,Lung,Muscle,Nerve,Ovary,Pancreas,Pituitary,Prostate,Skin,Stomach,Testis,Thyroid,Uterus,Vagina	1318	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A100266614%2D100270567
chr1	109584622	109584713	chr1_109584622_109584713_+	+	CE	chr1_109582565_109584622_+	chr1_109584713_109586216_+	109582565	109586216	91	16.45	10.97	634.0	Brain,Skin	212	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A109582555%2D109586226
chr3	62515285	62515320	chr3_62515285_62515320_-	-	CE	chr3_62513706_62515285_-	chr3_62515320_62516059_-	62513706	62516059	35	15.8	8.0	646.0	Heart	18	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A62513696%2D62516069
chr10	58823226	58823304	chr10_58823226_58823304_+	+	CE	chr10_58820468_58823226_+	chr10_58823304_58828761_+	58820468	58828761	78	27.48	15.69	668.0	Adipose Tissue,Adrenal Gland,Blood Vessel,Breast,Colon,Esophagus,Heart,Kidney,Liver,Lung,Muscle,Nerve,Ovary,Pancreas,Pituitary,Skin,Stomach,Thyroid,Uterus,Vagina	905	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A58820458%2D58828771
chr9	35390066	35390253	chr9_35390066_35390253_+	+	CE	chr9_35389973_35390066_+	chr9_35390253_35390629_+	35389973	35390629	187	21.02	8.94	412.28	Muscle	17	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A35389963%2D35390639
chr17	3622544	3622632	chr17_3622544_3622632_-	-	CE	chr17_3621412_3622544_-	chr17_3622632_3623339_-	3621412	3623339	88	17.11	11.07	291.35	Brain,Esophagus,Fallopian Tube,Heart,Muscle,Nerve	122	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A3621402%2D3623349
chr13	20082766	20083032	chr13_20082766_20083032_+	+	3'AS	chr13_20082130_20082766_+	chr13_20083032_20083656_+	20082130	20083656	15	9.88	6.2	372.31	Blood Vessel,Colon,Nerve,Skin	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr13%3A20082120%2D20083666
chr15	65481511	65481615	chr15_65481511_65481615_-	-	5'AS	chr15_65480399_65481511_-	chr15_65481615_65485099_-	65480399	65485099	4	6.05	7.4	652.0	Testis	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr15%3A65480389%2D65485109
chr15	45676101	45676317	chr15_45676101_45676317_+	+	5'AS	chr15_45673801_45676101_+	chr15_45676317_45682478_+	45673801	45682478	7	16.61	5.0	331.5	Thyroid	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr15%3A45673791%2D45682488
chr3	53823303	53824067	chr3_53823303_53824067_-	-	5'AS	chr3_53822642_53823303_-	chr3_53824067_53840929_-	53822642	53840929	3	8.88	6.4	365.79	Colon,Kidney,Liver,Pancreas	10	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A53822632%2D53840939
chr10	102111256	102111317	chr10_102111256_102111317_-	-	3'AS	chr10_102111144_102111256_-	chr10_102111317_102111434_-	102111144	102111434	17	24.66	11.67	513.0	Adipose Tissue,Lung,Skin	6	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A102111134%2D102111444
chr3	50110679	50110776	chr3_50110679_50110776_+	+	5'AS	chr3_50110463_50110679_+	chr3_50110776_50113383_+	50110463	50113383	6	8.6	5.5	304.71	Lung	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A50110453%2D50113393
chr4	185604344	185604367	chr4_185604344_185604367_-	-	CE	chr4_185593935_185604344_-	chr4_185604367_185606585_-	185593935	185606585	23	23.31	13.25	318.35	Muscle	12	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A185593925%2D185606595
chr16	58542231	58542354	chr16_58542231_58542354_-	-	3'AS	chr16_58541620_58542231_-	chr16_58542354_58542428_-	58541620	58542428	19	9.88	8.91	332.4	Adipose Tissue,Blood Vessel,Brain,Breast,Esophagus,Kidney,Liver,Lung,Muscle,Nerve,Ovary,Pituitary,Prostate,Vagina	22	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A58541610%2D58542438
chr2	26472519	26472645	chr2_26472519_26472645_-	-	3'AS	chr2_26471150_26472519_-	chr2_26472645_26473132_-	26471150	26473132	56	7.08	6.0	572.0	Brain	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A26471140%2D26473142
chr12	46196725	46196871	chr12_46196725_46196871_-	-	CE	chr12_46189071_46196725_-	chr12_46196871_46197720_-	46189071	46197720	146	25.29	8.5	196.88	Blood,Breast	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A46189061%2D46197730
chr17	58525078	58525217	chr17_58525078_58525217_-	-	3'AS	chr17_58522101_58525078_-	chr17_58525217_58525695_-	58522101	58525695	16	70.31	15.0	304.15	Blood Vessel,Brain	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A58522091%2D58525705
chr17	8344873	8345063	chr17_8344873_8345063_+	+	5'AS	chr17_8340160_8344873_+	chr17_8345063_8345343_+	8340160	8345343	21	11.35	8.0	248.75	Testis	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A8340150%2D8345353
chr14	74809910	74810019	chr14_74809910_74810019_+	+	5'AS	chr14_74809797_74809910_+	chr14_74810019_74810225_+	74809797	74810225	17	5.7	7.0	340.86	Brain	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr14%3A74809787%2D74810235
chr6	31538753	31538855	chr6_31538753_31538855_-	-	5'AS	chr6_31536683_31538753_-	chr6_31538855_31539147_-	31536683	31539147	10	45.89	7.67	405.48	Blood,Lung,Pituitary	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A31536673%2D31539157
chr6	80036457	80036599	chr6_80036457_80036599_+	+	3'AS	chr6_80035417_80036457_+	chr6_80036599_80037967_+	80035417	80037967	18	9.41	8.0	351.17	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A80035407%2D80037977
chr6	129266862	129266915	chr6_129266862_129266915_+	+	CE	chr6_129260822_129266862_+	chr6_129266915_129267106_+	129260822	129267106	53	22.0	13.0	553.63	Heart,Muscle	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A129260812%2D129267116
chr9	133109626	133109724	chr9_133109626_133109724_-	-	3'AS	chr9_133108866_133109626_-	chr9_133109724_133110296_-	133108866	133110296	3	17.88	9.0	475.18	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A133108856%2D133110306
chr11	63583006	63583126	chr11_63583006_63583126_-	-	CE	chr11_63575046_63583006_-	chr11_63583126_63590100_-	63575046	63590100	120	26.19	11.0	200.15	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A63575036%2D63590110
chr12	71921368	71921470	chr12_71921368_71921470_+	+	5'AS	chr12_71920847_71921368_+	chr12_71921470_71922983_+	71920847	71922983	16	9.07	12.0	339.89	Thyroid	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A71920837%2D71922993
chr12	124336639	124337180	chr12_124336639_124337180_-	-	5'AS	chr12_124335632_124336639_-	chr12_124337180_124340006_-	124335632	124340006	114	23.79	19.02	677.7	Adipose Tissue,Adrenal Gland,Blood,Blood Vessel,Brain,Breast,Colon,Esophagus,Fallopian Tube,Heart,Kidney,Liver,Lung,Muscle,Nerve,Ovary,Pancreas,Pituitary,Prostate,Skin,Stomach,Testis,Thyroid,Uterus,Vagina	4696	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A124335622%2D124340016
chr10	24590908	24590931	chr10_24590908_24590931_-	-	CE	chr10_24589302_24590908_-	chr10_24590931_24591225_-	24589302	24591225	23	20.12	12.3	553.0	Heart,Muscle	130	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A24589292%2D24591235
chr8	23441393	23441487	chr8_23441393_23441487_-	-	CE	chr8_23439915_23441393_-	chr8_23441487_23441593_-	23439915	23441593	94	28.26	11.65	393.94	Adipose Tissue,Blood,Colon,Esophagus,Heart,Pituitary,Prostate,Skin,Stomach	23	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr8%3A23439905%2D23441603
chr14	45110071	45110220	chr14_45110071_45110220_+	+	3'AS	chr14_45109993_45110071_+	chr14_45110220_45110549_+	45109993	45110549	23	20.14	6.5	694.0	Adipose Tissue,Brain,Nerve	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr14%3A45109983%2D45110559
chr17	79103953	79104126	chr17_79103953_79104126_-	-	5'AS	chr17_79103254_79103953_-	chr17_79104126_79106651_-	79103254	79106651	120	26.51	5.0	578.48	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A79103244%2D79106661
chr9	131230625	131230769	chr9_131230625_131230769_+	+	3'AS	chr9_131228331_131230625_+	chr9_131230769_131232284_+	131228331	131232284	5	65.79	7.83	267.75	Blood	6	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A131228321%2D131232294
chr3	51937188	51937318	chr3_51937188_51937318_-	-	5'AS	chr3_51936555_51937188_-	chr3_51937318_51937545_-	51936555	51937545	4	7.43	7.0	460.8	Adipose Tissue,Brain,Nerve	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A51936545%2D51937555
chr9	112817705	112817819	chr9_112817705_112817819_+	+	5'AS	chr9_112804967_112817705_+	chr9_112817819_112830725_+	112804967	112830725	4	6.39	6.5	581.0	Brain,Esophagus	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A112804957%2D112830735
chrX	55752241	55752353	chrX_55752241_55752353_+	+	CE	chrX_55751196_55752241_+	chrX_55752353_55753392_+	55751196	55753392	112	21.34	8.89	725.0	Adipose Tissue,Adrenal Gland,Blood Vessel,Brain,Breast,Heart,Kidney,Lung,Muscle,Nerve,Prostate,Skin,Stomach	56	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A55751186%2D55753402
chr11	117914609	117914647	chr11_117914609_117914647_-	-	CE	chr11_117914514_117914609_-	chr11_117914647_117917170_-	117914514	117917170	38	12.94	6.5	357.59	Esophagus,Skin	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A117914504%2D117917180
chr6	36202661	36202684	chr6_36202661_36202684_+	+	CE	chr6_36201770_36202661_+	chr6_36202684_36204658_+	36201770	36204658	23	14.66	9.6	353.82	Adipose Tissue,Esophagus,Ovary,Skin,Vagina	45	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A36201760%2D36204668
chr22	31266532	31266550	chr22_31266532_31266550_+	+	CE	chr22_31266132_31266532_+	chr22_31266550_31266984_+	31266132	31266984	18	17.58	7.84	539.0	Blood Vessel,Brain,Muscle,Skin	19	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr22%3A31266122%2D31266994
chr17	5019849	5019871	chr17_5019849_5019871_+	+	CE	chr17_5014837_5019849_+	chr17_5019871_5019996_+	5014837	5019996	22	14.11	9.0	208.18	Pituitary	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A5014827%2D5020006
chr6	102065797	102065932	chr6_102065797_102065932_+	+	5'AS	chr6_102055580_102065797_+	chr6_102065932_102068347_+	102055580	102068347	4	10.78	6.0	637.0	Muscle,Nerve	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A102055570%2D102068357
chr10	114445312	114445491	chr10_114445312_114445491_-	-	3'AS	chr10_114444134_114445312_-	chr10_114445491_114447880_-	114444134	114447880	88	33.48	7.0	240.0	Lung,Ovary,Thyroid	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A114444124%2D114447890
chr16	70481759	70481865	chr16_70481759_70481865_-	-	5'AS	chr16_70481487_70481759_-	chr16_70481865_70482092_-	70481487	70482092	5	16.59	7.0	385.0	Brain,Liver	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A70481477%2D70482102
chr20	63887561	63887605	chr20_63887561_63887605_+	+	3'AS	chr20_63886042_63887561_+	chr20_63887605_63889190_+	63886042	63889190	3	16.96	6.0	481.36	Brain	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A63886032%2D63889200
chr12	121328316	121328473	chr12_121328316_121328473_-	-	3'AS	chr12_121327231_121328316_-	chr12_121328473_121330583_-	121327231	121330583	15	9.13	6.0	626.0	Blood	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A121327221%2D121330593
chr13	21392959	21392994	chr13_21392959_21392994_-	-	CE	chr13_21391854_21392959_-	chr13_21392994_21400373_-	21391854	21400373	35	24.4	14.25	658.0	Brain	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr13%3A21391844%2D21400383
chr9	33128036	33128114	chr9_33128036_33128114_-	-	CE	chr9_33120606_33128036_-	chr9_33128114_33135189_-	33120606	33135189	78	22.13	8.67	479.22	Brain,Muscle	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A33120596%2D33135199
chr3	130956104	130956190	chr3_130956104_130956190_+	+	5'AS	chr3_130955080_130956104_+	chr3_130956190_130959275_+	130955080	130959275	11	11.79	7.0	670.0	Skin,Testis	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A130955070%2D130959285
chr20	21216214	21216370	chr20_21216214_21216370_+	+	CE	chr20_21215648_21216214_+	chr20_21216370_21229011_+	21215648	21229011	156	14.15	11.5	324.12	Muscle	8	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A21215638%2D21229021
