seqname	start	end	exon_id	strand	event_type	junction_id_l	junction_id_r	coord_prev	coord_next	novel_length	expr_exon	expr_junction	phastcons	meta	sample_count	GB_link
chr4	38980882	38980994	chr4_38980882_38980994_-	-	CE	chr4_38971137_38980882_-	chr4_38980994_38986336_-	38971137	38986336	112	50.95	6.0	40.39	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A38971127%2D38986346
chr22	19351072	19351256	chr22_19351072_19351256_-	-	CE	chr22_19331556_19351072_-	chr22_19351256_19351358_-	19331556	19351358	184	18.55	11.8	0.0	""	25	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr22%3A19331546%2D19351368
chr1	103013282	103013327	chr1_103013282_103013327_-	-	CE	chr1_103012469_103013282_-	chr1_103013327_103014511_-	103012469	103014511	45	13.07	7.4	396.18	""	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A103012459%2D103014521
chr2	23816637	23816720	chr2_23816637_23816720_-	-	CE	chr2_23810502_23816637_-	chr2_23816720_23819747_-	23810502	23819747	83	18.2	8.25	528.36	""	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A23810492%2D23819757
chr15	27867243	27867284	chr15_27867243_27867284_-	-	CE	chr15_27851475_27867243_-	chr15_27867284_27871154_-	27851475	27871154	41	33.69	22.15	5.21	""	65	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr15%3A27851465%2D27871164
chr2	216277954	216278110	chr2_216277954_216278110_-	-	CE	chr2_216277864_216277954_-	chr2_216278110_216283574_-	216277864	216283574	156	12.27	6.0	22.99	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A216277854%2D216283584
chr12	12504511	12504686	chr12_12504511_12504686_-	-	CE	chr12_12500682_12504511_-	chr12_12504686_12519862_-	12500682	12519862	175	16.39	11.35	18.58	""	17	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A12500672%2D12519872
chr9	98214083	98217197	chr9_98214083_98217197_-	-	CE	chr9_98213218_98214083_-	chr9_98217197_98220833_-	98213218	98220833	3114	19.65	10.88	7.04	""	8	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A98213208%2D98220843
chr3	186617187	186617375	chr3_186617187_186617375_+	+	5'AS	chr3_186616527_186617187_+	chr3_186617375_186618536_+	186616527	186618536	25	2971.72	6.0	120.06	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A186616517%2D186618546
chr4	17817196	17817453	chr4_17817196_17817453_+	+	3'AS	chr4_17815358_17817196_+	chr4_17817453_17817939_+	17815358	17817939	65	11.57	13.43	170.84	""	65	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A17815348%2D17817949
chr9	122984485	122984769	chr9_122984485_122984769_+	+	5'AS	chr9_122957209_122984485_+	chr9_122984769_122986215_+	122957209	122986215	50	9.89	6.0	589.8	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A122957199%2D122986225
chr20	35477868	35478101	chr20_35477868_35478101_+	+	3'AS	chr20_35476595_35477868_+	chr20_35478101_35479231_+	35476595	35479231	3	9.41	8.75	446.29	""	16	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A35476585%2D35479241
chr3	39136330	39136507	chr3_39136330_39136507_+	+	3'AS	chr3_39135174_39136330_+	chr3_39136507_39136899_+	39135174	39136899	27	13.62	8.25	98.0	""	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A39135164%2D39136909
chr2	27306001	27306102	chr2_27306001_27306102_+	+	3'AS	chr2_27305817_27306001_+	chr2_27306102_27306213_+	27305817	27306213	79	12.15	10.67	160.54	""	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A27305807%2D27306223
chr9	93077846	93077998	chr9_93077846_93077998_+	+	5'AS	chr9_93075972_93077846_+	chr9_93077998_93079471_+	93075972	93079471	5	24.62	6.0	174.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A93075962%2D93079481
chr15	66528836	66528957	chr15_66528836_66528957_+	+	3'AS	chr15_66527912_66528836_+	chr15_66528957_66529494_+	66527912	66529494	16	33.37	6.0	132.41	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr15%3A66527902%2D66529504
chr3	52658199	52658342	chr3_52658199_52658342_-	-	3'AS	chr3_52651810_52658199_-	chr3_52658342_52662133_-	52651810	52662133	27	13.17	7.0	179.05	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A52651800%2D52662143
chr12	118082123	118082429	chr12_118082123_118082429_-	-	5'AS	chr12_118079606_118082123_-	chr12_118082429_118095533_-	118079606	118095533	4	8.91	8.0	620.0	""	8	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A118079596%2D118095543
chr8	133029821	133030030	chr8_133029821_133030030_+	+	5'AS	chr8_133022150_133029821_+	chr8_133030030_133095044_+	133022150	133095044	7	6739.64	6.0	360.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr8%3A133022140%2D133095054
chr1	11788652	11788762	chr1_11788652_11788762_+	+	5'AS	chr1_11788378_11788652_+	chr1_11788762_11789270_+	11788378	11789270	16	13.26	10.17	151.63	""	6	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A11788368%2D11789280
chr2	43292073	43292222	chr2_43292073_43292222_-	-	5'AS	chr2_43291768_43292073_-	chr2_43292222_43292834_-	43291768	43292834	31	10.73	6.0	116.19	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A43291758%2D43292844
chr11	10633962	10634071	chr11_10633962_10634071_-	-	5'AS	chr11_10632061_10633962_-	chr11_10634071_10652025_-	10632061	10652025	6	20.15	11.0	324.65	""	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A10632051%2D10652035
chr11	126463649	126463687	chr11_126463649_126463687_-	-	CE	chr11_126463307_126463649_-	chr11_126463687_126473309_-	126463307	126473309	38	20.94	13.0	0.0	""	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A126463297%2D126473319
chr1	102895365	102895464	chr1_102895365_102895464_-	-	CE	chr1_102890504_102895365_-	chr1_102895464_102898125_-	102890504	102898125	99	13.46	7.33	4.8	""	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A102890494%2D102898135
chr1	27671106	27671219	chr1_27671106_27671219_-	-	CE	chr1_27669346_27671106_-	chr1_27671219_27672123_-	27669346	27672123	113	20.27	8.73	41.34	""	11	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A27669336%2D27672133
chr3	192402606	192402696	chr3_192402606_192402696_-	-	CE	chr3_192360538_192402606_-	chr3_192402696_192408025_-	192360538	192408025	90	15.53	10.2	2.68	""	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A192360528%2D192408035
chr5	115808450	115808693	chr5_115808450_115808693_-	-	CE	chr5_115806518_115808450_-	chr5_115808693_115809622_-	115806518	115809622	243	16.41	9.5	7.86	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr5%3A115806508%2D115809632
chr11	110257767	110257927	chr11_110257767_110257927_-	-	3'AS	chr11_110255385_110257767_-	chr11_110257927_110258106_-	110255385	110258106	14	9.61	10.67	403.24	""	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A110255375%2D110258116
chr11	205952	206060	chr11_205952_206060_-	-	3'AS	chr11_205667_205952_-	chr11_206060_207303_-	205667	207303	17	9.98	10.5	154.93	""	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A205657%2D207313
chr17	47156913	47157140	chr17_47156913_47157140_-	-	3'AS	chr17_47154786_47156913_-	chr17_47157140_47157230_-	47154786	47157230	16	17.15	7.0	708.33	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A47154776%2D47157240
chr2	200821171	200821305	chr2_200821171_200821305_+	+	3'AS	chr2_200820120_200821171_+	chr2_200821305_200822147_+	200820120	200822147	12	14.82	7.0	189.22	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A200820110%2D200822157
chr8	102272525	102272772	chr8_102272525_102272772_-	-	5'AS	chr8_102271245_102272525_-	chr8_102272772_102275521_-	102271245	102275521	4	10.56	7.0	362.4	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr8%3A102271235%2D102275531
chr22	50314388	50314494	chr22_50314388_50314494_-	-	5'AS	chr22_50314272_50314388_-	chr22_50314494_50314605_-	50314272	50314605	12	6.48	7.0	204.35	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr22%3A50314262%2D50314615
chr1	17228948	17229097	chr1_17228948_17229097_+	+	5'AS	chr1_17228797_17228948_+	chr1_17229097_17230085_+	17228797	17230085	46	9.71	7.0	111.79	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A17228787%2D17230095
chrX	49177993	49178197	chrX_49177993_49178197_-	-	3'AS	chrX_49177202_49177993_-	chrX_49178197_49178272_-	49177202	49178272	18	22.02	16.33	200.24	""	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A49177192%2D49178282
chr18	47137235	47137333	chr18_47137235_47137333_-	-	3'AS	chr18_47136449_47137235_-	chr18_47137333_47150378_-	47136449	47150378	37	11.71	7.5	511.88	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr18%3A47136439%2D47150388
chr4	15586139	15586246	chr4_15586139_15586246_+	+	3'AS	chr4_15580171_15586139_+	chr4_15586246_15587816_+	15580171	15587816	18	11.92	7.0	144.28	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A15580161%2D15587826
chr11	11966954	11967119	chr11_11966954_11967119_-	-	3'AS	chr11_11965965_11966954_-	chr11_11967119_11968395_-	11965965	11968395	21	41.57	44.67	150.63	""	6	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A11965955%2D11968405
chr10	101798838	101799455	chr10_101798838_101799455_-	-	5'AS	chr10_101798154_101798838_-	chr10_101799455_101800242_-	101798154	101800242	4	68.15	7.0	394.4	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A101798144%2D101800252
chr7	149083820	149083978	chr7_149083820_149083978_-	-	CE	chr7_149080717_149083820_-	chr7_149083978_149090623_-	149080717	149090623	158	17.63	9.2	0.0	""	10	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A149080707%2D149090633
chr4	185776439	185776729	chr4_185776439_185776729_-	-	CE	chr4_185775366_185776439_-	chr4_185776729_185811664_-	185775366	185811664	290	31.25	8.0	7.89	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A185775356%2D185811674
chr8	94405474	94405692	chr8_94405474_94405692_-	-	CE	chr8_94404239_94405474_-	chr8_94405692_94407439_-	94404239	94407439	218	20.01	17.33	69.05	""	6	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr8%3A94404229%2D94407449
chr10	45479859	45484933	chr10_45479859_45484933_-	-	CE	chr10_45464327_45479859_-	chr10_45484933_45489367_-	45464327	45489367	5074	11.96	8.0	0.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A45464317%2D45489377
chr7	111488460	111489616	chr7_111488460_111489616_-	-	CE	chr7_111487341_111488460_-	chr7_111489616_111521313_-	111487341	111521313	1156	12.17	8.0	0.88	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A111487331%2D111521323
chr2	26317829	26317933	chr2_26317829_26317933_-	-	CE	chr2_26317562_26317829_-	chr2_26317933_26318966_-	26317562	26318966	104	14.75	11.0	30.51	""	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A26317552%2D26318976
chr11	3659141	3659276	chr11_3659141_3659276_+	+	3'AS	chr11_3645179_3659141_+	chr11_3659276_3659583_+	3645179	3659583	21	9.27	8.0	259.94	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A3645169%2D3659593
chr19	17631476	17631572	chr19_17631476_17631572_-	-	CE	chr19_17630750_17631476_-	chr19_17631572_17632782_-	17630750	17632782	96	39.44	9.0	0.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A17630740%2D17632792
chr18	61867997	61868197	chr18_61867997_61868197_-	-	CE	chr18_61816598_61867997_-	chr18_61868197_61892795_-	61816598	61892795	200	24.96	13.56	6.32	""	9	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr18%3A61816588%2D61892805
chr1	31669308	31669400	chr1_31669308_31669400_-	-	CE	chr1_31668855_31669308_-	chr1_31669400_31669811_-	31668855	31669811	92	15.73	9.0	97.98	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A31668845%2D31669821
chr10	62215424	62215465	chr10_62215424_62215465_-	-	CE	chr10_62215091_62215424_-	chr10_62215465_62217118_-	62215091	62217118	41	14.3	9.0	43.48	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A62215081%2D62217128
chr1	42163706	42163826	chr1_42163706_42163826_-	-	CE	chr1_42163610_42163706_-	chr1_42163826_42164638_-	42163610	42164638	120	15.59	12.5	3.8	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A42163600%2D42164648
chr3	126517237	126517415	chr3_126517237_126517415_-	-	CE	chr3_126510794_126517237_-	chr3_126517415_126517594_-	126510794	126517594	178	11.66	9.0	0.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A126510784%2D126517604
chr5	55232341	55232546	chr5_55232341_55232546_-	-	5'AS	chr5_55231860_55232341_-	chr5_55232546_55233143_-	55231860	55233143	20	22.84	13.33	188.71	""	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr5%3A55231850%2D55233153
chr7	98310445	98310604	chr7_98310445_98310604_-	-	3'AS	chr7_98307896_98310445_-	chr7_98310604_98312097_-	98307896	98312097	12	41.2	12.0	191.09	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A98307886%2D98312107
chr16	1762279	1762481	chr16_1762279_1762481_+	+	3'AS	chr16_1761305_1762279_+	chr16_1762481_1762675_+	1761305	1762675	72	13.92	9.0	53.88	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A1761295%2D1762685
chr17	74863046	74863246	chr17_74863046_74863246_-	-	5'AS	chr17_74862947_74863046_-	chr17_74863246_74863896_-	74862947	74863896	30	63.1	9.0	91.71	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A74862937%2D74863906
chr1	158650557	158650686	chr1_158650557_158650686_-	-	CE	chr1_158649947_158650557_-	chr1_158650686_158651367_-	158649947	158651367	129	21.4	11.5	0.0	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A158649937%2D158651377
chr9	108951780	108951866	chr9_108951780_108951866_-	-	CE	chr9_108948234_108951780_-	chr9_108951866_108952209_-	108948234	108952209	86	31.49	16.33	10.05	""	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A108948224%2D108952219
chr16	67734241	67734356	chr16_67734241_67734356_-	-	CE	chr16_67731584_67734241_-	chr16_67734356_67734858_-	67731584	67734858	115	33.01	10.0	60.59	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A67731574%2D67734868
chrX	49061959	49062132	chrX_49061959_49062132_+	+	5'AS	chrX_49059095_49061959_+	chrX_49062132_49062235_+	49059095	49062235	74	14.74	10.0	320.24	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A49059085%2D49062245
chr8	27658438	27659539	chr8_27658438_27659539_+	+	3'AS	chr8_27656880_27658438_+	chr8_27659539_27670900_+	27656880	27670900	58	16.71	14.0	110.25	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr8%3A27656870%2D27670910
chr17	37702790	37702958	chr17_37702790_37702958_-	-	CE	chr17_37701177_37702790_-	chr17_37702958_37704917_-	37701177	37704917	168	22.54	11.0	195.95	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A37701167%2D37704927
chr5	178240461	178240538	chr5_178240461_178240538_-	-	CE	chr5_178239179_178240461_-	chr5_178240538_178242042_-	178239179	178242042	77	34.77	23.5	197.69	""	8	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr5%3A178239169%2D178242052
chr15	40414874	40414982	chr15_40414874_40414982_+	+	3'AS	chr15_40413087_40414874_+	chr15_40414982_40415401_+	40413087	40415401	15	105.92	11.0	198.85	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr15%3A40413077%2D40415411
chr7	72960021	72960273	chr7_72960021_72960273_-	-	3'AS	chr7_72959908_72960021_-	chr7_72960273_72961350_-	72959908	72961350	22	13.48	12.0	142.61	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A72959898%2D72961360
chr19	8149006	8149083	chr19_8149006_8149083_-	-	CE	chr19_8147497_8149006_-	chr19_8149083_8149449_-	8147497	8149449	77	18.66	14.0	71.91	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A8147487%2D8149459
chr20	5570147	5570296	chr20_5570147_5570296_-	-	3'AS	chr20_5567560_5570147_-	chr20_5570296_5573915_-	5567560	5573915	57	23.66	12.0	114.79	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A5567550%2D5573925
chr8	140431839	140431981	chr8_140431839_140431981_-	-	CE	chr8_140426641_140431839_-	chr8_140431981_140435112_-	140426641	140435112	142	13.73	13.0	33.61	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr8%3A140426631%2D140435122
chr11	72757981	72758025	chr11_72757981_72758025_-	-	CE	chr11_72757884_72757981_-	chr11_72758025_72758530_-	72757884	72758530	44	20.63	13.0	0.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A72757874%2D72758540
chr16	69357518	69357605	chr16_69357518_69357605_-	-	3'AS	chr16_69357056_69357518_-	chr16_69357605_69361404_-	69357056	69361404	44	11.86	13.0	309.6	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A69357046%2D69361414
chr2	113641356	113641468	chr2_113641356_113641468_+	+	5'AS	chr2_113641005_113641356_+	chr2_113641468_113641781_+	113641005	113641781	18	8.7	14.0	154.86	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A113640995%2D113641791
chr1	26775493	26775707	chr1_26775493_26775707_+	+	3'AS	chr1_26775220_26775493_+	chr1_26775707_26779023_+	26775220	26779023	84	26.44	15.0	277.09	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A26775210%2D26779033
chr1	204370196	204370383	chr1_204370196_204370383_-	-	CE	chr1_204367856_204370196_-	chr1_204370383_204371530_-	204367856	204371530	187	24.98	16.0	12.48	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A204367846%2D204371540
chr1	207031097	207031182	chr1_207031097_207031182_-	-	CE	chr1_207027679_207031097_-	chr1_207031182_207032579_-	207027679	207032579	85	25.07	16.0	27.75	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A207027669%2D207032589
chr1	55052647	55052791	chr1_55052647_55052791_+	+	3'AS	chr1_55052411_55052647_+	chr1_55052791_55055993_+	55052411	55055993	3	15.86	16.0	241.14	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A55052401%2D55056003
chr17	50554251	50554484	chr17_50554251_50554484_+	+	5'AS	chr17_50552180_50554251_+	chr17_50554484_50555232_+	50552180	50555232	34	25.07	16.0	110.49	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A50552170%2D50555242
chr3	126122169	126122256	chr3_126122169_126122256_-	-	CE	chr3_126118098_126122169_-	chr3_126122256_126124364_-	126118098	126124364	87	19.15	17.0	0.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A126118088%2D126124374
chr17	67721378	67721542	chr17_67721378_67721542_+	+	5'AS	chr17_67719962_67721378_+	chr17_67721542_67722580_+	67719962	67722580	16	18.27	23.0	208.18	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A67719952%2D67722590
chr11	18579545	18579709	chr11_18579545_18579709_-	-	CE	chr11_18578808_18579545_-	chr11_18579709_18588613_-	18578808	18588613	164	29.28	18.0	11.56	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A18578798%2D18588623
chrX	110445115	110445268	chrX_110445115_110445268_+	+	3'AS	chrX_110419135_110445115_+	chrX_110445268_110450567_+	110419135	110450567	38	176.51	44.0	720.0	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A110419125%2D110450577
chr11	130894591	130895156	chr11_130894591_130895156_-	-	CE	chr11_130880806_130894591_-	chr11_130895156_130903255_-	130880806	130903255	565	23.05	23.0	19.31	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A130880796%2D130903265
chr2	172922281	172922345	chr2_172922281_172922345_+	+	5'AS	chr2_172917874_172922281_+	chr2_172922345_172960760_+	172917874	172960760	45	25.68	21.0	478.54	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A172917864%2D172960770
chr3	125113133	125113242	chr3_125113133_125113242_-	-	CE	chr3_125110335_125113133_-	chr3_125113242_125118769_-	125110335	125118769	109	226.4	110.0	4.62	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A125110325%2D125118779
chrX	131285134	131285466	chrX_131285134_131285466_-	-	5'AS	chrX_131283264_131285134_-	chrX_131285466_131285767_-	131283264	131285767	45	678.38	23.0	492.39	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A131283254%2D131285777
chr2	73734760	73734859	chr2_73734760_73734859_-	-	CE	chr2_73734591_73734760_-	chr2_73734859_73737302_-	73734591	73737302	99	43.46	24.0	0.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A73734581%2D73737312
chr17	7674854	7674971	chr17_7674854_7674971_-	-	5'AS	chr17_7674290_7674854_-	chr17_7674971_7675053_-	7674290	7675053	5	61.15	55.75	276.38	""	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A7674280%2D7675063
chrX	51901553	51901942	chrX_51901553_51901942_+	+	5'AS	chrX_51900296_51901553_+	chrX_51901942_51902146_+	51900296	51902146	4	80.23	103.0	203.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A51900286%2D51902156
chr9	137040512	137040598	chr9_137040512_137040598_-	-	5'AS	chr9_137040436_137040512_-	chr9_137040598_137040671_-	137040436	137040671	2	225.93	142.0	268.77	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A137040426%2D137040681
chr12	14496231	14496386	chr12_14496231_14496386_+	+	5'AS	chr12_14481185_14496231_+	chr12_14496386_14497654_+	14481185	14497654	43	124.43	165.0	130.96	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A14481175%2D14497664
chr17	75002064	75002232	chr17_75002064_75002232_+	+	5'AS	chr17_75001489_75002064_+	chr17_75002232_75003183_+	75001489	75003183	4	25.92	20.35	342.87	""	825	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A75001479%2D75003193
chr4	39075965	39076150	chr4_39075965_39076150_+	+	5'AS	chr4_39063035_39075965_+	chr4_39076150_39081103_+	39063035	39081103	3	18.01	7.4	447.86	""	42	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A39063025%2D39081113
chr16	89712674	89712818	chr16_89712674_89712818_+	+	3'AS	chr16_89712222_89712674_+	chr16_89712818_89716471_+	89712222	89716471	15	30.87	14.2	476.77	""	41	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A89712212%2D89716481
chr17	76022409	76022538	chr17_76022409_76022538_-	-	5'AS	chr17_76022227_76022409_-	chr17_76022538_76023292_-	76022227	76023292	4	13.19	8.17	242.2	""	6	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A76022217%2D76023302
chr5	69320455	69320580	chr5_69320455_69320580_-	-	5'AS	chr5_69320345_69320455_-	chr5_69320580_69332765_-	69320345	69332765	10	13.94	5.0	262.24	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr5%3A69320335%2D69332775
chr10	97468966	97469126	chr10_97468966_97469126_-	-	3'AS	chr10_97468406_97468966_-	chr10_97469126_97469646_-	97468406	97469646	22	12.36	9.69	644.0	""	142	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A97468396%2D97469656
chr1	35901948	35902079	chr1_35901948_35902079_+	+	5'AS	chr1_35901593_35901948_+	chr1_35902079_35902204_+	35901593	35902204	9	13.65	10.42	658.0	""	88	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A35901583%2D35902214
chr9	136993029	136993243	chr9_136993029_136993243_+	+	3'AS	chr9_136992974_136993029_+	chr9_136993243_136993343_+	136992974	136993343	24	45.18	8.8	86.23	""	10	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A136992964%2D136993353
chr3	58653674	58653784	chr3_58653674_58653784_-	-	3'AS	chr3_58649335_58653674_-	chr3_58653784_58655551_-	58649335	58655551	3	16.07	4.5	82.29	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A58649325%2D58655561
