seqname	start	end	exon_id	strand	event_type	junction_id_l	junction_id_r	coord_prev	coord_next	novel_length	expr_exon	expr_junction	phastcons	meta	sample_count	GB_link
chr18	36419242	36419466	chr18_36419242_36419466_-	-	CE	chr18_36418276_36419242_-	chr18_36419466_36421320_-	36418276	36421320	224	23.56	10.0	462.33	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr18%3A36418266%2D36421330
chr22	50518128	50518278	chr22_50518128_50518278_+	+	3'AS	chr22_50518052_50518128_+	chr22_50518278_50518649_+	50518052	50518649	5	19.33	26.33	421.0	""	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr22%3A50518042%2D50518659
chr17	43542971	43543134	chr17_43542971_43543134_-	-	CE	chr17_43536479_43542971_-	chr17_43543134_43544975_-	43536479	43544975	163	129.96	35.73	583.0	""	11	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A43536469%2D43544985
chr13	75307575	75307577	chr13_75307575_75307577_-	-	CE	chr13_75306471_75307575_-	chr13_75307577_75309942_-	75306471	75309942	2	67.46	47.0	456.0	""	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr13%3A75306461%2D75309952
chr3	9442128	9442335	chr3_9442128_9442335_+	+	5'AS	chr3_9441741_9442128_+	chr3_9442335_9443308_+	9441741	9443308	90	36.25	31.0	656.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A9441731%2D9443318
chr17	4948263	4948561	chr17_4948263_4948561_-	-	3'AS	chr17_4946820_4948263_-	chr17_4948561_4948944_-	4946820	4948944	6	1339.44	33.0	477.94	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A4946810%2D4948954
chr12	91108114	91109000	chr12_91108114_91109000_-	-	5'AS	chr12_91104319_91108114_-	chr12_91109000_91111398_-	91104319	91111398	4	154.68	255.0	503.53	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A91104309%2D91111408
chr1	20749723	20749975	chr1_20749723_20749975_-	-	3'AS	chr1_20747655_20749723_-	chr1_20749975_20757166_-	20747655	20757166	93	26.75	22.01	675.0	""	804	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A20747645%2D20757176
chr17	48895167	48895334	chr17_48895167_48895334_+	+	3'AS	chr17_48894449_48895167_+	chr17_48895334_48895655_+	48894449	48895655	16	179.16	13.18	452.67	""	11	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A48894439%2D48895665
chr3	42209767	42210123	chr3_42209767_42210123_+	+	5'AS	chr3_42202752_42209767_+	chr3_42210123_42219494_+	42202752	42219494	138	21.0	9.88	658.0	""	205	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A42202742%2D42219504
chr1	53871340	53871488	chr1_53871340_53871488_-	-	5'AS	chr1_53866924_53871340_-	chr1_53871488_53878315_-	53866924	53878315	32	9.82	6.67	385.81	""	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A53866914%2D53878325
chr18	72748263	72748309	chr18_72748263_72748309_-	-	CE	chr18_72748164_72748263_-	chr18_72748309_72749014_-	72748164	72749014	46	26.1	13.04	716.0	""	82	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr18%3A72748154%2D72749024
chr1	26473703	26473738	chr1_26473703_26473738_+	+	5'AS	chr1_26473527_26473703_+	chr1_26473738_26474085_+	26473527	26474085	6	105.87	5.5	392.47	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A26473517%2D26474095
chr19	14410989	14411139	chr19_14410989_14411139_-	-	3'AS	chr19_14410334_14410989_-	chr19_14411139_14411506_-	14410334	14411506	3	7.72	5.0	523.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A14410324%2D14411516
chr16	30772069	30772190	chr16_30772069_30772190_+	+	3'AS	chr16_30771973_30772069_+	chr16_30772190_30773938_+	30771973	30773938	20	25.82	6.5	485.0	""	6	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A30771963%2D30773948
chr5	91373684	91373876	chr5_91373684_91373876_-	-	3'AS	chr5_91371456_91373684_-	chr5_91373876_91374114_-	91371456	91374114	38	16.52	13.23	627.0	""	53	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr5%3A91371446%2D91374124
chr20	63964320	63964395	chr20_63964320_63964395_-	-	3'AS	chr20_63964217_63964320_-	chr20_63964395_63964490_-	63964217	63964490	4	10.72	9.78	510.0	""	32	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A63964207%2D63964500
chr10	113089397	113089540	chr10_113089397_113089540_+	+	3'AS	chr10_113040126_113089397_+	chr10_113089540_113141184_+	113040126	113141184	3	26.01	12.73	621.0	""	49	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A113040116%2D113141194
chr12	112054384	112054568	chr12_112054384_112054568_-	-	5'AS	chr12_112053657_112054384_-	chr12_112054568_112060270_-	112053657	112060270	4	8.55	7.5	599.0	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A112053647%2D112060280
chr9	137817439	137817529	chr9_137817439_137817529_+	+	5'AS	chr9_137816062_137817439_+	chr9_137817529_137818060_+	137816062	137818060	4	18.86	6.0	483.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A137816052%2D137818070
chr2	27378467	27378618	chr2_27378467_27378618_-	-	3'AS	chr2_27378371_27378467_-	chr2_27378618_27378884_-	27378371	27378884	3	21.82	18.62	737.0	""	13	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A27378361%2D27378894
chr1	179865436	179865869	chr1_179865436_179865869_-	-	3'AS	chr1_179856170_179865436_-	chr1_179865869_179877239_-	179856170	179877239	15	33.42	11.5	463.0	""	8	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A179856160%2D179877249
chr6	49448816	49448951	chr6_49448816_49448951_-	-	3'AS	chr6_49447785_49448816_-	chr6_49448951_49451466_-	49447785	49451466	24	11.35	9.67	503.77	""	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A49447775%2D49451476
chr1	1918893	1918952	chr1_1918893_1918952_-	-	3'AS	chr1_1918431_1918893_-	chr1_1918952_1919045_-	1918431	1919045	18	49.96	6.0	451.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A1918421%2D1919055
chr13	79321234	79321301	chr13_79321234_79321301_-	-	CE	chr13_79320710_79321234_-	chr13_79321301_79322349_-	79320710	79322349	67	21.16	9.0	644.0	""	13	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr13%3A79320700%2D79322359
chr12	46196725	46196937	chr12_46196725_46196937_-	-	CE	chr12_46189071_46196725_-	chr12_46196937_46197720_-	46189071	46197720	212	18.76	10.13	357.78	""	8	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A46189061%2D46197730
chr10	37856296	37856405	chr10_37856296_37856405_-	-	3'AS	chr10_37838111_37856296_-	chr10_37856405_37857185_-	37838111	37857185	68	12.27	7.0	574.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A37838101%2D37857195
chr6	37312880	37313024	chr6_37312880_37313024_+	+	3'AS	chr6_37291357_37312880_+	chr6_37313024_37313816_+	37291357	37313816	38	9.22	7.5	556.0	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A37291347%2D37313826
chr18	54187714	54187854	chr18_54187714_54187854_-	-	3'AS	chr18_54166166_54187714_-	chr18_54187854_54188874_-	54166166	54188874	17	24.45	9.0	709.0	""	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr18%3A54166156%2D54188884
chr16	71655232	71655434	chr16_71655232_71655434_-	-	5'AS	chr16_71653021_71655232_-	chr16_71655434_71656571_-	71653021	71656571	8	7.01	7.0	574.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A71653011%2D71656581
chr2	175935708	175935790	chr2_175935708_175935790_-	-	CE	chr2_175930199_175935708_-	chr2_175935790_175937344_-	175930199	175937344	82	18.12	11.36	535.0	""	11	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A175930189%2D175937354
chr1	92262837	92262926	chr1_92262837_92262926_-	-	5'AS	chr1_92247989_92262837_-	chr1_92262926_92263623_-	92247989	92263623	26	15.75	8.0	529.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A92247979%2D92263633
chrX	47225965	47226031	chrX_47225965_47226031_+	+	5'AS	chrX_47225866_47225965_+	chrX_47226031_47226279_+	47225866	47226279	4	65.51	8.0	517.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A47225856%2D47226289
chr19	13978750	13979079	chr19_13978750_13979079_-	-	CE	chr19_13978086_13978750_-	chr19_13979079_13979447_-	13978086	13979447	329	26.43	20.6	634.0	""	10	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A13978076%2D13979457
chr19	45064012	45064231	chr19_45064012_45064231_+	+	5'AS	chr19_45062195_45064012_+	chr19_45064231_45064343_+	45062195	45064343	4	10.59	9.0	535.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A45062185%2D45064353
chr1	114424571	114424755	chr1_114424571_114424755_-	-	5'AS	chr1_114421636_114424571_-	chr1_114424755_114425449_-	114421636	114425449	20	18.59	17.5	629.0	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A114421626%2D114425459
chr1	205924383	205924518	chr1_205924383_205924518_-	-	3'AS	chr1_205923613_205924383_-	chr1_205924518_205926535_-	205923613	205926535	29	10.99	14.5	527.0	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A205923603%2D205926545
chr5	140548889	140549076	chr5_140548889_140549076_+	+	3'AS	chr5_140542281_140548889_+	chr5_140549076_140549234_+	140542281	140549234	17	22.0	16.0	580.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr5%3A140542271%2D140549244
chr8	142775258	142775363	chr8_142775258_142775363_-	-	5'AS	chr8_142765140_142775258_-	chr8_142775363_142775593_-	142765140	142775593	83	17.22	20.0	408.13	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr8%3A142765130%2D142775603
chr2	208182955	208183047	chr2_208182955_208183047_-	-	5'AS	chr2_208181305_208182955_-	chr2_208183047_208184951_-	208181305	208184951	10	25.35	25.0	378.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A208181295%2D208184961
chr10	21906423	21906516	chr10_21906423_21906516_-	-	CE	chr10_21904612_21906423_-	chr10_21906516_21918779_-	21904612	21918779	93	32.12	30.0	542.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A21904602%2D21918789
chr1	202735425	202735587	chr1_202735425_202735587_-	-	5'AS	chr1_202733886_202735425_-	chr1_202735587_202736213_-	202733886	202736213	4	13.06	33.0	477.53	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A202733876%2D202736223
chr8	100705585	100705673	chr8_100705585_100705673_-	-	5'AS	chr8_100705056_100705585_-	chr8_100705673_100706651_-	100705056	100706651	4	1164.08	39.0	424.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr8%3A100705046%2D100706661
chr11	10835914	10835971	chr11_10835914_10835971_+	+	CE	chr11_10809921_10835914_+	chr11_10835971_10865261_+	10809921	10865261	57	131.51	95.0	278.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A10809911%2D10865271
chrX	51901553	51901942	chrX_51901553_51901942_+	+	5'AS	chrX_51900296_51901553_+	chrX_51901942_51902146_+	51900296	51902146	4	80.23	103.0	586.73	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A51900286%2D51902156
chr8	100951929	100952128	chr8_100951929_100952128_-	-	3'AS	chr8_100948900_100951929_-	chr8_100952128_100952850_-	100948900	100952850	3	63.16	11.14	610.0	""	444	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr8%3A100948890%2D100952860
chr6	31744190	31744303	chr6_31744190_31744303_+	+	5'AS	chr6_31744025_31744190_+	chr6_31744303_31744546_+	31744025	31744546	4	14.57	11.1	530.0	""	284	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A31744015%2D31744556
chr11	12349835	12349937	chr11_12349835_12349937_+	+	3'AS	chr11_12327266_12349835_+	chr11_12349937_12354784_+	12327266	12354784	3	16.62	13.72	600.0	""	522	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A12327256%2D12354794
chr9	90867131	90867236	chr9_90867131_90867236_+	+	5'AS	chr9_90865097_90867131_+	chr9_90867236_90874204_+	90865097	90874204	37	14.54	8.36	540.0	""	14	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A90865087%2D90874214
chr1	1392596	1392803	chr1_1392596_1392803_-	-	5'AS	chr1_1391575_1392596_-	chr1_1392803_1393396_-	1391575	1393396	194	25.92	6.0	669.0	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A1391565%2D1393406
chrX	49039102	49039410	chrX_49039102_49039410_-	-	5'AS	chrX_49038442_49039102_-	chrX_49039410_49040455_-	49038442	49040455	5	35.4	6.6	457.88	""	10	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A49038432%2D49040465
chr19	39840414	39840470	chr19_39840414_39840470_-	-	3'AS	chr19_39840327_39840414_-	chr19_39840470_39840674_-	39840327	39840674	9	589.9	9.0	447.0	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A39840317%2D39840684
chr10	74126126	74126355	chr10_74126126_74126355_-	-	5'AS	chr10_74124524_74126126_-	chr10_74126355_74129108_-	74124524	74129108	22	14.82	10.07	629.0	""	15	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A74124514%2D74129118
chr16	4693978	4694372	chr16_4693978_4694372_+	+	5'AS	chr16_4693879_4693978_+	chr16_4694372_4694958_+	4693879	4694958	134	39.73	9.7	571.98	""	20	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A4693869%2D4694968
chr9	35662179	35662344	chr9_35662179_35662344_-	-	3'AS	chr9_35662002_35662179_-	chr9_35662344_35662512_-	35662002	35662512	77	15.58	10.12	414.75	""	17	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A35661992%2D35662522
chr2	227272949	227273121	chr2_227272949_227273121_+	+	5'AS	chr2_227270952_227272949_+	chr2_227273121_227276385_+	227270952	227276385	4	16.26	11.28	424.0	""	50	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A227270942%2D227276395
chr1	35186947	35187122	chr1_35186947_35187122_-	-	5'AS	chr1_35184593_35186947_-	chr1_35187122_35187203_-	35184593	35187203	54	74.69	11.94	482.4	""	17	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A35184583%2D35187213
chr2	74529128	74529282	chr2_74529128_74529282_-	-	5'AS	chr2_74528935_74529128_-	chr2_74529282_74529362_-	74528935	74529362	4	16.14	5.0	480.13	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A74528925%2D74529372
chr11	133918257	133918302	chr11_133918257_133918302_-	-	CE	chr11_133912007_133918257_-	chr11_133918302_133919742_-	133912007	133919742	45	25.86	14.14	599.0	""	271	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A133911997%2D133919752
chr3	193441790	193441898	chr3_193441790_193441898_-	-	CE	chr3_193441588_193441790_-	chr3_193441898_193442393_-	193441588	193442393	108	27.22	11.2	456.0	""	20	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A193441578%2D193442403
chr20	38750007	38750239	chr20_38750007_38750239_+	+	3'AS	chr20_38748853_38750007_+	chr20_38750239_38752131_+	38748853	38752131	3	17.32	8.94	567.0	""	50	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A38748843%2D38752141
chr22	50581420	50581567	chr22_50581420_50581567_-	-	3'AS	chr22_50580660_50581420_-	chr22_50581567_50581749_-	50580660	50581749	14	37.05	7.5	564.0	""	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr22%3A50580650%2D50581759
chr16	70331688	70331884	chr16_70331688_70331884_+	+	3'AS	chr16_70330068_70331688_+	chr16_70331884_70332968_+	70330068	70332968	34	25.05	6.67	475.24	""	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A70330058%2D70332978
chr14	24211415	24211609	chr14_24211415_24211609_-	-	3'AS	chr14_24210768_24211415_-	chr14_24211609_24211680_-	24210768	24211680	17	46.14	7.18	562.0	""	11	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr14%3A24210758%2D24211690
chr11	14834960	14835095	chr11_14834960_14835095_+	+	3'AS	chr11_14832833_14834960_+	chr11_14835095_14843827_+	14832833	14843827	22	37.69	6.0	504.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A14832823%2D14843837
chrX	53629516	53629637	chrX_53629516_53629637_-	-	3'AS	chrX_53628902_53629516_-	chrX_53629637_53630935_-	53628902	53630935	21	15.43	12.2	584.0	""	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A53628892%2D53630945
chr3	124772416	124772489	chr3_124772416_124772489_-	-	CE	chr3_124769113_124772416_-	chr3_124772489_124773690_-	124769113	124773690	73	25.95	13.5	198.86	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A124769103%2D124773700
chr18	31891699	31891719	chr18_31891699_31891719_-	-	CE	chr18_31890866_31891699_-	chr18_31891719_31897786_-	31890866	31897786	20	45.11	21.0	611.0	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr18%3A31890856%2D31897796
chr4	143434031	143434168	chr4_143434031_143434168_+	+	3'AS	chr4_143433716_143434031_+	chr4_143434168_143437999_+	143433716	143437999	57	10.72	7.0	626.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A143433706%2D143438009
chr7	30852216	30852346	chr7_30852216_30852346_+	+	5'AS	chr7_30850555_30852216_+	chr7_30852346_30853394_+	30850555	30853394	67	11.89	11.0	553.0	""	7	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A30850545%2D30853404
chr3	101367826	101368011	chr3_101367826_101368011_-	-	5'AS	chr3_101366769_101367826_-	chr3_101368011_101371567_-	101366769	101371567	4	16.5	8.75	428.0	""	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A101366759%2D101371577
chr15	63654119	63654375	chr15_63654119_63654375_-	-	3'AS	chr15_63652541_63654119_-	chr15_63654375_63655742_-	63652541	63655742	51	14.82	12.53	609.0	""	15	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr15%3A63652531%2D63655752
chr6	42055952	42056034	chr6_42055952_42056034_+	+	5'AS	chr6_42055629_42055952_+	chr6_42056034_42057389_+	42055629	42057389	20	12.73	12.75	375.42	""	8	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A42055619%2D42057399
chr7	20647939	20648078	chr7_20647939_20648078_+	+	3'AS	chr7_20647648_20647939_+	chr7_20648078_20650022_+	20647648	20650022	29	53.03	7.33	470.0	""	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A20647638%2D20650032
chr10	101798838	101799455	chr10_101798838_101799455_-	-	5'AS	chr10_101798154_101798838_-	chr10_101799455_101800242_-	101798154	101800242	4	68.15	7.0	686.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A101798144%2D101800252
chr17	51254713	51254811	chr17_51254713_51254811_-	-	CE	chr17_51225209_51254713_-	chr17_51254811_51259143_-	51225209	51259143	98	15.36	8.0	514.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A51225199%2D51259153
chr11	34957363	34957583	chr11_34957363_34957583_+	+	3'AS	chr11_34947606_34957363_+	chr11_34957583_34960420_+	34947606	34960420	21	10.87	8.0	413.44	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A34947596%2D34960430
chr6	159810023	159810095	chr6_159810023_159810095_+	+	3'AS	chr6_159809158_159810023_+	chr6_159810095_159811701_+	159809158	159811701	3	10.71	14.6	460.0	""	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A159809148%2D159811711
chr8	38407348	38407463	chr8_38407348_38407463_+	+	3'AS	chr8_38407038_38407348_+	chr8_38407463_38408212_+	38407038	38408212	14	8.61	8.0	360.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr8%3A38407028%2D38408222
chr2	158624885	158625427	chr2_158624885_158625427_+	+	3'AS	chr2_158621421_158624885_+	chr2_158625427_158631753_+	158621421	158631753	70	6.74	8.0	719.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A158621411%2D158631763
chr1	229286468	229286566	chr1_229286468_229286566_+	+	3'AS	chr1_229271370_229286468_+	chr1_229286566_229288729_+	229271370	229288729	18	19.75	17.25	541.0	""	8	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A229271360%2D229288739
chr7	26190989	26191128	chr7_26190989_26191128_-	-	5'AS	chr7_26190460_26190989_-	chr7_26191128_26192495_-	26190460	26192495	4	25.11	13.0	662.0	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A26190450%2D26192505
chr11	102609781	102610030	chr11_102609781_102610030_-	-	5'AS	chr11_102609098_102609781_-	chr11_102610030_102611755_-	102609098	102611755	124	18.23	15.5	631.0	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A102609088%2D102611765
chr10	100158984	100159055	chr10_100158984_100159055_-	-	CE	chr10_100156234_100158984_-	chr10_100159055_100164004_-	100156234	100164004	71	27.69	18.6	549.0	""	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A100156224%2D100164014
chr17	39873044	39873140	chr17_39873044_39873140_+	+	5'AS	chr17_39872488_39873044_+	chr17_39873140_39875254_+	39872488	39875254	14	20.75	20.5	368.0	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A39872478%2D39875264
chr10	73520908	73521042	chr10_73520908_73521042_-	-	3'AS	chr10_73519992_73520908_-	chr10_73521042_73523583_-	73519992	73523583	15	10.57	18.5	609.0	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A73519982%2D73523593
chr18	24366892	24366982	chr18_24366892_24366982_-	-	3'AS	chr18_24341658_24366892_-	chr18_24366982_24368287_-	24341658	24368287	16	24.52	14.0	505.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr18%3A24341648%2D24368297
chr8	115676463	115676601	chr8_115676463_115676601_-	-	CE	chr8_115623758_115676463_-	chr8_115676601_115700936_-	115623758	115700936	138	56.96	17.0	289.93	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr8%3A115623748%2D115700946
chr1	155258826	155258912	chr1_155258826_155258912_-	-	3'AS	chr1_155257657_155258826_-	chr1_155258912_155260330_-	155257657	155260330	20	46.09	44.11	570.0	""	9	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A155257647%2D155260340
chr11	77725535	77725699	chr11_77725535_77725699_-	-	5'AS	chr11_77702495_77725535_-	chr11_77725699_77740731_-	77702495	77740731	10	16.52	17.0	649.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A77702485%2D77740741
chr15	78589805	78589982	chr15_78589805_78589982_+	+	5'AS	chr15_78588423_78589805_+	chr15_78589982_78593092_+	78588423	78593092	133	10.74	19.0	451.17	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr15%3A78588413%2D78593102
chr7	40544170	40545459	chr7_40544170_40545459_-	-	CE	chr7_40539682_40544170_-	chr7_40545459_40546714_-	40539682	40546714	1289	48.86	22.0	271.18	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A40539672%2D40546724
chr10	12149821	12149961	chr10_12149821_12149961_+	+	3'AS	chr10_12149726_12149821_+	chr10_12149961_12156907_+	12149726	12156907	31	15.32	22.0	539.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A12149716%2D12156917
chr5	35649328	35649425	chr5_35649328_35649425_+	+	3'AS	chr5_35646807_35649328_+	chr5_35649425_35654540_+	35646807	35654540	33	18.42	32.0	486.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr5%3A35646797%2D35654550
chr4	112654048	112654159	chr4_112654048_112654159_+	+	3'AS	chr4_112653236_112654048_+	chr4_112654159_112657247_+	112653236	112657247	20	60.92	53.0	376.84	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A112653226%2D112657257
chr12	56159589	56159730	chr12_56159589_56159730_+	+	3'AS	chr12_56158711_56159589_+	chr12_56159730_56159975_+	56158711	56159975	34	803.27	1658.0	577.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A56158701%2D56159985
chr11	6214710	6214911	chr11_6214710_6214911_-	-	5'AS	chr11_6214573_6214710_-	chr11_6214911_6217371_-	6214573	6217371	23	12.13	12.16	678.0	""	112	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A6214563%2D6217381
chr17	1653538	1653683	chr17_1653538_1653683_-	-	5'AS	chr17_1651788_1653538_-	chr17_1653683_1653777_-	1651788	1653777	4	50.22	7.96	444.0	""	417	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A1651778%2D1653787
