exon_id	seqname	start	end	strand	event_type	sample_name	is_annotated	coord_prev	coord_next	junction_id_l	junction_id_r	is_annotated_right	cov	ipsa_min	exon_id_right	cov_right	start_right	end_right	novel_start	novel_end	novel_length	cons_avg	ann_frac	cons_avg_ann_cdf	ipsa_min_ann_cdf	cov_ann_cdf	ann_cdf_min	refseq_annotated	is_left_novel	is_right_novel	meta
chr21_28961078_28961192_-	chr21	28961078	28961192	-	CE	CHX_WT_16	false	28960706	28965865	chr21_28960706_28961078_-	chr21_28961192_28965865_-	true	11.434783	7					28961078	28961192	114	384.240000144	0.0	0.3681	0.1769	0.1844	0.1769	false	true	true	CHX
chr5_148411080_148411238_+	chr5	148411080	148411238	+	CE	CHX_WT_16	false	148410765	148414136	chr5_148410765_148411080_+	chr5_148411238_148414136_+	true	25.213837	17					148411080	148411238	158	565.621184843556	0.0	0.6933	0.3636	0.3575	0.3575	false	true	true	CHX
chr17_51067932_51068012_-	chr17	51067932	51068012	-	CE	CHX_WT_16	false	51056482	51079584	chr17_51056482_51067932_-	chr17_51068012_51079584_-	true	43.50617	36					51067932	51068012	80	662.318688897558	0.0	0.8247	0.5586	0.5202	0.5202	false	true	true	CHX
chr11_59657080_59657153_-	chr11	59657080	59657153	-	CE	CHX_WT_16	false	59656600	59657530	chr11_59656600_59657080_-	chr11_59657153_59657530_-	true	81.16216	73					59657080	59657153	73	687.0	0.0	0.8631	0.7284	0.6832	0.6832	false	true	true	CHX
chr2_61314001_61314153_-	chr2	61314001	61314153	-	CE	CHX_WT_16	false	61311910	61314585	chr2_61311910_61314001_-	chr2_61314153_61314585_-	true	5.457516	4					61314001	61314153	152	692.0	0.0	0.8714	0.0778	0.0591	0.0591	false	true	true	CHX
chr20_45944245_45944320_+	chr20	45944245	45944320	+	CE	CHX_WT_16	false	45943765	45944868	chr20_45943765_45944245_+	chr20_45944320_45944868_+	true	18.263159	16					45944245	45944320	75	578.0	0.0	0.7087	0.3487	0.285	0.285	false	true	true	CHX
chr3_52482642_52482767_+	chr3	52482642	52482767	+	CE	CHX_WT_16	false	52480295	52484513	chr3_52480295_52482642_+	chr3_52482767_52484513_+	true	5.176548	5					52482642	52482767	125	259.198707954064	0.0	0.2107	0.1147	0.0528	0.0528	false	true	true	CHX
chr4_56403706_56403763_-	chr4	56403706	56403763	-	CE	CHX_WT_16	false	56403401	56406495	chr4_56403401_56403706_-	chr4_56403763_56406495_-	true	5.758621	6					56403706	56403763	57	262.0	0.0	0.2127	0.146	0.067	0.067	false	true	true	CHX
chr11_77699781_77699813_-	chr11	77699781	77699813	-	CE	CHX_WT_16	false	77698693	77700721	chr11_77698693_77699781_-	chr11_77699813_77700721_-	true	8.333333	6					77699781	77699813	32	612.0	0.0	0.7562	0.146	0.1271	0.1271	false	true	true	CHX
chr20_45944245_45944320_+	chr20	45944245	45944320	+	CE	CHX_WT_17	false	45943765	45944868	chr20_45943765_45944245_+	chr20_45944320_45944868_+	true	12.118408	10					45944245	45944320	75	578.0	0.0	0.7076	0.2589	0.2133	0.2133	false	true	true	CHX
chr19_15271322_15271392_-	chr19	15271322	15271392	-	CE	CHX_WT_17	false	15269042	15272815	chr19_15269042_15271322_-	chr19_15271392_15272815_-	true	29.732395	23					15271322	15271392	70	207.604930659612	0.0	0.1704	0.4581	0.4333	0.1704	false	true	true	CHX
chr11_59657080_59657153_-	chr11	59657080	59657153	-	CE	CHX_WT_17	false	59656600	59657530	chr11_59656600_59657080_-	chr11_59657153_59657530_-	true	76.77027	68					59657080	59657153	73	687.0	0.0	0.8658	0.7284	0.6919	0.6919	false	true	true	CHX
chr16_69640144_69640256_+	chr16	69640144	69640256	+	CE	CHX_WT_17	false	69626528	69646517	chr16_69626528_69640144_+	chr16_69640256_69646517_+	true	10.619469	3					69640144	69640256	112	774.0	0.0	0.9635	0.0447	0.1816	0.0447	false	true	true	CHX
chr13_79321234_79321301_-	chr13	79321234	79321301	-	CE	CHX_WT_17	false	79320710	79322349	chr13_79320710_79321234_-	chr13_79321301_79322349_-	true	11.441176	8					79321234	79321301	67	667.0	0.0	0.837	0.2104	0.2	0.2	false	true	true	CHX
chr1_154241700_154241797_+	chr1	154241700	154241797	+	CE	CHX_WT_17	false	154241565	154243217	chr1_154241565_154241700_+	chr1_154241797_154243217_+	true	122.561226	94					154241700	154241797	97	588.000022985755	0.0	0.723	0.7944	0.7968	0.723	false	true	true	CHX
chr22_19405463_19405531_-	chr22	19405463	19405531	-	CE	CHX_WT_17	false	19398087	19405786	chr22_19398087_19405463_-	chr22_19405531_19405786_-	true	4.072464	3					19405463	19405531	68	300.30395231250003	0.0	0.2514	0.0447	0.0373	0.0373	false	true	true	CHX
chrX_55752241_55752353_+	chrX	55752241	55752353	+	CE	CHX_WT_17	false	55751196	55753392	chrX_55751196_55752241_+	chrX_55752353_55753392_+	true	5.995436	5					55752241	55752353	112	725.0	0.0	0.9174	0.1244	0.0818	0.0818	false	true	true	CHX
chr2_61314001_61314153_-	chr2	61314001	61314153	-	CE	CHX_WT_17	false	61311910	61314585	chr2_61311910_61314001_-	chr2_61314153_61314585_-	true	4.189542	4					61314001	61314153	152	692.0	0.0	0.8724	0.0895	0.0383	0.0383	false	true	true	CHX
chr2_53913871_53913931_-	chr2	53913871	53913931	-	CE	CHX_WT_17	false	53910130	53919151	chr2_53910130_53913871_-	chr2_53913931_53919151_-	true	15.672132	14					53913871	53913931	60	673.0	0.0	0.8466	0.3356	0.2666	0.2666	false	true	true	CHX
chr10_124962287_124962408_+	chr10	124962287	124962408	+	CE	CHX_WT_17	false	124943307	124966594	chr10_124943307_124962287_+	chr10_124962408_124966594_+	true	21.57377	15					124962287	124962408	121	594.4392484979759	0.0	0.7324	0.3521	0.3427	0.3427	false	true	true	CHX
chr10_95898887_95899018_-	chr10	95898887	95899018	-	CE	CHX_WT_17	false	95897679	95904830	chr10_95897679_95898887_-	chr10_95899018_95904830_-	true	5.439394	4					95898887	95899018	131	616.0	0.0	0.7654	0.0895	0.0674	0.0674	false	true	true	CHX
chr17_51067932_51068012_-	chr17	51067932	51068012	-	CE	CHX_WT_17	false	51056482	51079584	chr17_51056482_51067932_-	chr17_51068012_51079584_-	true	29.925926	26					51067932	51068012	80	662.318688897558	0.0	0.8301	0.4889	0.4354	0.4354	false	true	true	CHX
chr5_148411080_148411238_+	chr5	148411080	148411238	+	CE	CHX_WT_17	false	148410765	148414136	chr5_148410765_148411080_+	chr5_148411238_148414136_+	true	22.666664	11					148411080	148411238	158	565.621184843556	0.0	0.6881	0.2783	0.3574	0.2783	false	true	true	CHX
chr3_119437588_119437649_-	chr3	119437588	119437649	-	CE	CHX_WT_17	false	119436978	119437755	chr3_119436978_119437588_-	chr3_119437649_119437755_-	true	11.096774	10					119437588	119437649	61	692.0	0.0	0.8724	0.2589	0.1931	0.1931	false	true	true	CHX
chr14_55394649_55394715_-	chr14	55394649	55394715	-	CE	CHX_WT_17	false	55390992	55395940	chr14_55390992_55394649_-	chr14_55394715_55395940_-	true	17.671642	8					55394649	55394715	66	469.337702	0.0	0.5172	0.2104	0.2948	0.2104	false	true	true	CHX
chr7_99917772_99917885_-	chr7	99917772	99917885	-	CE	CHX_WT_17	false	99916779	99919009	chr7_99916779_99917772_-	chr7_99917885_99919009_-	true	6.412281	5					99917772	99917885	113	480.0	0.0	0.539	0.1244	0.0916	0.0916	false	true	true	CHX
chr3_170102178_170102305_-	chr3	170102178	170102305	-	CE	CHX_WT_17	false	170097384	170102479	chr3_170097384_170102178_-	chr3_170102305_170102479_-	true	5.90625	3					170102178	170102305	127	679.0	0.0	0.8551	0.0447	0.0791	0.0447	false	true	true	CHX
chr2_26123983_26124047_+	chr2	26123983	26124047	+	CE	CHX_WT_17	false	26109906	26127144	chr2_26109906_26123983_+	chr2_26124047_26127144_+	true	34.83077	24					26123983	26124047	64	372.0	0.0	0.3475	0.469	0.4772	0.3475	false	true	true	CHX
chr10_124962287_124962408_+	chr10	124962287	124962408	+	CE	CHX_WT_18	false	124943307	124966594	chr10_124943307_124962287_+	chr10_124962408_124966594_+	true	13.795081	11					124962287	124962408	121	594.4392484979759	0.0	0.7321	0.266	0.2265	0.2265	false	true	true	CHX
chr17_51067932_51068012_-	chr17	51067932	51068012	-	CE	CHX_WT_18	false	51056482	51079584	chr17_51056482_51067932_-	chr17_51068012_51079584_-	true	28.864197	26					51067932	51068012	80	662.318688897558	0.0	0.829	0.4836	0.4069	0.4069	false	true	true	CHX
chr4_128092777_128093031_+	chr4	128092777	128093031	+	CE	CHX_WT_18	false	128091512	128098186	chr4_128091512_128092777_+	chr4_128093031_128098186_+	true	6.380392	3					128092777	128093031	254	562.343590311516	0.0	0.6829	0.0395	0.0846	0.0395	false	true	true	CHX
chr14_55394649_55394715_-	chr14	55394649	55394715	-	CE	CHX_WT_18	false	55390992	55395940	chr14_55390992_55394649_-	chr14_55394715_55395940_-	true	12.223881	7					55394649	55394715	66	469.337702	0.0	0.5213	0.1773	0.1977	0.1773	false	true	true	CHX
chr11_33028366_33028480_+	chr11	33028366	33028480	+	CE	CHX_WT_18	false	33027813	33028603	chr11_33027813_33028366_+	chr11_33028480_33028603_+	true	390.0174	137					33028366	33028480	114	403.85600025599996	0.0	0.3998	0.85	0.9372	0.3998	false	true	true	CHX
chr20_45944245_45944320_+	chr20	45944245	45944320	+	CE	CHX_WT_18	false	45943765	45944868	chr20_45943765_45944245_+	chr20_45944320_45944868_+	true	16.25	13					45944245	45944320	75	578.0	0.0	0.7065	0.31	0.2608	0.2608	false	true	true	CHX
chr3_170102178_170102305_-	chr3	170102178	170102305	-	CE	CHX_WT_18	false	170097384	170102479	chr3_170097384_170102178_-	chr3_170102305_170102479_-	true	5.007812	6					170102178	170102305	127	679.0	0.0	0.8526	0.1485	0.0521	0.0521	false	true	true	CHX
chr21_28961078_28961192_-	chr21	28961078	28961192	-	CE	CHX_WT_18	false	28960706	28965865	chr21_28960706_28961078_-	chr21_28961192_28965865_-	true	8.286957	3					28961078	28961192	114	384.240000144	0.0	0.3697	0.0395	0.1246	0.0395	false	true	true	CHX
chr6_111330186_111330312_-	chr6	111330186	111330312	-	CE	CHX_WT_18	false	111329738	111331676	chr6_111329738_111330186_-	chr6_111330312_111331676_-	true	6.133858	4					111330186	111330312	126	754.0	0.0	0.9468	0.0854	0.0778	0.0778	false	true	true	CHX
chr6_107885457_107885484_-	chr6	107885457	107885484	-	CE	CHX_WT_18	false	107883146	107893482	chr6_107883146_107885457_-	chr6_107885484_107893482_-	true	12.071429	7					107885457	107885484	27	214.21039	0.0	0.176	0.1773	0.1946	0.176	false	true	true	CHX
chr3_52482642_52482767_+	chr3	52482642	52482767	+	CE	CHX_WT_18	false	52480295	52484513	chr3_52480295_52482642_+	chr3_52482767_52484513_+	true	4.5514708	7					52482642	52482767	125	259.198707954064	0.0	0.215	0.1773	0.0401	0.0401	false	true	true	CHX
chr19_15271322_15271392_-	chr19	15271322	15271392	-	CE	CHX_WT_18	false	15269042	15272815	chr19_15269042_15271322_-	chr19_15271392_15272815_-	true	29.323944	19					15271322	15271392	70	207.604930659612	0.0	0.171	0.3998	0.4145	0.171	false	true	true	CHX
chr11_59657080_59657153_-	chr11	59657080	59657153	-	CE	CHX_WT_18	false	59656600	59657530	chr11_59656600_59657080_-	chr11_59657153_59657530_-	true	91.1081	84					59657080	59657153	73	687.0	0.0	0.8646	0.7615	0.7162	0.7162	false	true	true	CHX
chr9_134049676_134049757_-	chr9	134049676	134049757	-	CE	CHX_WT_18	false	134048454	134050374	chr9_134048454_134049676_-	chr9_134049757_134050374_-	true	9.457317	10					134049676	134049757	81	325.53245244	0.0	0.282	0.2427	0.1456	0.1456	false	true	true	CHX
chr6_4055553_4055676_+	chr6	4055553	4055676	+	CE	CHX_WT_18	false	4052873	4056321	chr6_4052873_4055553_+	chr6_4055676_4056321_+	true	18.790323	13					4055553	4055676	123	311.88058463506	0.0	0.2684	0.31	0.2907	0.2684	false	true	true	CHX
chr5_148411080_148411238_+	chr5	148411080	148411238	+	CE	CHX_WT_18	false	148410765	148414136	chr5_148410765_148411080_+	chr5_148411238_148414136_+	true	14.3396225	10					148411080	148411238	158	565.621184843556	0.0	0.6868	0.2427	0.2354	0.2354	false	true	true	CHX
chr15_50936446_50936501_+	chr15	50936446	50936501	+	CE	CHX_WT_18	false	50934697	50941442	chr15_50934697_50936446_+	chr15_50936501_50941442_+	true	5.892857	4					50936446	50936501	55	539.0	0.0	0.6504	0.0854	0.0723	0.0723	false	true	true	CHX
chr6_72299090_72299177_+	chr6	72299090	72299177	+	CE	SS_M4_1	false	72295966	72307258	chr6_72295966_72299090_+	chr6_72299177_72307258_+	true	12.738636	9					72299090	72299177	87	667.0	0.0	0.8503	0.2301	0.1932	0.1932	false	true	true	SS
chr6_72299090_72299177_+	chr6	72299090	72299177	+	CE	SS_M4_2	false	72295966	72307258	chr6_72295966_72299090_+	chr6_72299177_72307258_+	true	6.954545	5					72299090	72299177	87	667.0	0.0	0.8453	0.1268	0.0914	0.0914	false	true	true	SS
chr13_79321234_79321301_-	chr13	79321234	79321301	-	CE	SS_Th2_5	false	79320710	79322349	chr13_79320710_79321234_-	chr13_79321301_79322349_-	true	8.879487	8					79321234	79321301	67	667.0	0.0	0.8593	0.1997	0.1318	0.1318	false	true	true	SS
chr9_134049676_134049757_-	chr9	134049676	134049757	-	CE	SS_Th2_5	false	134048454	134050374	chr9_134048454_134049676_-	chr9_134049757_134050374_-	true	7.52439	7					134049676	134049757	81	325.53245244	0.0	0.2704	0.1787	0.1032	0.1032	false	true	true	SS
chr3_52482642_52482767_+	chr3	52482642	52482767	+	CE	SS_Th2_5	false	52480295	52484513	chr3_52480295_52482642_+	chr3_52482767_52484513_+	true	4.452954	4					52482642	52482767	125	259.198707954064	0.0	0.2028	0.0875	0.0367	0.0367	false	true	true	SS
chr10_95898887_95899018_-	chr10	95898887	95899018	-	CE	SS_Th2_5	false	95897679	95904830	chr10_95897679_95898887_-	chr10_95899018_95904830_-	true	14.174246	8					95898887	95899018	131	616.0	0.0	0.7922	0.1997	0.2136	0.1997	false	true	true	SS
chr17_51067932_51068012_-	chr17	51067932	51068012	-	CE	SS_Th2_5	false	51056482	51079584	chr17_51056482_51067932_-	chr17_51068012_51079584_-	true	4.098765	5					51067932	51068012	80	662.318688897558	0.0	0.853	0.1237	0.0312	0.0312	false	true	true	SS
chr9_134049676_134049757_-	chr9	134049676	134049757	-	CE	SS_Th2_6	false	134048454	134050374	chr9_134048454_134049676_-	chr9_134049757_134050374_-	true	6.579268	3					134049676	134049757	81	325.53245244	0.0	0.2681	0.0555	0.0849	0.0555	false	true	true	SS
chr17_51067932_51068012_-	chr17	51067932	51068012	-	CE	SS_Th2_6	false	51056482	51079584	chr17_51056482_51067932_-	chr17_51068012_51079584_-	true	3.802469	3					51067932	51068012	80	662.318688897558	0.0	0.8449	0.0555	0.0334	0.0334	false	true	true	SS
chr6_72299090_72299177_+	chr6	72299090	72299177	+	CE	SS_WT_7	false	72295966	72307258	chr6_72295966_72299090_+	chr6_72299177_72307258_+	true	7.295455	5					72299090	72299177	87	667.0	0.0	0.8445	0.12	0.0957	0.0957	false	true	true	SS
chr6_72299090_72299177_+	chr6	72299090	72299177	+	CE	SS_WT_8	false	72295966	72307258	chr6_72295966_72299090_+	chr6_72299177_72307258_+	true	9.465909	5					72299090	72299177	87	667.0	0.0	0.8525	0.1246	0.1415	0.1246	false	true	true	SS
chr10_95898887_95899018_-	chr10	95898887	95899018	-	CE	SS_WT_8	false	95897679	95904830	chr10_95897679_95898887_-	chr10_95899018_95904830_-	true	9.734848	5					95898887	95899018	131	616.0	0.0	0.7816	0.1246	0.1464	0.1246	false	true	true	SS
chr10_95898887_95899018_-	chr10	95898887	95899018	-	CE	SS_WT_9	false	95897679	95904830	chr10_95897679_95898887_-	chr10_95899018_95904830_-	true	8.886363	4					95898887	95899018	131	616.0	0.0	0.7758	0.095	0.1358	0.095	false	true	true	SS
chr19_15271322_15271392_-	chr19	15271322	15271392	-	CE	SS_WT_9	false	15269042	15272815	chr19_15269042_15271322_-	chr19_15271392_15272815_-	true	6.577465	6					15271322	15271392	70	207.604930659612	0.0	0.1622	0.161	0.092	0.092	false	true	true	SS
chrX_55752241_55752353_+	chrX	55752241	55752353	+	CE	SS_WT_9	false	55751196	55753392	chrX_55751196_55752241_+	chrX_55752353_55753392_+	true	9.362832	3					55752241	55752353	112	725.0	0.0	0.9239	0.0471	0.1439	0.0471	false	true	true	SS
chr6_31744190_31744303_+	chr6	31744190	31744303	+	5'AS	CHX_M4_10	false	31744025	31744546	chr6_31744025_31744190_+	chr6_31744303_31744546_+	true	9.472164	10	chr6_31744190_31744299_+	54.51875		31744299	31744299	31744303	4	533.0	0.4	0.6325	0.3216	0.3021	0.3021	false	false	true	CHX
chr4_185397150_185397310_+	chr4	185397150	185397310	+	5'AS	CHX_M4_10	false	185396950	185398937	chr4_185396950_185397150_+	chr4_185397310_185398937_+	true	53.47688	48	chr4_185397150_185397302_+	525.09705		185397302	185397302	185397310	8	440.947172023392	1.0	0.523	0.7138	0.7067	0.523	false	false	true	CHX
chr17_75002064_75002232_+	chr17	75002064	75002232	+	5'AS	CHX_M4_10	false	75001489	75003183	chr17_75001489_75002064_+	chr17_75002232_75003183_+	true	5.452573	4	chr17_75002064_75002228_+	43.281906		75002228	75002228	75002232	4	415.33318499999996	0.4	0.4859	0.1184	0.182	0.1184	false	false	true	CHX
chr2_227272949_227273121_+	chr2	227272949	227273121	+	5'AS	CHX_M4_10	false	227270952	227276385	chr2_227270952_227272949_+	chr2_227273121_227276385_+	true	3.252964	3	chr2_227272949_227273117_+	1.392631		227273117	227273117	227273121	4	539.0	0.4	0.636	0.0601	0.0972	0.0601	false	false	true	CHX
chr19_54114438_54114700_-	chr19	54114438	54114700	-	5'AS	CHX_M4_10	false	54110121	54115247	chr19_54110121_54114438_-	chr19_54114700_54115247_-	true	5.783789	8	chr19_54114442_54114700_-	11.442262	54114442		54114438	54114442	4	508.0	0.333333	0.606	0.265	0.189	0.189	false	true	false	CHX
chr20_38048348_38048618_+	chr20	38048348	38048618	+	5'AS	CHX_M4_10	false	38040564	38057532	chr20_38040564_38048348_+	chr20_38048618_38057532_+	true	6.933135	11	chr20_38048348_38048481_+	62.16508		38048481	38048481	38048618	137	582.148518857352	0.040541	0.6943	0.3481	0.2191	0.2191	false	false	true	CHX
chr3_100290578_100290715_+	chr3	100290578	100290715	+	5'AS	CHX_M4_10	false	100283811	100295087	chr3_100283811_100290578_+	chr3_100290715_100295087_+	true	5.564363	3	chr3_100290578_100290701_+	39.598274		100290701	100290701	100290715	14	686.0	0.24	0.8905	0.0601	0.1873	0.0601	false	false	true	CHX
chr2_69509231_69509463_-	chr2	69509231	69509463	-	3'AS	CHX_M4_10	false	69507578	69514471	chr2_69507578_69509231_-	chr2_69509463_69514471_-	true	4.907894	3	chr2_69509231_69509460_-	3.559487		69509460	69509460	69509463	3	457.0	1.0	0.6291	0.0378	0.1225	0.0378	false	false	true	CHX
chr2_105280382_105280742_-	chr2	105280382	105280742	-	3'AS	CHX_M4_10	false	105277671	105284316	chr2_105277671_105280382_-	chr2_105280742_105284316_-	true	2.484295	5	chr2_105280382_105280723_-	19.04728		105280723	105280723	105280742	19	719.0	0.2	0.9539	0.1242	0.0387	0.0387	false	false	true	CHX
chr4_147632873_147633002_+	chr4	147632873	147633002	+	3'AS	CHX_M4_10	false	147631505	147633765	chr4_147631505_147632873_+	chr4_147633002_147633765_+	true	4.384557	7	chr4_147632903_147633002_+	44.712433	147632903		147632873	147632903	30	648.0	1.0	0.8873	0.199	0.1053	0.1053	false	true	false	CHX
chr8_47839148_47839249_-	chr8	47839148	47839249	-	3'AS	CHX_M4_10	false	47837419	47840016	chr8_47837419_47839148_-	chr8_47839249_47840016_-	true	53.25367	52	chr8_47839148_47839246_-	170.85986		47839246	47839246	47839249	3	329.142784	0.428571	0.4465	0.6834	0.6373	0.4465	false	false	true	CHX
chr9_93663492_93663635_+	chr9	93663492	93663635	+	3'AS	CHX_M4_10	false	93663026	93665686	chr9_93663026_93663492_+	chr9_93663635_93665686_+	true	3.674343	6	chr9_93663517_93663635_+	21.56214	93663517		93663492	93663517	25	349.4167665	0.138889	0.4704	0.1562	0.0798	0.0798	false	true	false	CHX
chr1_212345790_212345933_+	chr1	212345790	212345933	+	3'AS	CHX_M4_10	false	212342280	212347347	chr1_212342280_212345790_+	chr1_212345933_212347347_+	true	8.337933	5	chr1_212345803_212345933_+	33.842274	212345803		212345790	212345803	13	510.91685212121206	0.208333	0.7048	0.1242	0.2311	0.1242	false	true	false	CHX
chr10_30336803_30337031_-	chr10	30336803	30337031	-	3'AS	CHX_M4_10	false	30326635	30340226	chr10_30326635_30336803_-	chr10_30337031_30340226_-	true	4.040198	3	chr10_30336803_30337027_-	32.546665		30337027	30337027	30337031	4	410.800158	0.4	0.5535	0.0378	0.088	0.0378	false	false	true	CHX
chr1_186389583_186389624_+	chr1	186389583	186389624	+	3'AS	CHX_M4_10	false	186388548	186390711	chr1_186388548_186389583_+	chr1_186389624_186390711_+	true	11.1317425	10	chr1_186389588_186389624_+	42.688293	186389588		186389583	186389588	5	399.0	0.3125	0.5354	0.2854	0.2854	0.2854	false	true	false	CHX
chr7_92577655_92577679_-	chr7	92577655	92577679	-	3'AS	CHX_M4_10	false	92577195	92578150	chr7_92577195_92577655_-	chr7_92577679_92578150_-	true	15.431772	12	chr7_92577655_92577676_-	22.650578		92577676	92577676	92577679	3	685.0	1.0	0.9276	0.3215	0.3536	0.3215	false	false	true	CHX
chr10_68376853_68377015_-	chr10	68376853	68377015	-	3'AS	CHX_M4_10	false	68364113	68379424	chr10_68364113_68376853_-	chr10_68377015_68379424_-	true	13.7329855	17	chr10_68376853_68376972_-	20.305525		68376972	68376972	68377015	43	762.0	1.0	0.9729	0.4071	0.3289	0.3289	false	false	true	CHX
chr3_170128340_170128408_-	chr3	170128340	170128408	-	3'AS	CHX_M4_10	false	170122744	170128684	chr3_170122744_170128340_-	chr3_170128408_170128684_-	true	8.743051	5	chr3_170128340_170128387_-	9.378702		170128387	170128387	170128408	21	702.0	0.1875	0.9424	0.1242	0.2451	0.1242	false	false	true	CHX
chr12_56322615_56322786_-	chr12	56322615	56322786	-	3'AS	CHX_M4_10	false	56322482	56323062	chr12_56322482_56322615_-	chr12_56322786_56323062_-	true	15.877073	13	chr12_56322615_56322758_-	37.49701		56322758	56322758	56322786	28	515.0	1.0	0.7122	0.3421	0.361	0.3421	false	false	true	CHX
chr3_48643554_48643680_-	chr3	48643554	48643680	-	3'AS	CHX_M4_10	false	48643083	48644216	chr3_48643083_48643554_-	chr3_48643680_48644216_-	true	9.909807	4	chr3_48643554_48643677_-	12.990983		48643677	48643677	48643680	3	384.000064	1.0	0.5189	0.0855	0.2664	0.0855	false	false	true	CHX
chr1_52357001_52357146_-	chr1	52357001	52357146	-	3'AS	CHX_M4_10	false	52356442	52357526	chr1_52356442_52357001_-	chr1_52357146_52357526_-	true	2.899288	4	chr1_52357001_52357126_-	31.455553		52357126	52357126	52357146	20	538.0	1.0	0.7393	0.0855	0.051	0.051	false	false	true	CHX
chr8_23328382_23328583_-	chr8	23328382	23328583	-	3'AS	CHX_M4_10	false	23322281	23333401	chr8_23322281_23328382_-	chr8_23328583_23333401_-	true	14.592689	11	chr8_23328382_23328565_-	124.60861		23328565	23328565	23328583	18	293.724257952978	1.0	0.4046	0.3067	0.3438	0.3067	false	false	true	CHX
chr3_128487711_128487953_-	chr3	128487711	128487953	-	3'AS	CHX_M4_10	false	128487076	128488352	chr3_128487076_128487711_-	chr3_128487953_128488352_-	true	40.1705	3	chr3_128487711_128487921_-	70.48536		128487921	128487921	128487953	32	597.0	0.139535	0.8273	0.0378	0.5707	0.0378	false	false	true	CHX
chr14_75745490_75745586_+	chr14	75745490	75745586	+	5'AS	CHX_M4_11	false	75745208	75752893	chr14_75745208_75745490_+	chr14_75745586_75752893_+	true	2.772414	3	chr14_75745490_75745581_+	48.04965		75745581	75745581	75745586	5	535.0	0.375	0.6298	0.0571	0.0552	0.0552	false	false	true	CHX
chr11_77725535_77725699_-	chr11	77725535	77725699	-	5'AS	CHX_M4_11	false	77702495	77740731	chr11_77702495_77725535_-	chr11_77725699_77740731_-	true	6.187524	4	chr11_77725545_77725699_-	35.708885	77725545		77725535	77725545	10	618.0	0.238095	0.7477	0.0994	0.1952	0.0994	false	true	false	CHX
chr3_48421224_48421384_-	chr3	48421224	48421384	-	5'AS	CHX_M4_11	false	48420956	48421674	chr3_48420956_48421224_-	chr3_48421384_48421674_-	true	2.533354	5	chr3_48421228_48421384_-	9.438117	48421228		48421224	48421228	4	474.0	0.333333	0.5525	0.151	0.0479	0.0479	false	true	false	CHX
chr11_118373494_118373703_+	chr11	118373494	118373703	+	5'AS	CHX_M4_11	false	118373288	118374896	chr11_118373288_118373494_+	chr11_118373703_118374896_+	true	2.923275	3	chr11_118373494_118373685_+	16.531836		118373685	118373685	118373703	18	378.6209	0.206897	0.4309	0.0571	0.0589	0.0571	false	false	true	CHX
chr19_54114438_54114700_-	chr19	54114438	54114700	-	5'AS	CHX_M4_11	false	54110121	54115247	chr19_54110121_54114438_-	chr19_54114700_54115247_-	true	4.905237	5	chr19_54114442_54114700_-	16.080776	54114442		54114438	54114442	4	508.0	0.333333	0.6004	0.151	0.1418	0.1418	false	true	false	CHX
chr11_113760193_113760368_-	chr11	113760193	113760368	-	5'AS	CHX_M4_11	false	113758706	113760513	chr11_113758706_113760193_-	chr11_113760368_113760513_-	true	2.227707	5	chr11_113760209_113760368_-	20.755774	113760209		113760193	113760209	16	374.55564053367	0.185185	0.4236	0.151	0.0442	0.0442	false	true	false	CHX
chr12_50675329_50675451_+	chr12	50675329	50675451	+	5'AS	CHX_M4_11	false	50674629	50678679	chr12_50674629_50675329_+	chr12_50675451_50678679_+	true	4.419768	8	chr12_50675329_50675448_+	20.4193		50675448	50675448	50675451	3	627.0	0.428571	0.7698	0.2689	0.1179	0.1179	false	false	true	CHX
chr10_58388670_58388823_+	chr10	58388670	58388823	+	5'AS	CHX_M4_11	false	58388260	58394358	chr10_58388260_58388670_+	chr10_58388823_58394358_+	true	4.680145	8	chr10_58388670_58388819_+	125.63891		58388819	58388819	58388823	4	403.199856	0.4	0.4549	0.2689	0.1289	0.1289	false	false	true	CHX
chr17_75002064_75002232_+	chr17	75002064	75002232	+	5'AS	CHX_M4_11	false	75001489	75003183	chr17_75001489_75002064_+	chr17_75002232_75003183_+	true	4.028426	4	chr17_75002064_75002228_+	31.928463		75002228	75002228	75002232	4	415.33318499999996	0.4	0.4659	0.0994	0.1031	0.0994	false	false	true	CHX
chr4_185397150_185397310_+	chr4	185397150	185397310	+	5'AS	CHX_M4_11	false	185396950	185398937	chr4_185396950_185397150_+	chr4_185397310_185398937_+	true	57.17726	43	chr4_185397150_185397302_+	521.31696		185397302	185397302	185397310	8	440.947172023392	1.0	0.5046	0.7127	0.744	0.5046	false	false	true	CHX
chr15_65481511_65481615_-	chr15	65481511	65481615	-	5'AS	CHX_M4_11	false	65480399	65485099	chr15_65480399_65481511_-	chr15_65481615_65485099_-	true	5.734015	11	chr15_65481515_65481615_-	40.00829	65481515		65481511	65481515	4	652.0	0.333333	0.825	0.3425	0.1786	0.1786	false	true	false	CHX
chr20_38048348_38048618_+	chr20	38048348	38048618	+	5'AS	CHX_M4_11	false	38040564	38057532	chr20_38040564_38048348_+	chr20_38048618_38057532_+	true	8.360568	10	chr20_38048348_38048481_+	55.26333		38048481	38048481	38048618	137	582.148518857352	0.040541	0.6832	0.326	0.2799	0.2799	false	false	true	CHX
