exon_id	seqname	start	end	strand	event_type	sample_name	is_annotated	coord_prev	coord_next	junction_id_l	junction_id_r	is_annotated_right	cov	ipsa_min	exon_id_right	cov_right	start_right	end_right	novel_start	novel_end	novel_length	cons_avg	ann_frac	cons_avg_ann_cdf	ipsa_min_ann_cdf	cov_ann_cdf	ann_cdf_min	refseq_annotated	is_left_novel	is_right_novel	meta
chr9_6465744_6465846_+	chr9	6465744	6465846	+	CE	SS_Th2_4	false	6460791	6475391	chr9_6460791_6465744_+	chr9_6465846_6475391_+	true	12.068253	7					6465744	6465846	102	477.0	0.0	0.4299	0.1726	0.1756	0.1726	false	true	true	SS
chr4_6866192_6866263_+	chr4	6866192	6866263	+	CE	SS_Th2_4	false	6864183	6871574	chr4_6864183_6866192_+	chr4_6866263_6871574_+	true	13.555554	5					6866192	6866263	71	603.0	0.0	0.809	0.1129	0.1965	0.1129	false	true	true	SS
chr1_206459585_206459679_+	chr1	206459585	206459679	+	CE	SS_Th2_4	false	206458947	206461037	chr1_206458947_206459585_+	chr1_206459679_206461037_+	true	10.526337	9					206459585	206459679	94	540.0	0.0	0.6268	0.2194	0.1536	0.1536	false	true	true	SS
chr13_69702145_69702207_-	chr13	69702145	69702207	-	CE	SS_Th2_4	false	69701761	69707625	chr13_69701761_69702145_-	chr13_69702207_69707625_-	true	4.222222	3					69702145	69702207	62	325.4796	0.0	0.2224	0.0394	0.035	0.035	false	true	true	SS
chr6_89148525_89148574_+	chr6	89148525	89148574	+	CE	SS_Th2_4	false	89146609	89149265	chr6_89146609_89148525_+	chr6_89148574_89149265_+	true	10.34	4					89148525	89148574	49	590.0	0.0	0.7787	0.076	0.1506	0.076	false	true	true	SS
chr9_6465744_6465846_+	chr9	6465744	6465846	+	CE	SS_Th2_5	false	6460791	6475391	chr9_6460791_6465744_+	chr9_6465846_6475391_+	true	13.912621	8					6465744	6465846	102	477.0	0.0	0.4466	0.198	0.2074	0.198	false	true	true	SS
chrX_55752241_55752401_+	chrX	55752241	55752401	+	CE	SS_Th2_5	false	55751196	55753392	chrX_55751196_55752241_+	chrX_55752401_55753392_+	true	3.774846	4					55752241	55752401	160	713.0	0.0	0.9618	0.0856	0.0229	0.0229	false	true	true	SS
chr20_35812623_35812719_+	chr20	35812623	35812719	+	CE	SS_Th2_5	false	35801605	35842573	chr20_35801605_35812623_+	chr20_35812719_35842573_+	true	12.417526	4					35812623	35812719	96	329.0	0.0	0.2276	0.0856	0.1859	0.0856	false	true	true	SS
chr13_79321234_79321301_-	chr13	79321234	79321301	-	CE	SS_Th2_5	false	79320710	79322349	chr13_79320710_79321234_-	chr13_79321301_79322349_-	true	8.879487	8					79321234	79321301	67	644.0	0.0	0.8937	0.198	0.1302	0.1302	false	true	true	SS
chr9_134049676_134049757_-	chr9	134049676	134049757	-	CE	SS_Th2_5	false	134048454	134050374	chr9_134048454_134049676_-	chr9_134049757_134050374_-	true	7.52439	7					134049676	134049757	81	505.0	0.0	0.5316	0.177	0.1017	0.1017	false	true	true	SS
chr4_6866192_6866263_+	chr4	6866192	6866263	+	CE	SS_Th2_5	false	6864183	6871574	chr4_6864183_6866192_+	chr4_6866263_6871574_+	true	8.347222	5					6866192	6866263	71	603.0	0.0	0.8214	0.1224	0.1181	0.1181	false	true	true	SS
chr3_52482642_52482767_+	chr3	52482642	52482767	+	CE	SS_Th2_5	false	52480295	52484513	chr3_52480295_52482642_+	chr3_52482767_52484513_+	true	4.452954	4					52482642	52482767	125	447.338407072	0.0	0.3777	0.0856	0.0344	0.0344	false	true	true	SS
chr12_31325836_31325904_-	chr12	31325836	31325904	-	CE	SS_Th2_5	false	31298224	31326024	chr12_31298224_31325836_-	chr12_31325904_31326024_-	true	4.971014	4					31325836	31325904	68	312.595147	0.0	0.2128	0.0856	0.043	0.043	false	true	true	SS
chr13_69702145_69702207_-	chr13	69702145	69702207	-	CE	SS_Th2_5	false	69701761	69707625	chr13_69701761_69702145_-	chr13_69702207_69707625_-	true	12.492064	11					69702145	69702207	62	325.4796	0.0	0.2238	0.2564	0.187	0.187	false	true	true	SS
chr15_82821711_82821839_+	chr15	82821711	82821839	+	CE	SS_Th2_5	false	82819488	82823100	chr15_82819488_82821711_+	chr15_82821839_82823100_+	true	9.02713	7					82821711	82821839	128	525.0	0.0	0.5999	0.177	0.1318	0.1318	false	true	true	SS
chr1_206459585_206459679_+	chr1	206459585	206459679	+	CE	SS_Th2_5	false	206458947	206461037	chr1_206458947_206459585_+	chr1_206459679_206461037_+	true	15.631579	12					206459585	206459679	94	540.0	0.0	0.6476	0.2728	0.2314	0.2314	false	true	true	SS
chr17_51067932_51068012_-	chr17	51067932	51068012	-	CE	SS_Th2_5	false	51056482	51079584	chr17_51056482_51067932_-	chr17_51068012_51079584_-	true	4.098765	5					51067932	51068012	80	639.0	0.0	0.8867	0.1224	0.0293	0.0293	false	true	true	SS
chr9_134049676_134049757_-	chr9	134049676	134049757	-	CE	SS_Th2_6	false	134048454	134050374	chr9_134048454_134049676_-	chr9_134049757_134050374_-	true	6.579268	3					134049676	134049757	81	505.0	0.0	0.5216	0.0557	0.0815	0.0557	false	true	true	SS
chr4_6866192_6866263_+	chr4	6866192	6866263	+	CE	SS_Th2_6	false	6864183	6871574	chr4_6864183_6866192_+	chr4_6866263_6871574_+	true	5.47889	3					6866192	6866263	71	603.0	0.0	0.8124	0.0557	0.064	0.0557	false	true	true	SS
chr13_99969769_99969929_-	chr13	99969769	99969929	-	CE	SS_Th2_6	false	99965819	99970127	chr13_99965819_99969769_-	chr13_99969929_99970127_-	true	7.024845	4					99969769	99969929	160	390.701654952813	0.0	0.2922	0.0945	0.0919	0.0919	false	true	true	SS
chr9_6465744_6465846_+	chr9	6465744	6465846	+	CE	SS_Th2_6	false	6460791	6475391	chr9_6460791_6465744_+	chr9_6465846_6475391_+	true	6.747573	6					6465744	6465846	102	477.0	0.0	0.4407	0.152	0.0854	0.0854	false	true	true	SS
chr9_131486481_131486541_+	chr9	131486481	131486541	+	CE	SS_Th2_6	false	131486182	131487167	chr9_131486182_131486481_+	chr9_131486541_131487167_+	true	39.47541	32					131486481	131486541	60	486.0	0.0	0.4653	0.5243	0.4831	0.4653	false	true	true	SS
chr5_39030491_39030572_-	chr5	39030491	39030572	-	CE	SS_Th2_6	false	39021136	39074111	chr5_39021136_39030491_-	chr5_39030572_39074111_-	true	4.219512	4					39030491	39030572	81	252.326004	0.0	0.1603	0.0945	0.0421	0.0421	false	true	true	SS
chr2_36884520_36884606_-	chr2	36884520	36884606	-	CE	SS_Th2_6	false	36884075	36886716	chr2_36884075_36884520_-	chr2_36884606_36886716_-	true	5.563219	3					36884520	36884606	86	627.0	0.0	0.8592	0.0557	0.0655	0.0557	false	true	true	SS
chr17_51067932_51068012_-	chr17	51067932	51068012	-	CE	SS_Th2_6	false	51056482	51079584	chr17_51056482_51067932_-	chr17_51068012_51079584_-	true	3.802469	3					51067932	51068012	80	639.0	0.0	0.8788	0.0557	0.0326	0.0326	false	true	true	SS
chr13_69702145_69702207_-	chr13	69702145	69702207	-	CE	SS_WT_7	false	69701761	69707625	chr13_69701761_69702145_-	chr13_69702207_69707625_-	true	8.174603	8					69702145	69702207	62	325.4796	0.0	0.2237	0.2119	0.1114	0.1114	false	true	true	SS
chr13_99969769_99969929_-	chr13	99969769	99969929	-	CE	SS_WT_7	false	99965819	99970127	chr13_99965819_99969769_-	chr13_99969929_99970127_-	true	6.645963	3					99969769	99969929	160	390.701654952813	0.0	0.2896	0.0498	0.0823	0.0498	false	true	true	SS
chr15_82821711_82821839_+	chr15	82821711	82821839	+	CE	SS_WT_7	false	82819488	82823100	chr15_82819488_82821711_+	chr15_82821839_82823100_+	true	5.604117	3					82821711	82821839	128	525.0	0.0	0.5874	0.0498	0.0577	0.0498	false	true	true	SS
chr2_36884520_36884606_-	chr2	36884520	36884606	-	CE	SS_WT_7	false	36884075	36886716	chr2_36884075_36884520_-	chr2_36884606_36886716_-	true	4.425287	4					36884520	36884606	86	627.0	0.0	0.8576	0.0835	0.0386	0.0386	false	true	true	SS
chr9_6465744_6465846_+	chr9	6465744	6465846	+	CE	SS_WT_7	false	6460791	6475391	chr9_6460791_6465744_+	chr9_6465846_6475391_+	true	9.572816	8					6465744	6465846	102	477.0	0.0	0.4378	0.2119	0.1372	0.1372	false	true	true	SS
chr9_86298767_86298830_-	chr9	86298767	86298830	-	CE	SS_WT_7	false	86288744	86301276	chr9_86288744_86298767_-	chr9_86298830_86301276_-	true	12.491134	4					86298767	86298830	63	545.0	0.0	0.6551	0.0835	0.1937	0.0835	false	true	true	SS
chr6_72299090_72299177_+	chr6	72299090	72299177	+	CE	SS_WT_7	false	72295966	72307258	chr6_72295966_72299090_+	chr6_72299177_72307258_+	true	7.295455	5					72299090	72299177	87	627.0	0.0	0.8576	0.1205	0.0944	0.0944	false	true	true	SS
chr4_6866192_6866263_+	chr4	6866192	6866263	+	CE	SS_WT_7	false	6864183	6871574	chr4_6864183_6866192_+	chr4_6866263_6871574_+	true	8.395552	7					6866192	6866263	71	603.0	0.0	0.8097	0.1831	0.1157	0.1157	false	true	true	SS
chr4_6866192_6866263_+	chr4	6866192	6866263	+	CE	SS_WT_8	false	6864183	6871574	chr4_6864183_6866192_+	chr4_6866263_6871574_+	true	8.795691	8					6866192	6866263	71	603.0	0.0	0.8086	0.2061	0.1261	0.1261	false	true	true	SS
chr13_69702145_69702207_-	chr13	69702145	69702207	-	CE	SS_WT_8	false	69701761	69707625	chr13_69701761_69702145_-	chr13_69702207_69707625_-	true	12.539682	10					69702145	69702207	62	325.4796	0.0	0.222	0.2455	0.1908	0.1908	false	true	true	SS
chr6_72299090_72299177_+	chr6	72299090	72299177	+	CE	SS_WT_8	false	72295966	72307258	chr6_72295966_72299090_+	chr6_72299177_72307258_+	true	9.465909	5					72299090	72299177	87	627.0	0.0	0.8597	0.1223	0.1405	0.1223	false	true	true	SS
chr6_89148525_89148574_+	chr6	89148525	89148574	+	CE	SS_WT_8	false	89146609	89149265	chr6_89146609_89148525_+	chr6_89148574_89149265_+	true	13.38	5					89148525	89148574	49	590.0	0.0	0.7768	0.1223	0.2035	0.1223	false	true	true	SS
chr9_6465744_6465846_+	chr9	6465744	6465846	+	CE	SS_WT_8	false	6460791	6475391	chr9_6460791_6465744_+	chr9_6465846_6475391_+	true	13.864078	9					6465744	6465846	102	477.0	0.0	0.4366	0.2238	0.2111	0.2111	false	true	true	SS
chr4_48598829_48598873_-	chr4	48598829	48598873	-	CE	SS_WT_8	false	48596000	48602020	chr4_48596000_48598829_-	chr4_48598873_48602020_-	true	6.288889	5					48598829	48598873	44	609.0	0.0	0.8201	0.1223	0.0741	0.0741	false	true	true	SS
chr11_62610636_62610768_-	chr11	62610636	62610768	-	CE	SS_WT_8	false	62609696	62610879	chr11_62609696_62610636_-	chr11_62610768_62610879_-	true	5.481203	4					62610636	62610768	132	258.153950187303	0.0	0.1623	0.0856	0.0591	0.0591	false	true	true	SS
chr16_70679110_70679248_-	chr16	70679110	70679248	-	CE	SS_WT_8	false	70678409	70679630	chr16_70678409_70679110_-	chr16_70679248_70679630_-	true	4.366907	3					70679110	70679248	138	316.321959856158	0.0	0.2132	0.0426	0.0356	0.0356	false	true	true	SS
chr9_131486481_131486541_+	chr9	131486481	131486541	+	CE	SS_WT_8	false	131486182	131487167	chr9_131486182_131486481_+	chr9_131486541_131487167_+	true	32.0	21					131486481	131486541	60	486.0	0.0	0.4625	0.4034	0.4064	0.4034	false	true	true	SS
chrX_55752246_55752353_+	chrX	55752246	55752353	+	CE	SS_WT_8	false	55751196	55753392	chrX_55751196_55752246_+	chrX_55752353_55753392_+	true	5.126216	3					55752246	55752353	107	713.0	0.0	0.96	0.0426	0.0523	0.0426	false	true	true	SS
chr13_99969769_99969929_-	chr13	99969769	99969929	-	CE	SS_WT_8	false	99965819	99970127	chr13_99965819_99969769_-	chr13_99969929_99970127_-	true	10.465838	5					99969769	99969929	160	390.701654952813	0.0	0.2867	0.1223	0.1591	0.1223	false	true	true	SS
chr4_48598829_48598873_-	chr4	48598829	48598873	-	CE	SS_WT_9	false	48596000	48602020	chr4_48596000_48598829_-	chr4_48598873_48602020_-	true	3.033333	3					48598829	48598873	44	609.0	0.0	0.8171	0.0438	0.0204	0.0204	false	true	true	SS
chrX_55752241_55752353_+	chrX	55752241	55752353	+	CE	SS_WT_9	false	55751196	55753392	chrX_55751196_55752241_+	chrX_55752353_55753392_+	true	9.362832	3					55752241	55752353	112	713.0	0.0	0.9553	0.0438	0.1422	0.0438	false	true	true	SS
chr13_99969769_99969929_-	chr13	99969769	99969929	-	CE	SS_WT_9	false	99965819	99970127	chr13_99965819_99969769_-	chr13_99969929_99970127_-	true	3.770186	4					99969769	99969929	160	390.701654952813	0.0	0.2881	0.091	0.0324	0.0324	false	true	true	SS
chr4_6866192_6866263_+	chr4	6866192	6866263	+	CE	SS_WT_9	false	6864183	6871574	chr4_6864183_6866192_+	chr4_6866263_6871574_+	true	6.152778	5					6866192	6866263	71	603.0	0.0	0.8075	0.1277	0.0793	0.0793	false	true	true	SS
chr9_6465744_6465846_+	chr9	6465744	6465846	+	CE	SS_WT_9	false	6460791	6475391	chr9_6460791_6465744_+	chr9_6465846_6475391_+	true	13.233009	7					6465744	6465846	102	477.0	0.0	0.4358	0.1832	0.2101	0.1832	false	true	true	SS
chr9_85976685_85976835_+	chr9	85976685	85976835	+	5'AS	CHX_M4_10	false	85975157	85977363	chr9_85975157_85976685_+	chr9_85976835_85977363_+	true	15.584232	10	chr9_85976685_85976735_+	64.897675		85976735	85976735	85976835	100	643.0	0.054054	0.8955	0.3172	0.3918	0.3172	false	false	true	CHX
chr10_94344404_94344515_-	chr10	94344404	94344515	-	5'AS	CHX_M4_10	false	94341745	94344853	chr10_94341745_94344404_-	chr10_94344515_94344853_-	true	11.975505	7	chr10_94344415_94344515_-	63.93805	94344415		94344404	94344415	11	549.0	0.227273	0.6194	0.2313	0.3396	0.2313	false	true	false	CHX
chr10_72335786_72335931_-	chr10	72335786	72335931	-	5'AS	CHX_M4_10	false	72334617	72336524	chr10_72334617_72335786_-	chr10_72335931_72336524_-	true	4.225317	8	chr10_72335834_72335931_-	25.549267	72335834		72335786	72335834	48	603.0	1.0	0.7929	0.2593	0.1455	0.1455	false	true	false	CHX
chr6_31744190_31744303_+	chr6	31744190	31744303	+	5'AS	CHX_M4_10	false	31744025	31744546	chr6_31744025_31744190_+	chr6_31744303_31744546_+	true	9.472164	10	chr6_31744190_31744299_+	54.51875		31744299	31744299	31744303	4	530.0	0.4	0.5653	0.3172	0.2929	0.2929	false	false	true	CHX
chr17_75002064_75002232_+	chr17	75002064	75002232	+	5'AS	CHX_M4_10	false	75001489	75003183	chr17_75001489_75002064_+	chr17_75002232_75003183_+	true	5.452573	4	chr17_75002064_75002228_+	43.281906		75002228	75002228	75002232	4	512.0	0.4	0.528	0.1213	0.1791	0.1213	false	false	true	CHX
chr17_38780447_38780604_-	chr17	38780447	38780604	-	5'AS	CHX_M4_10	false	38779529	38784243	chr17_38779529_38780447_-	chr17_38780604_38784243_-	true	1.594149	6	chr17_38780452_38780604_-	37.768234	38780452		38780447	38780452	5	579.0	0.3125	0.7164	0.209	0.0205	0.0205	false	true	false	CHX
chr2_127489818_127489943_-	chr2	127489818	127489943	-	5'AS	CHX_M4_10	false	127489235	127493281	chr2_127489235_127489818_-	chr2_127489943_127493281_-	true	12.405833	9	chr2_127489832_127489943_-	143.58809	127489832		127489818	127489832	14	535.0	0.2	0.584	0.2817	0.3451	0.2817	false	true	false	CHX
chr7_32570020_32570166_+	chr7	32570020	32570166	+	5'AS	CHX_M4_10	false	32559464	32573199	chr7_32559464_32570020_+	chr7_32570166_32573199_+	true	2.605428	4	chr7_32570020_32570154_+	22.192608		32570154	32570154	32570166	12	577.0	0.26087	0.709	0.1213	0.0634	0.0634	false	false	true	CHX
chr19_19347280_19347370_+	chr19	19347280	19347370	+	5'AS	CHX_M4_10	false	19345369	19348889	chr19_19345369_19347280_+	chr19_19347370_19348889_+	true	4.871224	8	chr19_19347280_19347363_+	8.957435		19347363	19347363	19347370	7	547.0	1.0	0.6119	0.2593	0.1623	0.1623	false	false	true	CHX
chr19_19347280_19347370_+	chr19	19347280	19347370	+	5'AS	CHX_M4_10	false	19345369	19348889	chr19_19345369_19347280_+	chr19_19347370_19348889_+	true	4.871224	8	chr19_19347280_19347363_+	8.957435		19347363	19347363	19347370	7	547.0	1.0	0.6119	0.2593	0.1623	0.1623	false	false	true	CHX
chr11_102186018_102186137_+	chr11	102186018	102186137	+	5'AS	CHX_M4_10	false	102162571	102205893	chr11_102162571_102186018_+	chr11_102186137_102205893_+	true	11.452713	25	chr11_102186018_102186131_+	107.253235		102186131	102186131	102186137	6	604.0	1.0	0.7948	0.5373	0.3302	0.3302	false	false	true	CHX
chr3_48460110_48460431_+	chr3	48460110	48460431	+	5'AS	CHX_M4_10	false	48459916	48460709	chr3_48459916_48460110_+	chr3_48460431_48460709_+	true	4.537519	5	chr3_48460110_48460419_+	3.885399		48460419	48460419	48460431	12	519.0	1.0	0.5541	0.1642	0.1511	0.1511	false	false	true	CHX
chr10_73817015_73817117_-	chr10	73817015	73817117	-	5'AS	CHX_M4_10	false	73815247	73817479	chr10_73815247_73817015_-	chr10_73817117_73817479_-	true	4.82004	9	chr10_73817023_73817117_-	40.016777	73817023		73817015	73817023	8	587.0	1.0	0.7425	0.2817	0.1623	0.1623	false	true	false	CHX
chr1_77631835_77633405_-	chr1	77631835	77633405	-	5'AS	CHX_M4_10	false	77584655	77639449	chr1_77584655_77631835_-	chr1_77633405_77639449_-	true	1.871178	3	chr1_77631850_77633405_-	25.228556	77631850		77631835	77631850	15	615.0	0.192308	0.8209	0.0616	0.0317	0.0317	false	true	false	CHX
chr1_237655821_237656051_+	chr1	237655821	237656051	+	5'AS	CHX_M4_10	false	237654414	237657944	chr1_237654414_237655821_+	chr1_237656051_237657944_+	true	7.134253	6	chr1_237655821_237655984_+	15.225534		237655984	237655984	237656051	67	680.0	0.076923	0.9496	0.209	0.2257	0.209	false	false	true	CHX
chr22_20089669_20089843_+	chr22	20089669	20089843	+	5'AS	CHX_M4_10	false	20087321	20089976	chr22_20087321_20089669_+	chr22_20089843_20089976_+	true	3.981044	3	chr22_20089669_20089811_+	26.183098		20089811	20089811	20089843	32	572.0	1.0	0.6772	0.0616	0.1325	0.0616	false	false	true	CHX
chr19_54114438_54114700_-	chr19	54114438	54114700	-	5'AS	CHX_M4_10	false	54110121	54115247	chr19_54110121_54114438_-	chr19_54114700_54115247_-	true	5.783789	8	chr19_54114442_54114700_-	11.442262	54114442		54114438	54114442	4	530.0	0.333333	0.5653	0.2593	0.1866	0.1866	false	true	false	CHX
chr17_36577983_36578192_+	chr17	36577983	36578192	+	5'AS	CHX_M4_10	false	36567776	36579245	chr17_36567776_36577983_+	chr17_36578192_36579245_+	true	58.41094	70	chr17_36577983_36578186_+	68.524536		36578186	36578186	36578192	6	666.0	1.0	0.9291	0.7892	0.7276	0.7276	false	false	true	CHX
chr2_53771907_53771947_+	chr2	53771907	53771947	+	5'AS	CHX_M4_10	false	53768021	53774142	chr2_53768021_53771907_+	chr2_53771947_53774142_+	true	6.633532	5	chr2_53771907_53771942_+	55.47292		53771942	53771942	53771947	5	486.0	0.375	0.4739	0.1642	0.209	0.1642	false	false	true	CHX
chr1_108695702_108695780_+	chr1	108695702	108695780	+	5'AS	CHX_M4_10	false	108692867	108696043	chr1_108692867_108695702_+	chr1_108695780_108696043_+	true	57.669636	74	chr1_108695702_108695770_+	182.61012		108695770	108695770	108695780	10	546.0	0.285714	0.6101	0.7948	0.7201	0.6101	false	false	true	CHX
chr15_65705968_65706224_-	chr15	65705968	65706224	-	5'AS	CHX_M4_10	false	65703008	65715478	chr15_65703008_65705968_-	chr15_65706224_65715478_-	true	3.884295	4	chr15_65706091_65706224_-	35.250126	65706091		65705968	65706091	123	651.0	0.037313	0.9086	0.1213	0.125	0.1213	false	true	false	CHX
chr20_38048348_38048618_+	chr20	38048348	38048618	+	5'AS	CHX_M4_10	false	38040564	38057532	chr20_38040564_38048348_+	chr20_38048618_38057532_+	true	6.933135	11	chr20_38048348_38048481_+	62.16508		38048481	38048481	38048618	137	690.0	0.040541	0.9646	0.3396	0.2183	0.2183	false	false	true	CHX
chr2_99171339_99171429_-	chr2	99171339	99171429	-	5'AS	CHX_M4_10	false	99170652	99171510	chr2_99170652_99171339_-	chr2_99171429_99171510_-	true	4.34894	4	chr2_99171343_99171429_-	42.52984	99171343		99171339	99171343	4	441.13350299999996	0.333333	0.4086	0.1213	0.1511	0.1213	false	true	false	CHX
chr2_170842569_170842654_+	chr2	170842569	170842654	+	5'AS	CHX_M4_10	false	170836883	170844045	chr2_170836883_170842569_+	chr2_170842654_170844045_+	true	11.828264	9	chr2_170842569_170842648_+	4.649811		170842648	170842648	170842654	6	641.0	1.0	0.8955	0.2817	0.3321	0.2817	false	false	true	CHX
chr3_100290578_100290715_+	chr3	100290578	100290715	+	5'AS	CHX_M4_10	false	100283811	100295087	chr3_100283811_100290578_+	chr3_100290715_100295087_+	true	5.564363	3	chr3_100290578_100290701_+	39.598274		100290701	100290701	100290715	14	610.0	0.24	0.8134	0.0616	0.1847	0.0616	false	false	true	CHX
chr4_83443504_83443614_-	chr4	83443504	83443614	-	5'AS	CHX_M4_10	false	83441403	83446014	chr4_83441403_83443504_-	chr4_83443614_83446014_-	true	13.347051	14	chr4_83443517_83443614_-	11.127569	83443517		83443504	83443517	13	509.0	0.208333	0.5224	0.3955	0.3619	0.3619	false	true	false	CHX
chr2_69509231_69509463_-	chr2	69509231	69509463	-	3'AS	CHX_M4_10	false	69507578	69514471	chr2_69507578_69509231_-	chr2_69509463_69514471_-	true	4.907894	3	chr2_69509231_69509460_-	3.559487		69509460	69509460	69509463	3	628.0	1.0	0.8993	0.0363	0.1225	0.0363	false	false	true	CHX
chr10_91496205_91496372_+	chr10	91496205	91496372	+	3'AS	CHX_M4_10	false	91493508	91498108	chr10_91493508_91496205_+	chr10_91496372_91498108_+	true	22.63947	21	chr10_91496214_91496372_+	8.97103	91496214		91496205	91496214	9	648.0	0.25	0.9256	0.4501	0.4338	0.4338	false	true	false	CHX
chr11_119012115_119012254_+	chr11	119012115	119012254	+	3'AS	CHX_M4_10	false	119012003	119013232	chr11_119012003_119012115_+	chr11_119012254_119013232_+	true	3.899718	3	chr11_119012149_119012254_+	33.672565	119012149		119012115	119012149	34	451.0	1.0	0.4555	0.0363	0.0835	0.0363	false	true	false	CHX
chr13_45014932_45015083_+	chr13	45014932	45015083	+	3'AS	CHX_M4_10	false	45008879	45015432	chr13_45008879_45014932_+	chr13_45015083_45015432_+	true	4.262362	3	chr13_45014952_45015083_+	15.7812195	45014952		45014932	45014952	20	546.0	0.16129	0.6615	0.0363	0.0989	0.0363	false	true	false	CHX
chr2_105280382_105280742_-	chr2	105280382	105280742	-	3'AS	CHX_M4_10	false	105277671	105284316	chr2_105277671_105280382_-	chr2_105280742_105284316_-	true	2.484295	5	chr2_105280382_105280723_-	19.04728		105280723	105280723	105280742	19	651.0	0.2	0.9328	0.1225	0.0381	0.0381	false	false	true	CHX
chr4_147632873_147633002_+	chr4	147632873	147633002	+	3'AS	CHX_M4_10	false	147631505	147633765	chr4_147631505_147632873_+	chr4_147633002_147633765_+	true	4.384557	7	chr4_147632903_147633002_+	44.712433	147632903		147632873	147632903	30	591.0	1.0	0.7949	0.1978	0.1044	0.1044	false	true	false	CHX
chr1_212345790_212345933_+	chr1	212345790	212345933	+	3'AS	CHX_M4_10	false	212342280	212347347	chr1_212342280_212345790_+	chr1_212345933_212347347_+	true	8.337933	5	chr1_212345803_212345933_+	33.842274	212345803		212345790	212345803	13	595.0	0.208333	0.8049	0.1225	0.226	0.1225	false	true	false	CHX
chr13_79366055_79366225_-	chr13	79366055	79366225	-	3'AS	CHX_M4_10	false	79365733	79366633	chr13_79365733_79366055_-	chr13_79366225_79366633_-	true	8.706962	11	chr13_79366055_79366195_-	54.588898		79366195	79366195	79366225	30	634.0	0.146341	0.9102	0.3013	0.2387	0.2387	false	false	true	CHX
chr1_186389583_186389624_+	chr1	186389583	186389624	+	3'AS	CHX_M4_10	false	186388548	186390711	chr1_186388548_186389583_+	chr1_186389624_186390711_+	true	11.1317425	10	chr1_186389588_186389624_+	42.688293	186389588		186389583	186389588	5	447.0	0.3125	0.4501	0.2822	0.2804	0.2804	false	true	false	CHX
chr7_45104538_45104746_-	chr7	45104538	45104746	-	3'AS	CHX_M4_10	false	45103443	45105441	chr7_45103443_45104538_-	chr7_45104746_45105441_-	true	33.207928	16	chr7_45104538_45104709_-	129.25565		45104709	45104709	45104746	37	531.0	0.125	0.6152	0.3884	0.5318	0.3884	false	false	true	CHX
chr7_92577655_92577679_-	chr7	92577655	92577679	-	3'AS	CHX_M4_10	false	92577195	92578150	chr7_92577195_92577655_-	chr7_92577679_92578150_-	true	15.431772	12	chr7_92577655_92577676_-	22.650578		92577676	92577676	92577679	3	581.0	1.0	0.7722	0.3158	0.3512	0.3158	false	false	true	CHX
chr10_68376853_68377015_-	chr10	68376853	68377015	-	3'AS	CHX_M4_10	false	68364113	68379424	chr10_68364113_68376853_-	chr10_68377015_68379424_-	true	13.7329855	17	chr10_68376853_68376972_-	20.305525		68376972	68376972	68377015	43	713.0	1.0	0.98	0.4065	0.3267	0.3267	false	false	true	CHX
chr14_69992384_69992473_+	chr14	69992384	69992473	+	3'AS	CHX_M4_10	false	69977965	69994400	chr14_69977965_69992384_+	chr14_69992473_69994400_+	true	110.55543	122	chr14_69992417_69992473_+	728.54407	69992417		69992384	69992417	33	526.9088399999999	0.113636	0.598	0.8466	0.8022	0.598	false	true	false	CHX
chr3_170128340_170128408_-	chr3	170128340	170128408	-	3'AS	CHX_M4_10	false	170122744	170128684	chr3_170122744_170128340_-	chr3_170128408_170128684_-	true	8.743051	5	chr3_170128340_170128387_-	9.378702		170128387	170128387	170128408	21	645.0	0.1875	0.9229	0.1225	0.2405	0.1225	false	false	true	CHX
chr6_24415016_24415163_+	chr6	24415016	24415163	+	3'AS	CHX_M4_10	false	24412395	24416397	chr6_24412395_24415016_+	chr6_24415163_24416397_+	true	12.692635	12	chr6_24415033_24415163_+	30.500723	24415033		24415016	24415033	17	579.0	0.178571	0.7632	0.3158	0.3113	0.3113	false	true	false	CHX
chr12_56322615_56322786_-	chr12	56322615	56322786	-	3'AS	CHX_M4_10	false	56322482	56323062	chr12_56322482_56322615_-	chr12_56322786_56323062_-	true	15.877073	13	chr12_56322615_56322758_-	37.49701		56322758	56322758	56322786	28	641.0	1.0	0.9174	0.3394	0.3603	0.3394	false	false	true	CHX
chr1_20749723_20749975_-	chr1	20749723	20749975	-	3'AS	CHX_M4_10	false	20747655	20757166	chr1_20747655_20749723_-	chr1_20749975_20757166_-	true	5.203333	3	chr1_20749723_20749882_-	71.90487		20749882	20749882	20749975	93	675.0	1.0	0.961	0.0363	0.1325	0.0363	false	false	true	CHX
chr16_30966820_30967060_+	chr16	30966820	30967060	+	3'AS	CHX_M4_10	false	30966386	30967501	chr16_30966386_30966820_+	chr16_30967060_30967501_+	true	11.362576	9	chr16_30966884_30967060_+	40.06565	30966884		30966820	30966884	64	476.159814	0.066667	0.4909	0.2477	0.2877	0.2477	false	true	false	CHX
chr3_47336520_47336757_+	chr3	47336520	47336757	+	3'AS	CHX_M4_10	false	47334819	47340572	chr3_47334819_47336520_+	chr3_47336757_47340572_+	true	18.43043	14	chr3_47336535_47336757_+	17.94869	47336535		47336520	47336535	15	638.0	0.192308	0.9138	0.3584	0.3884	0.3584	false	true	false	CHX
