seqname	start	end	exon_id	strand	event_type	junction_id_l	junction_id_r	coord_prev	coord_next	novel_length	expr_exon	expr_junction	phastcons	meta	sample_count	GB_link
chrX	49039107	49039391	chrX_49039107_49039391_-	-	3'AS	chrX_49038442_49039107_-	chrX_49039391_49040455_-	49038442	49040455	46	8.8	10.0	666.0	SS	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A49038432%2D49040465
chr2	28410473	28410575	chr2_28410473_28410575_+	+	CE	chr2_28408866_28410473_+	chr2_28410575_28411930_+	28408866	28411930	102	241.06	26.5	365.05	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A28408856%2D28411940
chr13	69702145	69702207	chr13_69702145_69702207_-	-	CE	chr13_69701761_69702145_-	chr13_69702207_69707625_-	69701761	69707625	62	14.56	12.54	325.48	CHX,SS	13	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr13%3A69701751%2D69707635
chrX	55752241	55752353	chrX_55752241_55752353_+	+	CE	chrX_55751196_55752241_+	chrX_55752353_55753392_+	55751196	55753392	112	6.78	4.33	713.0	CHX,SS	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A55751186%2D55753402
chr16	89727279	89727426	chr16_89727279_89727426_+	+	5'AS	chr16_89723709_89727279_+	chr16_89727426_89729235_+	89723709	89729235	101	7.89	4.25	560.0	CHX,SS	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A89723699%2D89729245
chr14	50468649	50468782	chr14_50468649_50468782_-	-	5'AS	chr14_50466645_50468649_-	chr14_50468782_50475077_-	50466645	50475077	2	3.53	3.0	562.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr14%3A50466635%2D50475087
chr1	206459585	206459679	chr1_206459585_206459679_+	+	CE	chr1_206458947_206459585_+	chr1_206459679_206461037_+	206458947	206461037	94	9.56	7.0	540.0	CHX,SS	9	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A206458937%2D206461047
chr17	37473732	37473801	chr17_37473732_37473801_+	+	CE	chr17_37471137_37473732_+	chr17_37473801_37474556_+	37471137	37474556	69	5.4	4.0	470.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A37471127%2D37474566
chr14	45237172	45237319	chr14_45237172_45237319_-	-	CE	chr14_45235944_45237172_-	chr14_45237319_45237648_-	45235944	45237648	147	5.61	4.0	423.93	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr14%3A45235934%2D45237658
chr2	61314001	61314153	chr2_61314001_61314153_-	-	CE	chr2_61311910_61314001_-	chr2_61314153_61314585_-	61311910	61314585	152	4.82	4.0	682.0	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A61311900%2D61314595
chr17	12129494	12129584	chr17_12129494_12129584_+	+	CE	chr17_12129287_12129494_+	chr17_12129584_12139839_+	12129287	12139839	90	5.91	4.0	424.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A12129277%2D12139849
chr9	86298767	86298830	chr9_86298767_86298830_-	-	CE	chr9_86288744_86298767_-	chr9_86298830_86301276_-	86288744	86301276	63	26.22	20.7	545.0	CHX,SS	10	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A86288734%2D86301286
chr4	2932600	2932733	chr4_2932600_2932733_-	-	3'AS	chr4_2932512_2932600_-	chr4_2932733_2933106_-	2932512	2933106	43	7.59	4.0	449.0	SS	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A2932502%2D2933116
chr20	63964320	63964395	chr20_63964320_63964395_-	-	3'AS	chr20_63964217_63964320_-	chr20_63964395_63964490_-	63964217	63964490	4	5.9	7.0	510.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A63964207%2D63964500
chr8	123788201	123788247	chr8_123788201_123788247_+	+	CE	chr8_123787750_123788201_+	chr8_123788247_123789613_+	123787750	123789613	46	11.15	10.0	447.0	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr8%3A123787740%2D123789623
chr10	30336803	30337031	chr10_30336803_30337031_-	-	3'AS	chr10_30326635_30336803_-	chr10_30337031_30340226_-	30326635	30340226	4	10.09	8.0	406.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A30326625%2D30340236
chrX	48923137	48923298	chrX_48923137_48923298_-	-	3'AS	chrX_48922910_48923137_-	chrX_48923298_48923633_-	48922910	48923633	3	14.42	19.0	613.0	CHX,SS	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A48922900%2D48923643
chr12	62381135	62381219	chr12_62381135_62381219_+	+	CE	chr12_62355475_62381135_+	chr12_62381219_62381490_+	62355475	62381490	84	4.16	3.0	593.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A62355465%2D62381500
chr22	19405463	19405531	chr22_19405463_19405531_-	-	CE	chr22_19398087_19405463_-	chr22_19405531_19405786_-	19398087	19405786	68	4.82	3.5	395.0	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr22%3A19398077%2D19405796
chr16	28869185	28869383	chr16_28869185_28869383_+	+	3'AS	chr16_28869097_28869185_+	chr16_28869383_28871780_+	28869097	28871780	23	4.25	3.0	589.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A28869087%2D28871790
chr3	141555806	141555912	chr3_141555806_141555912_+	+	3'AS	chr3_141553940_141555806_+	chr3_141555912_141558886_+	141553940	141558886	34	5.85	4.0	618.0	CHX	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A141553930%2D141558896
chr10	75168541	75168693	chr10_75168541_75168693_+	+	5'AS	chr10_75164740_75168541_+	chr10_75168693_75176066_+	75164740	75176066	35	3.42	3.0	594.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A75164730%2D75176076
chr6	109442543	109442629	chr6_109442543_109442629_+	+	5'AS	chr6_109442299_109442543_+	chr6_109442629_109442752_+	109442299	109442752	4	9.25	7.8	503.0	CHX	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A109442289%2D109442762
chr2	53771907	53771947	chr2_53771907_53771947_+	+	5'AS	chr2_53768021_53771907_+	chr2_53771947_53774142_+	53768021	53774142	5	11.56	9.36	486.0	CHX,SS	11	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A53768011%2D53774152
chr6	111364944	111365042	chr6_111364944_111365042_-	-	CE	chr6_111363978_111364944_-	chr6_111365042_111365265_-	111363978	111365265	98	7.45	6.25	423.03	CHX	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A111363968%2D111365275
chr8	100134956	100135004	chr8_100134956_100135004_-	-	CE	chr8_100134364_100134956_-	chr8_100135004_100137565_-	100134364	100137565	48	3.67	3.0	433.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr8%3A100134354%2D100137575
chr10	102597137	102597293	chr10_102597137_102597293_+	+	3'AS	chr10_102594065_102597137_+	chr10_102597293_102599433_+	102594065	102599433	3	5.6	5.5	574.0	SS	6	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A102594055%2D102599443
chr19	40204485	40204657	chr19_40204485_40204657_+	+	5'AS	chr19_40198555_40204485_+	chr19_40204657_40205121_+	40198555	40205121	24	3.56	3.5	561.0	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A40198545%2D40205131
chr11	32947701	32947729	chr11_32947701_32947729_+	+	CE	chr11_32935435_32947701_+	chr11_32947729_32953857_+	32935435	32953857	28	5.67	4.0	431.0	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A32935425%2D32953867
chr6	111330186	111330312	chr6_111330186_111330312_-	-	CE	chr6_111329738_111330186_-	chr6_111330312_111331676_-	111329738	111331676	126	6.28	4.33	706.0	CHX	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A111329728%2D111331686
chr1	52357001	52357146	chr1_52357001_52357146_-	-	3'AS	chr1_52356442_52357001_-	chr1_52357146_52357526_-	52356442	52357526	20	6.18	6.0	550.0	CHX	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A52356432%2D52357536
chr3	48460110	48460431	chr3_48460110_48460431_+	+	5'AS	chr3_48459916_48460110_+	chr3_48460431_48460709_+	48459916	48460709	12	4.33	5.14	519.0	CHX	7	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A48459906%2D48460719
chr17	45243791	45244027	chr17_45243791_45244027_+	+	5'AS	chr17_45243320_45243791_+	chr17_45244027_45244176_+	45243320	45244176	2	9.61	6.0	479.0	CHX	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A45243310%2D45244186
chr11	77699781	77699813	chr11_77699781_77699813_-	-	CE	chr11_77698693_77699781_-	chr11_77699813_77700721_-	77698693	77700721	32	7.7	6.5	602.0	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A77698683%2D77700731
chr8	102275515	102275619	chr8_102275515_102275619_-	-	5'AS	chr8_102272772_102275515_-	chr8_102275619_102275708_-	102272772	102275708	6	8.5	9.25	559.0	CHX,SS	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr8%3A102272762%2D102275718
chr1	37588960	37589082	chr1_37588960_37589082_-	-	CE	chr1_37587495_37588960_-	chr1_37589082_37590706_-	37587495	37590706	122	14.85	10.0	373.53	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A37587485%2D37590716
chr1	26942657	26942776	chr1_26942657_26942776_+	+	3'AS	chr1_26941818_26942657_+	chr1_26942776_26942871_+	26941818	26942871	3	28.26	11.0	515.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A26941808%2D26942881
chr11	45188286	45188364	chr11_45188286_45188364_+	+	CE	chr11_45183123_45188286_+	chr11_45188364_45204711_+	45183123	45204711	78	4.28	3.0	364.24	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A45183113%2D45204721
chr3	170102178	170102305	chr3_170102178_170102305_-	-	CE	chr3_170097384_170102178_-	chr3_170102305_170102479_-	170097384	170102479	127	5.46	4.5	591.0	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A170097374%2D170102489
chr3	128487711	128487953	chr3_128487711_128487953_-	-	3'AS	chr3_128487076_128487711_-	chr3_128487953_128488352_-	128487076	128488352	32	40.17	3.0	541.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A128487066%2D128488362
chr1	100140845	100141019	chr1_100140845_100141019_+	+	3'AS	chr1_100140514_100140845_+	chr1_100141019_100143137_+	100140514	100143137	7	2.34	3.0	627.0	SS	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A100140504%2D100143147
chr6	100867893	100868038	chr6_100867893_100868038_-	-	5'AS	chr6_100864214_100867893_-	chr6_100868038_100881061_-	100864214	100881061	15	7.31	3.0	569.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A100864204%2D100881071
chr12	6678663	6678819	chr12_6678663_6678819_-	-	3'AS	chr12_6678460_6678663_-	chr12_6678819_6678946_-	6678460	6678946	109	6.78	3.0	733.0	SS	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A6678450%2D6678956
chr5	43614500	43614619	chr5_43614500_43614619_+	+	CE	chr5_43613137_43614500_+	chr5_43614619_43615848_+	43613137	43615848	119	11.14	6.8	567.0	CHX	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr5%3A43613127%2D43615858
chr3	122457665	122457848	chr3_122457665_122457848_-	-	5'AS	chr3_122454001_122457665_-	chr3_122457848_122461224_-	122454001	122461224	61	7.06	6.0	702.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A122453991%2D122461234
chr1	21728566	21728719	chr1_21728566_21728719_-	-	5'AS	chr1_21724095_21728566_-	chr1_21728719_21729704_-	21724095	21729704	4	5.03	8.0	622.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A21724085%2D21729714
chr13	99969769	99969929	chr13_99969769_99969929_-	-	CE	chr13_99965819_99969769_-	chr13_99969929_99970127_-	99965819	99970127	160	6.0	3.57	390.7	CHX,SS	7	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr13%3A99965809%2D99970137
chr20	35812623	35812719	chr20_35812623_35812719_+	+	CE	chr20_35801605_35812623_+	chr20_35812719_35842573_+	35801605	35842573	96	11.57	4.33	329.0	CHX,SS	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A35801595%2D35842583
chr12	56322615	56322786	chr12_56322615_56322786_-	-	3'AS	chr12_56322482_56322615_-	chr12_56322786_56323062_-	56322482	56323062	28	11.06	9.22	641.0	CHX,SS	9	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A56322472%2D56323072
chr3	56571167	56571302	chr3_56571167_56571302_+	+	3'AS	chr3_56567053_56571167_+	chr3_56571302_56592970_+	56567053	56592970	14	2.62	3.0	560.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A56567043%2D56592980
chr11	64903590	64903676	chr11_64903590_64903676_-	-	3'AS	chr11_64903364_64903590_-	chr11_64903676_64905563_-	64903364	64905563	16	8.15	6.67	512.0	CHX,SS	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A64903354%2D64905573
chr1	25491346	25491584	chr1_25491346_25491584_+	+	3'AS	chr1_25489293_25491346_+	chr1_25491584_25498264_+	25489293	25498264	64	3.31	4.0	595.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A25489283%2D25498274
chr5	146230654	146230917	chr5_146230654_146230917_+	+	3'AS	chr5_146229910_146230654_+	chr5_146230917_146233450_+	146229910	146233450	3	6.2	8.83	644.0	CHX,SS	6	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr5%3A146229900%2D146233460
chr13	79321234	79321301	chr13_79321234_79321301_-	-	CE	chr13_79320710_79321234_-	chr13_79321301_79322349_-	79320710	79322349	67	10.84	7.8	644.0	CHX,SS	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr13%3A79320700%2D79322359
chr10	94344404	94344515	chr10_94344404_94344515_-	-	5'AS	chr10_94341745_94344404_-	chr10_94344515_94344853_-	94341745	94344853	11	9.24	6.0	549.0	CHX	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A94341735%2D94344863
chr10	124962287	124962408	chr10_124962287_124962408_+	+	CE	chr10_124943307_124962287_+	chr10_124962408_124966594_+	124943307	124966594	121	15.57	10.56	696.0	CHX	9	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A124943297%2D124966604
chr7	92577655	92577679	chr7_92577655_92577679_-	-	3'AS	chr7_92577195_92577655_-	chr7_92577679_92578150_-	92577195	92578150	3	16.23	13.0	581.0	CHX	9	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A92577185%2D92578160
chr12	124336639	124337180	chr12_124336639_124337180_-	-	5'AS	chr12_124335632_124336639_-	chr12_124337180_124340006_-	124335632	124340006	114	9.7	13.33	598.0	CHX,SS	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A124335622%2D124340016
chr6	4055553	4055676	chr6_4055553_4055676_+	+	CE	chr6_4052873_4055553_+	chr6_4055676_4056321_+	4052873	4056321	123	18.79	13.0	620.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A4052863%2D4056331
chr17	36577983	36578192	chr17_36577983_36578192_+	+	5'AS	chr17_36567776_36577983_+	chr17_36578192_36579245_+	36567776	36579245	6	49.06	52.61	666.0	CHX,SS	18	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A36567766%2D36579255
chr19	43772000	43772131	chr19_43772000_43772131_-	-	3'AS	chr19_43769829_43772000_-	chr19_43772131_43774192_-	43769829	43774192	28	3.56	3.0	506.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A43769819%2D43774202
chr15	65481511	65481615	chr15_65481511_65481615_-	-	5'AS	chr15_65480399_65481511_-	chr15_65481615_65485099_-	65480399	65485099	4	4.6	11.13	560.0	CHX	8	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr15%3A65480389%2D65485109
chr5	140560313	140560526	chr5_140560313_140560526_-	-	3'AS	chr5_140558821_140560313_-	chr5_140560526_140560639_-	140558821	140560639	22	2.44	3.5	568.33	CHX,SS	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr5%3A140558811%2D140560649
chr3	48643554	48643680	chr3_48643554_48643680_-	-	3'AS	chr3_48643083_48643554_-	chr3_48643680_48644716_-	48643083	48644716	3	8.9	5.29	521.0	CHX,SS	7	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A48643073%2D48644726
chr1	40457341	40457439	chr1_40457341_40457439_+	+	3'AS	chr1_40457071_40457341_+	chr1_40457439_40462421_+	40457071	40462421	3	2.94	3.0	441.0	SS	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A40457061%2D40462431
chr15	50936446	50936501	chr15_50936446_50936501_+	+	CE	chr15_50934697_50936446_+	chr15_50936501_50941442_+	50934697	50941442	55	7.39	5.0	515.0	CHX	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr15%3A50934687%2D50941452
chr2	135754140	135754277	chr2_135754140_135754277_+	+	3'AS	chr2_135753567_135754140_+	chr2_135754277_135755517_+	135753567	135755517	19	20.48	4.0	548.1	SS	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A135753557%2D135755527
chr7	99917772	99917885	chr7_99917772_99917885_-	-	CE	chr7_99916779_99917772_-	chr7_99917885_99919009_-	99916779	99919009	113	8.48	5.67	278.65	CHX	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A99916769%2D99919019
chr18	31908754	31909013	chr18_31908754_31909013_-	-	3'AS	chr18_31908418_31908754_-	chr18_31909013_31909667_-	31908418	31909667	3	2.05	5.0	409.0	SS	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr18%3A31908408%2D31909677
chr15	84798562	84798875	chr15_84798562_84798875_+	+	3'AS	chr15_84798474_84798562_+	chr15_84798875_84799098_+	84798474	84799098	26	5.56	6.0	473.0	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr15%3A84798464%2D84799108
chr20	2999331	2999425	chr20_2999331_2999425_+	+	CE	chr20_2988474_2999331_+	chr20_2999425_3005056_+	2988474	3005056	94	6.55	6.0	584.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A2988464%2D3005066
chr6	149678682	149678745	chr6_149678682_149678745_-	-	CE	chr6_149676737_149678682_-	chr6_149678745_149679875_-	149676737	149679875	63	8.42	6.5	545.0	CHX	6	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A149676727%2D149679885
chr1	116027116	116027216	chr1_116027116_116027216_+	+	CE	chr1_116027022_116027116_+	chr1_116027216_116031403_+	116027022	116031403	100	3.65	3.0	483.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A116027012%2D116031413
chr1	237655821	237656051	chr1_237655821_237656051_+	+	5'AS	chr1_237654414_237655821_+	chr1_237656051_237657944_+	237654414	237657944	67	4.01	4.67	680.0	CHX,SS	6	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A237654404%2D237657954
chr7	32570020	32570166	chr7_32570020_32570166_+	+	5'AS	chr7_32559464_32570020_+	chr7_32570166_32573199_+	32559464	32573199	12	3.52	6.29	577.0	CHX,SS	7	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A32559454%2D32573209
chr7	149211671	149211723	chr7_149211671_149211723_+	+	CE	chr7_149210704_149211671_+	chr7_149211723_149212358_+	149210704	149212358	52	14.54	6.6	264.33	CHX	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A149210694%2D149212368
chr2	127489818	127489943	chr2_127489818_127489943_-	-	5'AS	chr2_127489235_127489818_-	chr2_127489943_127493281_-	127489235	127493281	14	12.41	9.0	535.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A127489225%2D127493291
chr9	131486481	131486541	chr9_131486481_131486541_+	+	CE	chr9_131486182_131486481_+	chr9_131486541_131487167_+	131486182	131487167	60	35.36	28.75	486.0	CHX,SS	8	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A131486172%2D131487177
chr7	45104538	45104746	chr7_45104538_45104746_-	-	3'AS	chr7_45103443_45104538_-	chr7_45104746_45105441_-	45103443	45105441	37	21.13	13.5	531.0	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A45103433%2D45105451
chr13	28278122	28278192	chr13_28278122_28278192_+	+	CE	chr13_28277376_28278122_+	chr13_28278192_28280412_+	28277376	28280412	70	3.51	3.0	376.49	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr13%3A28277366%2D28280422
chr13	45014932	45015083	chr13_45014932_45015083_+	+	3'AS	chr13_45008879_45014932_+	chr13_45015083_45015432_+	45008879	45015432	20	4.26	3.0	546.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr13%3A45008869%2D45015442
chr3	56613589	56613754	chr3_56613589_56613754_+	+	5'AS	chr3_56594028_56613589_+	chr3_56613754_56615128_+	56594028	56615128	4	4.2	3.33	549.0	CHX,SS	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A56594018%2D56615138
chr17	8122837	8122885	chr17_8122837_8122885_-	-	CE	chr17_8122430_8122837_-	chr17_8122885_8123031_-	8122430	8123031	48	20.97	12.67	477.0	CHX,SS	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A8122420%2D8123041
chr10	72335786	72335931	chr10_72335786_72335931_-	-	5'AS	chr10_72334617_72335786_-	chr10_72335931_72336524_-	72334617	72336524	48	9.06	7.5	603.0	CHX,SS	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A72334607%2D72336534
chrX	53223985	53224066	chrX_53223985_53224066_-	-	CE	chrX_53220916_53223985_-	chrX_53224066_53224740_-	53220916	53224740	81	12.74	10.0	244.09	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A53220906%2D53224750
chr1	186398299	186398441	chr1_186398299_186398441_+	+	3'AS	chr1_186394015_186398299_+	chr1_186398441_186398954_+	186394015	186398954	14	5.39	11.0	528.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A186394005%2D186398964
chr11	65622206	65622366	chr11_65622206_65622366_+	+	3'AS	chr11_65620966_65622206_+	chr11_65622366_65623491_+	65620966	65623491	39	25.12	29.22	581.0	CHX,SS	18	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A65620956%2D65623501
chr11	33028366	33028480	chr11_33028366_33028480_+	+	CE	chr11_33027813_33028366_+	chr11_33028480_33028603_+	33027813	33028603	114	348.72	123.0	456.43	CHX	7	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A33027803%2D33028613
chrX	55752246	55752401	chrX_55752246_55752401_+	+	CE	chrX_55751196_55752246_+	chrX_55752401_55753392_+	55751196	55753392	155	4.84	4.0	713.0	CHX,SS	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A55751186%2D55753402
chr1	93522888	93523091	chr1_93522888_93523091_+	+	CE	chr1_93522135_93522888_+	chr1_93523091_93523344_+	93522135	93523344	203	4.64	3.0	654.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A93522125%2D93523354
chr1	77631835	77633405	chr1_77631835_77633405_-	-	5'AS	chr1_77584655_77631835_-	chr1_77633405_77639449_-	77584655	77639449	15	7.89	4.89	615.0	CHX,SS	9	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A77584645%2D77639459
chr1	186389583	186389624	chr1_186389583_186389624_+	+	3'AS	chr1_186388548_186389583_+	chr1_186389624_186390711_+	186388548	186390711	5	14.06	13.9	447.0	CHX,SS	10	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A186388538%2D186390721
chr14	20449171	20449321	chr14_20449171_20449321_-	-	3'AS	chr14_20449013_20449171_-	chr14_20449321_20451974_-	20449013	20451974	20	5.74	3.0	538.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr14%3A20449003%2D20451984
chr14	31162593	31162674	chr14_31162593_31162674_-	-	CE	chr14_31157303_31162593_-	chr14_31162674_31168298_-	31157303	31168298	81	4.56	4.0	497.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr14%3A31157293%2D31168308
chr3	52482642	52482767	chr3_52482642_52482767_+	+	CE	chr3_52480295_52482642_+	chr3_52482767_52484513_+	52480295	52484513	125	5.08	5.0	447.34	CHX,SS	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A52480285%2D52484523
chr17	51220324	51220463	chr17_51220324_51220463_-	-	5'AS	chr17_51219044_51220324_-	chr17_51220463_51225008_-	51219044	51225008	6	6.41	6.3	583.0	CHX,SS	10	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A51219034%2D51225018
