seqname	start	end	exon_id	strand	event_type	junction_id_l	junction_id_r	coord_prev	coord_next	novel_length	expr_exon	expr_junction	phastcons	meta	sample_count	GB_link
chr22	23304489	23304624	chr22_23304489_23304624_+	+	CE	chr22_23295155_23304489_+	chr22_23304624_23309424_+	23295155	23309424	135	6.78	3.5	0.0	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr22%3A23295145%2D23309434
chr17	4181921	4181990	chr17_4181921_4181990_-	-	CE	chr17_4181372_4181921_-	chr17_4181990_4182181_-	4181372	4182181	69	7.1	3.0	16.94	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A4181362%2D4182191
chr3	33545275	33545347	chr3_33545275_33545347_-	-	CE	chr3_33544841_33545275_-	chr3_33545347_33551252_-	33544841	33551252	72	4.68	3.0	27.87	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A33544831%2D33551262
chr21	28961078	28961192	chr21_28961078_28961192_-	-	CE	chr21_28960706_28961078_-	chr21_28961192_28965865_-	28960706	28965865	114	11.25	6.17	354.07	CHX	6	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr21%3A28960696%2D28965875
chr10	63150134	63150356	chr10_63150134_63150356_+	+	CE	chr10_63146293_63150134_+	chr10_63150356_63152150_+	63146293	63152150	222	5.67	4.67	11.44	CHX,SS	6	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A63146283%2D63152160
chr11	118373494	118373703	chr11_118373494_118373703_+	+	5'AS	chr11_118373288_118373494_+	chr11_118373703_118374896_+	118373288	118374896	18	4.21	3.6	419.38	CHX,SS	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A118373278%2D118374906
chr22	37491755	37491870	chr22_37491755_37491870_-	-	3'AS	chr22_37491393_37491755_-	chr22_37491870_37492435_-	37491393	37492435	3	2.48	3.0	415.64	SS	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr22%3A37491383%2D37492445
chr12	49803089	49803165	chr12_49803089_49803165_-	-	5'AS	chr12_49802996_49803089_-	chr12_49803165_49803922_-	49802996	49803922	8	2.41	3.0	271.26	SS	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A49802986%2D49803932
chr12	56578689	56578867	chr12_56578689_56578867_+	+	CE	chr12_56571855_56578689_+	chr12_56578867_56581184_+	56571855	56581184	178	7.07	5.0	0.0	CHX	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A56571845%2D56581194
chr4	83423358	83423555	chr4_83423358_83423555_-	-	CE	chr4_83421736_83423358_-	chr4_83423555_83425994_-	83421736	83425994	197	4.03	5.0	186.06	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A83421726%2D83426004
chr16	57771198	57771456	chr16_57771198_57771456_-	-	3'AS	chr16_57770700_57771198_-	chr16_57771456_57771543_-	57770700	57771543	19	11.44	11.0	302.73	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A57770690%2D57771553
chr1	186398299	186398441	chr1_186398299_186398441_+	+	3'AS	chr1_186394015_186398299_+	chr1_186398441_186398954_+	186394015	186398954	14	5.39	11.0	372.24	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A186394005%2D186398964
chr15	92955929	92956024	chr15_92955929_92956024_+	+	CE	chr15_92955512_92955929_+	chr15_92956024_92956459_+	92955512	92956459	95	15.86	12.0	4.98	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr15%3A92955502%2D92956469
chr2	181911126	181911233	chr2_181911126_181911233_+	+	CE	chr2_181909971_181911126_+	chr2_181911233_181913845_+	181909971	181913845	107	34.54	29.0	13.43	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A181909961%2D181913855
chr8	76991612	76991666	chr8_76991612_76991666_-	-	CE	chr8_76988338_76991612_-	chr8_76991666_76999990_-	76988338	76999990	54	3.0	3.0	7.91	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr8%3A76988328%2D77000000
chr6	72299090	72299177	chr6_72299090_72299177_+	+	CE	chr6_72295966_72299090_+	chr6_72299177_72307258_+	72295966	72307258	87	7.97	5.4	773.0	CHX,SS	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A72295956%2D72307268
chr1	158087278	158087385	chr1_158087278_158087385_+	+	CE	chr1_158086746_158087278_+	chr1_158087385_158087755_+	158086746	158087755	107	4.23	3.75	0.0	CHX	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A158086736%2D158087765
chr2	152576269	152576375	chr2_152576269_152576375_+	+	CE	chr2_152575244_152576269_+	chr2_152576375_152578888_+	152575244	152578888	106	4.46	3.0	0.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A152575234%2D152578898
chr20	35117698	35117853	chr20_35117698_35117853_-	-	CE	chr20_35115933_35117698_-	chr20_35117853_35118598_-	35115933	35118598	155	4.9	3.0	22.98	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A35115923%2D35118608
chrX	108680229	108680295	chrX_108680229_108680295_+	+	CE	chrX_108677633_108680229_+	chrX_108680295_108680679_+	108677633	108680679	66	12.34	3.5	0.0	SS	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A108677623%2D108680689
chr2	156440205	156440265	chr2_156440205_156440265_+	+	CE	chr2_156436513_156440205_+	chr2_156440265_156476098_+	156436513	156476098	60	3.8	3.0	0.0	SS	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A156436503%2D156476108
chr11	119012115	119012254	chr11_119012115_119012254_+	+	3'AS	chr11_119012003_119012115_+	chr11_119012254_119013232_+	119012003	119013232	34	6.93	4.43	390.04	CHX,SS	7	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A119011993%2D119013242
chr4	51908920	51908979	chr4_51908920_51908979_+	+	5'AS	chr4_51899378_51908920_+	chr4_51908979_51911070_+	51899378	51911070	4	3.98	3.5	532.13	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A51899368%2D51911080
chr4	51908920	51909006	chr4_51908920_51909006_+	+	5'AS	chr4_51899378_51908920_+	chr4_51909006_51911070_+	51899378	51911070	31	3.36	4.0	516.71	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A51899368%2D51911080
chr7	98976483	98976776	chr7_98976483_98976776_+	+	5'AS	chr7_98976268_98976483_+	chr7_98976776_98976939_+	98976268	98976939	6	4.0	5.0	304.12	SS	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A98976258%2D98976949
chr15	22855501	22855580	chr15_22855501_22855580_+	+	CE	chr15_22853268_22855501_+	chr15_22855580_22858540_+	22853268	22858540	79	11.79	7.0	15.46	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr15%3A22853258%2D22858550
chr7	23318424	23318537	chr7_23318424_23318537_-	-	CE	chr7_23317713_23318424_-	chr7_23318537_23319138_-	23317713	23319138	113	19.62	12.75	30.3	CHX	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A23317703%2D23319148
chr12	68714681	68714753	chr12_68714681_68714753_+	+	CE	chr12_68713808_68714681_+	chr12_68714753_68715627_+	68713808	68715627	72	12.86	9.0	52.04	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A68713798%2D68715637
chr17	58590378	58590413	chr17_58590378_58590413_-	-	CE	chr17_58588021_58590378_-	chr17_58590413_58593555_-	58588021	58593555	35	32.36	26.13	62.83	CHX	8	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A58588011%2D58593565
chr9	36654164	36654224	chr9_36654164_36654224_+	+	CE	chr9_36651877_36654164_+	chr9_36654224_36657241_+	36651877	36657241	60	15.5	10.5	63.39	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A36651867%2D36657251
chr15	40202390	40202465	chr15_40202390_40202465_+	+	3'AS	chr15_40200980_40202390_+	chr15_40202465_40202589_+	40200980	40202589	15	10.55	11.0	169.96	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr15%3A40200970%2D40202599
chr16	70679110	70679248	chr16_70679110_70679248_-	-	CE	chr16_70678409_70679110_-	chr16_70679248_70679630_-	70678409	70679630	138	4.01	3.0	247.34	CHX,SS	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A70678399%2D70679640
chr1	19892085	19892313	chr1_19892085_19892313_+	+	CE	chr1_19890533_19892085_+	chr1_19892313_19894368_+	19890533	19894368	228	10.2	6.0	4.5	CHX	7	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A19890523%2D19894378
chr3	113331709	113331782	chr3_113331709_113331782_-	-	CE	chr3_113330668_113331709_-	chr3_113331782_113333406_-	113330668	113333406	73	3.5	3.0	9.68	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A113330658%2D113333416
chr11	66365382	66365497	chr11_66365382_66365497_-	-	CE	chr11_66364424_66365382_-	chr11_66365497_66365936_-	66364424	66365936	115	5.94	3.0	0.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A66364414%2D66365946
chr6	96523146	96523295	chr6_96523146_96523295_+	+	5'AS	chr6_96521950_96523146_+	chr6_96523295_96524382_+	96521950	96524382	4	6.46	3.0	565.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A96521940%2D96524392
chr3	11817186	11817337	chr3_11817186_11817337_-	-	5'AS	chr3_11809682_11817186_-	chr3_11817337_11826718_-	11809682	11826718	6	3.27	3.5	239.76	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A11809672%2D11826728
chr4	39025635	39025726	chr4_39025635_39025726_-	-	CE	chr4_38998909_39025635_-	chr4_39025726_39032226_-	38998909	39032226	91	5.78	4.0	19.59	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A38998899%2D39032236
chr17	59043674	59043868	chr17_59043674_59043868_-	-	CE	chr17_59041898_59043674_-	chr17_59043868_59047683_-	59041898	59047683	194	11.02	7.14	17.35	CHX	7	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A59041888%2D59047693
chr12	29650752	29650846	chr12_29650752_29650846_-	-	CE	chr12_29633336_29650752_-	chr12_29650846_29659880_-	29633336	29659880	94	6.8	5.0	5.03	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A29633326%2D29659890
chr7	149211671	149211723	chr7_149211671_149211723_+	+	CE	chr7_149210704_149211671_+	chr7_149211723_149212358_+	149210704	149212358	52	14.54	6.6	0.0	CHX	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A149210694%2D149212368
chr1	110044319	110044442	chr1_110044319_110044442_+	+	CE	chr1_110043856_110044319_+	chr1_110044442_110044840_+	110043856	110044840	123	6.02	5.0	10.03	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A110043846%2D110044850
chr10	58388670	58388823	chr10_58388670_58388823_+	+	5'AS	chr10_58388260_58388670_+	chr10_58388823_58394358_+	58388260	58394358	4	3.85	6.5	490.93	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A58388250%2D58394368
chr12	331794	331938	chr12_331794_331938_-	-	5'AS	chr12_329029_331794_-	chr12_331938_333487_-	329029	333487	25	4.98	5.0	746.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A329019%2D333497
chr16	30722122	30722290	chr16_30722122_30722290_+	+	5'AS	chr16_30720978_30722122_+	chr16_30722290_30722963_+	30720978	30722963	4	7.75	7.0	798.0	CHX,SS	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A30720968%2D30722973
chr10	124962287	124962408	chr10_124962287_124962408_+	+	CE	chr10_124943307_124962287_+	chr10_124962408_124966594_+	124943307	124966594	121	15.57	10.56	0.0	CHX	9	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A124943297%2D124966604
chr6	107885457	107885484	chr6_107885457_107885484_-	-	CE	chr6_107883146_107885457_-	chr6_107885484_107893482_-	107883146	107893482	27	12.07	7.0	72.84	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A107883136%2D107893492
chr12	829920	830160	chr12_829920_830160_+	+	3'AS	chr12_827262_829920_+	chr12_830160_857161_+	827262	857161	83	9.0	14.0	206.15	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A827252%2D857171
chr11	27506317	27506455	chr11_27506317_27506455_-	-	CE	chr11_27501920_27506317_-	chr11_27506455_27506716_-	27501920	27506716	138	47.5	30.8	13.69	CHX	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A27501910%2D27506726
chr20	34106214	34106289	chr20_34106214_34106289_-	-	CE	chr20_34105545_34106214_-	chr20_34106289_34112096_-	34105545	34112096	75	27.51	21.0	65.06	CHX,SS	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A34105535%2D34112106
chr3	141915036	141915137	chr3_141915036_141915137_+	+	CE	chr3_141913836_141915036_+	chr3_141915137_141915970_+	141913836	141915970	101	124.55	72.0	2.22	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A141913826%2D141915980
chr3	138272037	138272268	chr3_138272037_138272268_+	+	CE	chr3_138270132_138272037_+	chr3_138272268_138272967_+	138270132	138272967	231	4.62	3.0	11.52	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A138270122%2D138272977
chr4	94641511	94641595	chr4_94641511_94641595_+	+	CE	chr4_94640450_94641511_+	chr4_94641595_94654460_+	94640450	94654460	84	4.93	3.0	44.84	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A94640440%2D94654470
chr19	9155217	9155453	chr19_9155217_9155453_+	+	CE	chr19_9140592_9155217_+	chr19_9155453_9155925_+	9140592	9155925	236	6.51	4.8	0.0	CHX	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A9140582%2D9155935
chr7	149206050	149206154	chr7_149206050_149206154_+	+	CE	chr7_149198752_149206050_+	chr7_149206154_149206696_+	149198752	149206696	104	4.49	4.0	0.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A149198742%2D149206706
chrX	70162346	70162464	chrX_70162346_70162464_+	+	CE	chrX_70150322_70162346_+	chrX_70162464_70165833_+	70150322	70165833	118	16.15	9.25	0.0	CHX	8	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A70150312%2D70165843
chr11	27506317	27506492	chr11_27506317_27506492_-	-	CE	chr11_27501920_27506317_-	chr11_27506492_27506716_-	27501920	27506716	175	57.39	4.0	10.97	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A27501910%2D27506726
chr14	45237172	45237319	chr14_45237172_45237319_-	-	CE	chr14_45235944_45237172_-	chr14_45237319_45237648_-	45235944	45237648	147	5.61	4.0	88.51	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr14%3A45235934%2D45237658
chrX	85048316	85048373	chrX_85048316_85048373_+	+	CE	chrX_85046550_85048316_+	chrX_85048373_85051389_+	85046550	85051389	57	5.44	4.75	83.54	CHX	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A85046540%2D85051399
chr15	84798562	84798875	chr15_84798562_84798875_+	+	3'AS	chr15_84798474_84798562_+	chr15_84798875_84799098_+	84798474	84799098	26	5.56	6.0	372.78	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr15%3A84798464%2D84799108
chr5	148407619	148407901	chr5_148407619_148407901_+	+	CE	chr5_148406394_148407619_+	chr5_148407901_148409124_+	148406394	148409124	282	10.75	8.75	0.0	CHX	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr5%3A148406384%2D148409134
chr16	46694848	46694919	chr16_46694848_46694919_+	+	CE	chr16_46693182_46694848_+	chr16_46694919_46695562_+	46693182	46695562	71	22.46	11.0	14.34	CHX	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A46693172%2D46695572
chrX	48954648	48954721	chrX_48954648_48954721_-	-	CE	chrX_48944283_48954648_-	chrX_48954721_48956977_-	48944283	48956977	73	19.02	15.0	29.36	CHX	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A48944273%2D48956987
chr9	130610527	130610603	chr9_130610527_130610603_+	+	CE	chr9_130609987_130610527_+	chr9_130610603_130612456_+	130609987	130612456	76	18.62	13.0	13.01	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A130609977%2D130612466
chr12	55766980	55767043	chr12_55766980_55767043_-	-	CE	chr12_55760640_55766980_-	chr12_55767043_55789075_-	55760640	55789075	63	19.42	18.0	0.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A55760630%2D55789085
chr17	18185759	18185879	chr17_18185759_18185879_+	+	CE	chr17_18185013_18185759_+	chr17_18185879_18194955_+	18185013	18194955	120	106.15	94.5	72.32	CHX	6	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A18185003%2D18194965
chr1	85662222	85662277	chr1_85662222_85662277_-	-	CE	chr1_85657971_85662222_-	chr1_85662277_85677236_-	85657971	85677236	55	4.75	3.2	22.73	CHX	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A85657961%2D85677246
chr11	43401681	43401836	chr11_43401681_43401836_+	+	CE	chr11_43401558_43401681_+	chr11_43401836_43403998_+	43401558	43403998	155	8.03	3.0	17.72	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A43401548%2D43404008
chr17	28046628	28046831	chr17_28046628_28046831_+	+	CE	chr17_28043331_28046628_+	chr17_28046831_28047917_+	28043331	28047917	203	10.25	3.5	0.0	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A28043321%2D28047927
chr13	32674610	32674745	chr13_32674610_32674745_+	+	CE	chr13_32673356_32674610_+	chr13_32674745_32675844_+	32673356	32675844	135	4.79	3.0	81.84	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr13%3A32673346%2D32675854
chr7	32575727	32575824	chr7_32575727_32575824_+	+	CE	chr7_32573418_32575727_+	chr7_32575824_32575955_+	32573418	32575955	97	6.1	3.5	346.06	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A32573408%2D32575965
chr4	163141931	163141966	chr4_163141931_163141966_-	-	CE	chr4_163140383_163141931_-	chr4_163141966_163145782_-	163140383	163145782	35	4.0	3.0	11.78	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A163140373%2D163145792
chr12	39822629	39822718	chr12_39822629_39822718_-	-	CE	chr12_39764858_39822629_-	chr12_39822718_39830103_-	39764858	39830103	89	4.18	3.0	16.42	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A39764848%2D39830113
chr15	89588912	89589086	chr15_89588912_89589086_+	+	CE	chr15_89585942_89588912_+	chr15_89589086_89592047_+	89585942	89592047	174	5.42	4.0	2.78	CHX,SS	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr15%3A89585932%2D89592057
chr9	98791483	98791597	chr9_98791483_98791597_-	-	CE	chr9_98790606_98791483_-	chr9_98791597_98796133_-	98790606	98796133	114	7.44	3.0	8.22	SS	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A98790596%2D98796143
chr10	68902051	68902426	chr10_68902051_68902426_+	+	CE	chr10_68901471_68902051_+	chr10_68902426_68906711_+	68901471	68906711	375	4.83	4.0	37.51	CHX,SS	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A68901461%2D68906721
chr9	35663240	35663392	chr9_35663240_35663392_-	-	5'AS	chr9_35663074_35663240_-	chr9_35663392_35664008_-	35663074	35664008	82	3.9	3.0	177.81	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A35663064%2D35664018
chr2	69509231	69509463	chr2_69509231_69509463_-	-	3'AS	chr2_69507578_69509231_-	chr2_69509463_69514471_-	69507578	69514471	3	6.7	7.14	557.0	CHX,SS	7	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A69507568%2D69514481
chr7	135578751	135578930	chr7_135578751_135578930_+	+	5'AS	chr7_135578024_135578751_+	chr7_135578930_135584832_+	135578024	135584832	15	4.21	3.0	208.85	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A135578014%2D135584842
chr16	2044630	2044803	chr16_2044630_2044803_-	-	3'AS	chr16_2043726_2044630_-	chr16_2044803_2046128_-	2043726	2046128	3	3.51	3.0	183.36	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A2043716%2D2046138
chr11	610597	610761	chr11_610597_610761_+	+	3'AS	chr11_610347_610597_+	chr11_610761_610954_+	610347	610954	70	2.26	3.0	176.19	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A610337%2D610964
chr13	114007524	114007606	chr13_114007524_114007606_-	-	5'AS	chr13_114000932_114007524_-	chr13_114007606_114009387_-	114000932	114009387	9	5.36	3.0	281.6	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr13%3A114000922%2D114009397
chr6	30548856	30548902	chr6_30548856_30548902_-	-	CE	chr6_30547530_30548856_-	chr6_30548902_30552467_-	30547530	30552467	46	7.83	4.0	0.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A30547520%2D30552477
chr1	9556182	9556257	chr1_9556182_9556257_+	+	CE	chr1_9553805_9556182_+	chr1_9556257_9567284_+	9553805	9567284	75	8.76	7.0	0.0	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A9553795%2D9567294
chr22	50418867	50418989	chr22_50418867_50418989_+	+	5'AS	chr22_50416157_50418867_+	chr22_50418989_50419349_+	50416157	50419349	10	3.9	4.0	373.1	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr22%3A50416147%2D50419359
chr3	126460376	126460438	chr3_126460376_126460438_-	-	CE	chr3_126459737_126460376_-	chr3_126460438_126461535_-	126459737	126461535	62	18.48	6.0	0.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A126459727%2D126461545
chr11	116785079	116785146	chr11_116785079_116785146_-	-	5'AS	chr11_116784921_116785079_-	chr11_116785146_116785514_-	116784921	116785514	20	8.4	8.0	177.35	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A116784911%2D116785524
chr7	92577655	92577679	chr7_92577655_92577679_-	-	3'AS	chr7_92577195_92577655_-	chr7_92577679_92578150_-	92577195	92578150	3	16.23	13.0	755.0	CHX	9	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A92577185%2D92578160
chr20	37228550	37228772	chr20_37228550_37228772_+	+	5'AS	chr20_37225802_37228550_+	chr20_37228772_37229973_+	37225802	37229973	28	36.19	12.0	196.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A37225792%2D37229983
chr1	70423215	70423272	chr1_70423215_70423272_+	+	CE	chr1_70421675_70423215_+	chr1_70423272_70424285_+	70421675	70424285	57	18.89	15.5	11.96	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A70421665%2D70424295
chr4	185397150	185397310	chr4_185397150_185397310_+	+	5'AS	chr4_185396950_185397150_+	chr4_185397310_185398937_+	185396950	185398937	8	85.18	36.2	506.95	CHX	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A185396940%2D185398947
chr1	211671740	211671913	chr1_211671740_211671913_-	-	CE	chr1_211671284_211671740_-	chr1_211671913_211673483_-	211671284	211673483	173	2.84	3.0	20.15	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A211671274%2D211673493
chr15	50284215	50284349	chr15_50284215_50284349_-	-	CE	chr15_50278784_50284215_-	chr15_50284349_50286068_-	50278784	50286068	134	8.45	3.0	39.46	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr15%3A50278774%2D50286078
chr2	200940472	200940912	chr2_200940472_200940912_-	-	CE	chr2_200937966_200940472_-	chr2_200940912_200941248_-	200937966	200941248	440	4.24	3.0	2.34	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A200937956%2D200941258
chr1	15646837	15646984	chr1_15646837_15646984_+	+	CE	chr1_15643650_15646837_+	chr1_15646984_15649720_+	15643650	15649720	147	5.3	4.0	32.88	CHX	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A15643640%2D15649730
chrX	55752241	55752353	chrX_55752241_55752353_+	+	CE	chrX_55751196_55752241_+	chrX_55752353_55753392_+	55751196	55753392	112	6.78	4.33	758.11	CHX,SS	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A55751186%2D55753402
chr5	74733018	74733098	chr5_74733018_74733098_-	-	5'AS	chr5_74726126_74733018_-	chr5_74733098_74736796_-	74726126	74736796	4	3.14	3.0	346.2	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr5%3A74726116%2D74736806
